"Taxa"	"jarjarbinks_29"	"korra_29"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"grogu_70"
"human_pathogens_diarrhea"	0	0	0	0.00252463555664142	7.58926877395363e-05	9.77278279990227e-05	0	0	0	0.000198305390301064	0	0	0	0	0.000969353515770636	9.66043568564942e-05	0	0	0	0	4.96302546032061e-05	0.00020114653525093	0	0.000494826810616284	0	0.000145106290357687
"nitrate_respiration"	0	0	0	0.000162879713331705	7.58926877395363e-05	9.77278279990227e-05	0	0	0	0.000198305390301064	0	0	0	0	0.000969353515770636	0	0	0	0.000342143529210504	0	4.96302546032061e-05	0.00020114653525093	0	0.000494826810616284	0	0.000145106290357687
"nitrite_ammonification"	0	0	0	0.000162879713331705	7.58926877395363e-05	9.77278279990227e-05	0	0	0	0.000198305390301064	0	0	0	0	0.000969353515770636	0	0	0	0.000342143529210504	0	4.96302546032061e-05	0.00020114653525093	0	0.000494826810616284	0	0.000145106290357687
"nitrite_respiration"	0	0	0	0.000162879713331705	7.58926877395363e-05	9.77278279990227e-05	0	0	0	0.000198305390301064	0	0	0	0	0.000969353515770636	0	0	0	0.000342143529210504	0	4.96302546032061e-05	0.00020114653525093	0	0.000494826810616284	0	0.000145106290357687
"nitrogen_respiration"	0	0	0	0.000162879713331705	7.58926877395363e-05	9.77278279990227e-05	0	0	0	0.000198305390301064	0	0	0	0	0.000969353515770636	0	0	0	0.000342143529210504	0	4.96302546032061e-05	0.00020114653525093	0	0.000494826810616284	0	0.000145106290357687
"human_pathogens_pneumonia"	0	0	0	0.00252463555664142	0	0	0	0	0	0	0	0	0	0	0	9.66043568564942e-05	0	0	0	0	0	0	0	0	0	0
"human_pathogens_septicemia"	0	0	0	0.00252463555664142	0	0	0	0	0	0	0	0	0	0	0	9.66043568564942e-05	0	0	0	0	0	0	0	0	0	0
"ureolysis"	0	0	0	0.00252463555664142	0	0	0	0	0	0	0	0	0	0	0	9.66043568564942e-05	0	0	0	0	0	0	0	0	0	0
"fumarate_respiration"	0	0	0	0	7.58926877395363e-05	9.77278279990227e-05	0	0	0	0.000198305390301064	0	0	0	0	0.000969353515770636	0	0	0	0	0	4.96302546032061e-05	0.00020114653525093	0	0.000494826810616284	0	0.000145106290357687
"plant_pathogen"	0	0	0	0.000162879713331705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171071764605252	0	0.000670008437143283	0.00020114653525093	0	0	0	0
"dark_hydrogen_oxidation"	0	0	8.19604950413901e-05	0	3.79463438697681e-05	0	0.000138600138600139	0	0	0	0	0.000184195984527537	0	0.000109158388822181	0	0	0	0	0	0	0	0	0	0	0	0
"nitrate_ammonification"	0	0	0	0.000162879713331705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000342143529210504	0	0	0	0	0	0	0
"human_pathogens_meningitis"	0	0	0	0	0	0	0	0	0	0	0	0	0.000144019586663786	0	0	0	0	0	0	0	4.96302546032061e-05	0	0	0	0	0
"respiration_of_sulfur_compounds"	0	0	0	0	3.79463438697681e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145106290357687
"sulfite_respiration"	0	0	0	0	3.79463438697681e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145106290357687
"thiosulfate_respiration"	0	0	0	0	3.79463438697681e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145106290357687
