"ID"	"buddy_11"	"joans_11"	"padme_11"	"ginger_14"	"buddy_16"	"buddy_17"	"ivy_17"	"lambchop_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"lambchop_18"	"franc_19"	"ivy_19"	"ginger_2"	"lambchop_2"	"ginger_20"	"goose_20"	"buddy_21"	"joans_21"	"franc_22"	"goose_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"goose_37"	"grogu_37"	"lambchop_37"	"goose_4"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"ivy_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"goose_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"ivy_48"	"joans_48"	"lambchop_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"lambchop_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"lambchop_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ginger_58"	"goose_58"	"goose_59"	"henry_59"	"padme_6"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"ginger_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"
"txid387661"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	2	0	2	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1
"txid46503"	6	6	20	21	101	5	8	0	0	0	28	12	0	11	6	6	12	56	24	6	0	7	26	1	81	15	39	23	17	97	10	4	87	72	62	10	68	3	41	32	20	4	25	0	3	5	119	69	21	14	85	11	4	19	3	86	7	29	16	2	19	22	32	112	58	9	18	8	58	24	48	5	18	5	15	23	32	12	37	10	15	53	8	14	34	12	22	4	38	19	66	5	18	11	11	16	6	17	39	7	17	34	1	10	40	30	3	30	1	58	19	12	80	64	3	27	89	35	4	6	33	15	11	28	10	37	7	22	10	15	12	22	2	144	20	24	36	17	4	7	4	6	23	19
"txid134605"	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
"txid1755100"	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid1852365"	0	0	0	0	0	0	0	0	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid850"	12	6	210	0	0	369	0	0	0	1	8	109	0	0	38	4	0	13	0	307	3	0	0	0	4	86	0	1	0	1	35	0	4	0	6	14	0	0	21	4	0	0	0	0	0	0	0	3	0	0	0	26	0	13	29	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	16	0	3	5	0	0	4	3	0	0	1	0	0	0	3	0	0	3	10	0	0	0	0	0	0	0	8	0	0	0	6	10	0	0	0	0	0	0	14	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	24	4	0	0	36	0	12	0	25	228	0
"txid852"	2	0	98	0	0	44	0	0	0	0	2	16	0	0	3	1	0	2	0	47	1	0	0	0	0	8	0	0	0	0	14	0	1	0	1	1	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	2	0	0	1	0	0	0	2	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	4	0	3	0	3	110	0
"txid856"	19	24	706	138	0	241	4	0	1	1	16	248	0	21	166	25	0	48	2	561	40	12	7	0	41	1	0	19	16	38	621	0	26	1	14	39	34	0	75	23	13	0	3	0	0	127	0	26	0	0	61	75	167	55	452	0	1	1	0	106	0	0	1	0	0	2	0	0	12	5	64	23	0	129	0	4	0	171	0	29	41	0	0	11	49	1	0	12	1	0	7	21	0	0	3	22	5	0	0	0	0	0	24	15	6	0	12	10	11	0	0	0	0	0	0	16	0	2	25	10	1	0	0	29	2	0	1	8	35	17	0	0	1	119	140	4	0	50	0	62	0	53	891	0
"txid2153"	0	0	0	0	0	0	2	0	0	0	0	30	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	0
"txid1852381"	9	16	1	3	309	30	13	2	0	1	25	16	3	14	13	22	114	8	24	16	9	23	11	2	33	8	20	16	25	23	26	1	22	19	29	4	23	3	21	9	23	1	30	0	7	48	208	27	23	13	31	12	0	7	19	3	15	43	17	0	23	25	12	16	7	11	28	3	13	11	47	8	27	2	19	10	5	17	36	12	1	22	6	7	29	14	4	0	18	1	21	6	19	7	8	8	2	14	5	4	13	44	1	11	16	11	1	8	23	17	22	8	26	8	3	5	15	35	1	8	35	5	19	13	7	16	18	24	24	6	26	23	26	20	10	23	4	5	44	1	4	3	0	28
"txid2584944"	12	8	8	17	167	31	17	2	0	14	48	12	9	11	14	13	105	7	16	13	13	18	9	1	13	3	6	33	10	20	17	0	37	9	18	9	37	1	11	9	10	2	8	1	2	48	71	38	13	3	35	27	15	2	58	14	4	32	7	7	4	17	25	2	14	17	21	1	10	7	18	6	16	22	5	14	12	87	9	8	5	15	3	27	23	10	1	2	15	1	10	47	16	5	5	6	11	24	10	0	21	14	9	27	30	3	14	4	35	17	14	2	32	16	0	5	18	17	14	5	16	0	11	9	5	3	14	12	19	9	8	1	12	20	12	12	18	10	236	4	5	14	17	9
"txid1944635"	69	50	34	107	109	120	61	10	0	91	200	69	102	32	43	54	67	30	103	73	104	84	52	2	44	20	37	116	32	84	106	2	123	46	100	44	160	7	50	38	79	8	89	1	5	309	36	152	97	19	158	112	92	20	324	52	30	160	75	44	24	67	143	18	52	130	102	2	62	27	205	55	68	182	19	57	74	314	29	63	15	90	5	88	115	59	20	7	106	22	41	181	48	28	22	34	54	83	43	5	64	72	98	105	107	35	71	29	132	87	84	8	130	53	0	31	102	97	103	37	82	1	71	56	29	38	103	77	109	18	43	14	105	96	76	79	91	31	182	19	23	51	149	87
"txid40545"	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
"txid90367"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"txid1107316"	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
"txid33053"	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"txid13335"	1	5	0	0	2	1	0	0	0	11	0	0	0	0	0	1	33	0	1	8	9	0	0	16	0	0	5	0	0	0	0	26	0	0	0	2	0	9	0	1	5	27	5	0	7	4	0	0	9	11	0	0	0	7	0	0	5	1	6	4	17	6	0	8	0	0	3	9	13	3	2	0	2	1	9	0	0	0	15	19	0	0	12	0	5	3	9	0	0	0	0	0	2	6	0	9	0	0	0	14	1	2	0	0	1	2	2	0	0	0	7	13	3	0	2	0	0	0	0	8	0	1	0	3	1	0	8	4	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	6
"txid179995"	82	836	0	0	9	119	11	1	1	2705	0	0	0	3	0	980	2586	0	132	451	1054	6	132	3571	0	0	1101	5	0	0	2	2674	0	0	0	1238	0	3842	0	82	344	3962	462	1	3838	517	0	0	331	2795	0	0	15	1468	0	0	109	244	917	36	1809	840	63	892	0	0	771	3208	1350	772	234	1	583	43	2292	57	0	0	1626	2724	1	96	3943	0	235	281	836	0	152	0	0	0	269	1704	0	868	0	80	0	2969	48	246	46	0	43	216	25	1273	1	0	376	3298	503	15	3917	2	0	2	16	883	0	3530	61	1576	1550	0	436	462	0	0	66	631	29	0	0	387	1	0	1	0	0	47	0	753
"txid762983"	2	26	25	39	1	35	12	0	0	13	66	96	0	9	91	4	2	66	32	19	24	24	25	5	33	15	20	21	26	36	174	4	11	39	20	26	11	3	52	23	27	3	53	0	3	18	1	27	78	5	9	41	15	22	111	2	37	75	41	51	10	73	24	4	5	46	51	3	21	16	49	26	89	24	6	23	4	22	7	27	83	12	2	34	52	36	4	9	16	3	22	28	194	2	15	9	21	15	5	3	16	110	37	46	13	145	16	39	30	12	22	4	9	4	2	41	50	23	16	38	54	5	244	51	68	21	35	37	23	3	142	20	52	20	53	33	18	10	1	12	5	33	71	17
"txid83771"	1	9	0	0	0	4	0	0	0	7	0	0	0	0	0	16	45	0	126	6	5	0	90	10	0	0	2	0	0	0	0	18	0	0	0	5	0	11	0	0	94	34	159	0	10	5	0	0	215	10	0	0	36	10	0	0	97	3	35	87	20	49	2	6	0	0	33	10	30	4	146	0	50	54	8	0	0	0	13	48	0	1	13	0	32	111	10	0	0	0	0	0	91	8	0	11	0	0	0	10	0	54	81	0	0	147	30	10	0	0	70	9	1	0	5	0	0	0	32	42	0	2	82	18	23	0	130	113	0	0	44	5	63	0	0	3	9	0	0	0	0	0	0	7
"txid2718"	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid565"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0
"txid67826"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	526	0	0	0	0	0	0	2289	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	195	0	0	0	0	16	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid61645"	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid881260"	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid2497875"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"txid550"	0	0	5	0	0	0	0	0	2932	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1296536"	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid299767"	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	29	1	1	0	0	0	0	0	0	0	0	0	0
"txid539813"	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid2529382"	0	0	1	0	0	0	0	0	428	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid2497436"	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid2071710"	0	0	1	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
"txid208962"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	7	1	0	3	7	0	4	1
"txid562"	0	0	1	0	0	0	2	62	0	0	0	0	35	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0	4	0	1	0	1	0	0	0	1	0	1	4	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	22	1	0	0	0	0	0	0	21	1	0	5	0	1	0	0	5	0	11	3	1	2	6	0	8	1
"txid585054"	291	122	110	1	0	61	328	1684	160	90	0	0	714	246	0	894	8	3	1	0	0	31	245	1	177	151	0	121	0	230	2	0	489	1	190	0	110	0	26	1	61	0	81	1784	0	331	0	492	17	10	0	1	2	0	1	0	35	74	0	2	9	0	86	4	0	12	0	0	0	0	0	0	0	3	3	0	139	0	292	0	2	0	0	2	23	3	207	2	0	0	6	75	0	63	661	46	1	0	1	0	0	0	6	3	0	0	1	1	0	0	0	0	149	0	1	4	0	1	22	103	0	0	0	1	28	0	123	33	2	650	61	854	12	2	199	97	1638	818	150	624	954	39	872	207
"txid1499973"	64	15	27	0	0	9	4	0	14	23	0	0	0	0	0	137	2	2	0	0	0	0	42	0	76	3	0	0	0	79	0	0	191	0	76	0	47	0	12	0	13	0	21	318	0	21	0	209	5	2	0	0	0	0	0	0	4	0	0	0	3	0	2	3	0	0	0	0	0	0	0	0	0	0	2	0	47	0	48	0	1	0	0	0	11	1	51	0	0	0	3	0	0	14	148	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	24	0	0	0	0	0	0	1	0	0	0	0	1	0	30	5	0	154	0	373	0	1	74	37	377	138	29	117	231	12	192	59
"txid2587529"	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid573"	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid244366"	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1300165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid1398493"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
"txid90370"	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	0	0
