"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid879566"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Acetatifactor"	"s__Acetatifactor muris"
"txid1527"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerocolumna"	"s__Anaerocolumna aminovalerica"
"txid433286"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerocolumna"	"s__Anaerocolumna cellulosilytica"
"txid1727145"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerocolumna"	"s__Anaerocolumna chitinilytica"
"txid259063"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerocolumna"	"s__Anaerocolumna jejuensis"
"txid2696063"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerocolumna"	"s__Anaerocolumna sedimenticola"
"txid100134"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerocolumna"	"s__Anaerocolumna xylanovorans"
"txid1812858"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerosacchariphilus"	"s__Anaerosacchariphilus polymeriproducens"
"txid649756"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerostipes"	"s__Anaerostipes hadrus"
"txid2025494"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerostipes"	"s__Anaerostipes hominis (ex Lee et al. 2021)"
"txid433293"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Anaerotaenia"	"s__Anaerotaenia torta"
"txid1745713"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Bariatricus"	"s__Bariatricus massiliensis"
"txid2606636"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Bilifractor"	"s__Bilifractor porci"
"txid1912897"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia argi"
"txid2696678"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia brookingsii"
"txid1796615"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia caecimuris"
"txid1532"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia coccoides"
"txid2509240"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia faecicola"
"txid536633"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia glucerasea"
"txid537007"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia hansenii"
"txid2025493"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia hominis"
"txid53443"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia hydrogenotrophica"
"txid2763028"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia intestinalis"
"txid2779518"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia liquoris"
"txid1121114"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia producta"
"txid1796616"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia pseudococcoides"
"txid180164"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia schinkii"
"txid871664"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia stercoris"
"txid1121115"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia wexlerae"
"txid45851"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Butyrivibrio"	"s__Butyrivibrio crossotus"
"txid831"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Butyrivibrio"	"s__Butyrivibrio fibrisolvens"
"txid185008"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Butyrivibrio"	"s__Butyrivibrio hungatei"
"txid43305"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Butyrivibrio"	"s__Butyrivibrio proteoclasticus"
"txid673271"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Catenibacillus"	"s__Catenibacillus scindens"
"txid2779351"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Claveliimonas"	"s__Claveliimonas monacensis"
"txid33043"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Coprococcus"	"s__Coprococcus eutactus"
"txid1796618"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Cuneatibacter"	"s__Cuneatibacter caecimuris"
"txid2850323"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Diplocloster"	"s__Diplocloster agilis"
"txid2850322"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Diplocloster"	"s__Diplocloster modestus"
"txid2652274"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Eisenbergiella"	"s__Eisenbergiella porci"
"txid1432052"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Eisenbergiella"	"s__Eisenbergiella tayi"
"txid358742"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster aldenensis"
"txid208479"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster bolteae"
"txid358743"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster citroniae"
"txid1531"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster clostridioformis"
"txid1917870"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster hominis (ex Hitch et al. 2024)"
"txid460384"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster lavalensis"
"txid2788944"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena absiana"
"txid39482"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena contorta"
"txid2726362"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena faecalis"
"txid290055"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena fissicatena"
"txid1544"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena orotica"
"txid1912855"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Faecalimonas"	"s__Faecalimonas umbilicata"
"txid1150298"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Fusicatenibacter"	"s__Fusicatenibacter saccharivorans"
"txid1408099"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Fusimonas"	"s__Fusimonas intestini"
"txid1912090"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Gluceribacter"	"s__Gluceribacter canis"
"txid1679721"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Herbinix"	"s__Herbinix luporum"
"txid2885351"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Hominisplanchenecus"	"s__Hominisplanchenecus faecis"
"txid1096246"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Hungatella"	"s__Hungatella effluvii"
"txid154046"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Hungatella"	"s__Hungatella hathewayi"
"txid2763671"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Jingyaoa"	"s__Jingyaoa shaoxingensis"
"txid1469948"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Kineothrix"	"s__Kineothrix alysoides"
"txid2002841"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Konateibacter"	"s__Konateibacter massiliensis"
"txid2490855"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lachnoanaerobaculum"	"s__Lachnoanaerobaculum gingivalis"
"txid887325"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lachnoanaerobaculum"	"s__Lachnoanaerobaculum saburreum"
"txid140626"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lachnobacterium"	"s__Lachnobacterium bovis"
"txid29364"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Clostridium polysaccharolyticum"
"txid1512"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Clostridium symbiosum"
"txid1926283"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Lachnoclostridium edouardi"
"txid1871021"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Lachnoclostridium phocaeense"
"txid1852382"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Lachnoclostridium urinimassiliense"
"txid36832"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora aerotolerans"
"txid94868"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora algidixylanolytica"
"txid253257"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora amygdalina"
"txid1286362"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora celerecrescens"
"txid69825"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora indolis"
"txid84030"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora saccharolytica"
"txid29370"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora sphenoides"
"txid384636"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora xylanisolvens"
"txid29375"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora xylanolytica"
"txid168384"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Marvinbryantia"	"s__Marvinbryantia formatexigens"
"txid1298596"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Mediterraneibacter"	"s__Mediterraneibacter faecis"
"txid411470"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Mediterraneibacter"	"s__Mediterraneibacter gnavus"
"txid471875"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Mediterraneibacter"	"s__Ruminococcus lactaris"
"txid33039"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Mediterraneibacter"	"s__Ruminococcus torques"
"txid1653435"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Merdimonas"	"s__Merdimonas faecis"
"txid1462919"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Mobilitalea"	"s__Mobilitalea sibirica"
"txid1796634"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Muricomes"	"s__Muricomes intestini"
"txid1337051"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Murimonas"	"s__Murimonas intestini"
"txid2068655"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Novisyntrophococcus"	"s__Novisyntrophococcus fermenticellae"
"txid2606633"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Oliverpabstia"	"s__Oliverpabstia intestinalis"
"txid796944"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Oribacterium"	"s__Oribacterium asaccharolyticum"
"txid796943"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Oribacterium"	"s__Oribacterium parvum"
"txid237576"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Oribacterium"	"s__Oribacterium sinus"
"txid2606632"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Porcincola"	"s__Porcincola intestinalis"
"txid2763669"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Qiania"	"s__Qiania dongpingensis"
"txid301302"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Roseburia"	"s__Roseburia faecis"
"txid585394"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Roseburia"	"s__Roseburia hominis"
"txid622312"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Roseburia"	"s__Roseburia inulinivorans"
"txid2605790"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Roseburia"	"s__Roseburia porci"
"txid2044587"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Schaedlerella"	"s__Schaedlerella arabinosiphila"
"txid1653434"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Sellimonas"	"s__Sellimonas intestinalis"
"txid2681861"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Sporofaciens"	"s__Sporofaciens musculi"
"txid84037"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Syntrophococcus"	"s__Syntrophococcus sucromutans"
"txid36835"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Tyzzerella"	"s__Clostridium colinum"
"txid2606634"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Velocimicrobium"	"s__Velocimicrobium porci"
"txid2606635"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Waltera"	"s__Waltera intestinalis"
"txid2763667"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Wansuia"	"s__Wansuia hejianensis"
"txid2763670"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Lachnospirales"	"f__Lachnospiraceae"	"g__Wujia"	"s__Wujia chipingensis"
"txid1121308"	"k__Bacteria"	"p__Bacillota"	"c__Clostridia"	"o__Peptostreptococcales"	"f__Peptostreptococcaceae"	"g__Clostridioides"	"s__Clostridioides difficile"
"txid2654621"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Acidaminococcales"	"f__Acidaminococcaceae"	"g__Phascolarctobacterium"	"s__Phascolarctobacterium wakonense"
"txid742816"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas funiformis"
"txid158847"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas hypermegale"
"txid491921"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas rupellensis"
"txid671224"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Selenomonas"	"s__Selenomonas artemidis"
"txid135082"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Selenomonas"	"s__Selenomonas infelix"
"txid135083"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Selenomonas"	"s__Selenomonas noxia"
"txid546271"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Selenomonas"	"s__Selenomonas sputigena"
"txid209880"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Allisonella"	"s__Allisonella histaminiformans"
"txid156456"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Anaeroglobus"	"s__Anaeroglobus geminatus"
"txid1852378"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Caecibacter"	"s__Caecibacter massiliensis"
"txid1852379"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Colibacter"	"s__Colibacter massiliensis"
"txid1122219"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera cerevisiae"
"txid1064535"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera elsdenii"
"txid1675036"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera hexanoica"
"txid1588748"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera hutchinsoni"
"txid879612"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera indica"
"txid1232428"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera massiliensis"
"txid187326"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera micronuciformis"
"txid349095"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera paucivorans"
"txid2144175"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera stantonii"
"txid349094"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera sueciensis"
"txid2045301"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera vaginalis (ex Bordigoni et al. 2020)"
"txid1111454"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera vaginalis (ex Srinivasan et al. 2021)"
"txid1936062"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella massiliensis"
"txid479436"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella parvula"
"txid103892"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella ratti"
"txid423477"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella rogosae"
"txid1110546"	"k__Bacteria"	"p__Bacillota"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella tobetsuensis"
"txid33033"	"k__Bacteria"	"p__Bacillota"	"c__Tissierellia"	"o__Tissierellales"	"f__Peptoniphilaceae"	"g__Parvimonas"	"s__Parvimonas micra"
"txid85831"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides acidifaciens"
"txid47678"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides caccae"
"txid1462569"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides caecicola"
"txid1411144"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides caecigallinarum"
"txid762984"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides clarus"
"txid28111"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides eggerthii"
"txid1236513"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides faecichinchillae"
"txid1077285"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides faecis"
"txid338188"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides finegoldii"
"txid1462571"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides gallinaceum"
"txid2792859"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides humanifaecis"
"txid1907658"	"k__Bacteria"	"p__Bacteroidota"	"c__Bacteroidia"	"o__Bacteroidales"	"f__Bacteroidaceae"	"g__Bacteroides"	"s__Bacteroides ilei"
