"ID"	"buddy_16"	"buddy_17"	"ivy_17"	"padme_17"	"buddy_18"	"ginger_18"	"ivy_18"	"franc_19"	"ivy_19"	"ginger_20"	"buddy_21"	"joans_21"	"franc_22"	"grogu_22"	"henry_22"	"joans_22"	"marshmallow_22"	"franc_24"	"ginger_24"	"henry_24"	"ivy_24"	"marshmallow_24"	"henry_25"	"ophelia_43"	"goose_44"	"iris_44"	"jarjarbinks_44"	"lambchop_44"	"hamlet_45"	"hera_45"	"jarjarbinks_45"	"korra_45"	"ophelia_45"	"goose_46"	"hamlet_46"	"iris_46"	"lambchop_46"	"hamlet_48"	"hera_48"	"iris_48"	"jarjarbinks_48"	"korra_48"	"kubo_48"	"lambchop_48"	"ophelia_48"	"wolverine_48"	"iris_49"	"jarjarbinks_49"	"kubo_49"	"ophelia_49"	"wolverine_49"	"jarjarbinks_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"lambchop_51"	"goose_52"	"jarjarbinks_52"	"kubo_52"	"hera_53"	"kubo_53"	"iris_55"	"lambchop_55"	"ophelia_55"
"txid1122219"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
"txid1064535"	102	229	268	0	0	238	105	332	230	179	97	0	258	14	223	164	271	192	199	292	438	32	137	95	935	158	35	132	123	128	21	185	66	224	224	150	134	200	202	262	210	321	112	774	55	254	499	219	232	78	240	499	175	228	266	22	272	751	646	446	105	213	227	329	217	40
"txid1675036"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0	2	0	0	0	2	0	0	2	1	0	2	1	0	0	0	1	0	0	0	0	1	0	0
"txid879612"	1	205	89	1	0	98	28	101	69	79	74	0	114	10	89	44	105	100	92	107	223	20	48	19	177	60	0	34	20	39	8	77	29	64	54	52	20	70	50	82	70	108	43	171	26	34	136	143	66	24	54	308	82	120	49	3	32	94	84	197	37	44	77	84	27	12
"txid1232428"	19	172	106	1	0	129	68	158	108	78	65	0	70	11	118	55	133	114	109	163	158	10	73	30	124	52	8	24	43	36	9	101	20	38	70	51	24	59	56	61	62	174	40	110	20	55	181	63	96	22	41	131	110	68	49	1	59	129	91	146	59	55	112	114	42	14
"txid187326"	2	5	4	0	0	7	3	6	5	5	1	0	9	1	7	3	4	11	6	15	15	2	3	1	15	14	0	2	4	2	1	9	2	2	4	12	2	2	1	23	3	11	3	15	2	3	39	8	2	0	5	13	4	11	5	1	7	10	11	9	4	1	5	12	0	1
"txid349095"	16	45	48	0	0	53	8	41	41	54	31	0	155	3	38	46	58	74	44	62	282	28	36	16	230	160	3	38	20	56	14	66	37	49	58	165	32	72	60	259	63	83	63	202	44	26	415	173	41	31	66	344	39	124	65	4	46	99	83	164	25	41	68	242	9	21
"txid2144175"	47	53	39	0	0	62	11	39	43	59	21	0	56	5	52	42	59	44	50	77	108	8	35	13	53	15	21	6	19	20	4	46	14	16	32	18	4	42	38	24	41	64	26	39	16	16	54	59	39	10	16	110	42	33	17	1	24	49	47	106	31	29	56	22	6	9
"txid349094"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	4	2	0	1	0	0	0	1	0	0	0	4	0	0	0	4	0	0	2	3	0	0	3	1	0	0	0	1	0	0	0	0	1	1	2	0	0	0	0	1	0	1
"txid2045301"	0	5	6	0	0	6	4	2	4	9	2	0	24	3	9	5	4	7	9	10	81	5	4	1	49	8	0	7	2	12	2	9	7	13	5	11	5	4	5	28	6	6	19	34	9	1	11	36	6	6	20	68	5	37	10	1	3	12	8	12	3	2	11	2	1	4
"txid1111454"	2	1	2	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	1	0	2	0	2	0	2	1	1	1	0	0	1	0	1	2	1	2	1	0	0	2	1	0	2	2	1	0	0	1	0	1	1	1	0	3	1	0	0	2	2	1	0	0	1	1	0	0
"txid1936062"	0	0	0	0	1	0	3	0	14	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid479436"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	1	0	0	3	0	0	0	0	0	0	1	0
"txid103892"	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"txid85831"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid47678"	0	1	0	0	0	0	40	0	16	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	22	0	0	0	0	0	0	0	0	0	24	0	0	0	23	0	0	7	0	0	14	2	0	1	0	8	0	0	1	0	0	2	0	0	0	0	0	1	20	0	0
"txid1411144"	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	4	0	7	1	0	2	3	3	4	9	2	5	9	0	9	4	6	3	1	0	0	21	0	11	2	0	19	0	4	1	2	0	2	0	0	2	4	2	5	1	11	0	7
"txid28111"	0	1	0	0	0	0	96	0	27	0	0	0	0	0	0	2	0	0	0	0	38	0	0	0	0	1	0	0	1	3	0	0	1	0	1	2	0	2	3	5	0	0	1	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0
"txid1077285"	0	0	0	2	0	0	103	0	42	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	0	17	0	3	0	0	0	5	2	0	0	0	3	0	1	0	0	0	0	0	0	8	0	0	1
"txid338188"	0	0	0	0	0	0	1	0	1	2	0	0	0	0	1	1	1	0	1	1	1	0	0	1	0	1	2	1	1	4	0	0	0	0	1	1	1	3	4	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	1	1
"txid1462571"	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"txid2792859"	2	0	0	0	0	0	118	0	47	1	0	0	0	3	4	13	0	2	0	1	75	11	1	3	0	1	5	2	17	42	5	1	7	0	17	1	4	42	61	1	3	0	18	0	18	12	0	4	14	12	10	0	0	18	2	4	3	1	0	1	5	3	21	1	4	8
"txid1912896"	0	0	1	0	0	0	7	0	2	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	3	2	2	4	0	0	0	0	2	2	2	1	0	1	2	0	0	0	0	0	0	0	0	1	2	1	0	4	1	0
"txid1841856"	87	5	24	0	0	5	49	14	22	9	4	14	41	4	34	33	4	35	5	14	77	4	38	26	6	40	51	4	60	55	9	38	34	58	64	48	13	27	35	23	19	14	40	9	70	39	11	40	23	66	45	28	10	41	2	7	18	3	17	12	18	14	15	10	9	32
"txid28116"	1	1	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	4	0	0	5	1	0	1	0	8	0	2	1	3	0	0	1	0	0	16	3	1	3	12	4	0	1	0	2	2	3	1	0	0	2	1	0	0	0	1	1	1	0	1	2	0	0	5	0	0
"txid291644"	0	0	0	0	0	0	115	0	52	0	0	0	0	0	0	4	0	0	0	0	53	0	0	24	0	0	0	0	39	96	13	0	27	0	8	0	0	48	46	0	0	0	23	0	78	0	0	0	5	101	0	0	0	3	0	12	0	0	0	0	1	8	10	0	0	26
"txid449673"	1	29	0	0	0	0	22	0	10	3	22	0	0	3	4	6	0	8	1	3	11	4	1	14	0	25	3	2	10	13	3	0	9	0	4	31	7	14	14	13	0	0	6	0	36	5	3	1	5	29	7	0	0	6	3	3	3	1	0	0	6	6	4	4	2	6
"txid818"	0	7	2	4	0	0	4	11	0	0	0	0	2	0	0	0	0	18	0	0	3	0	0	0	0	31	0	0	0	0	0	0	0	0	0	23	0	0	0	17	0	0	12	0	0	2	2	0	2	0	0	0	0	8	0	0	0	0	0	0	2	0	4	10	0	0
"txid820"	0	86	0	1	0	0	58	0	34	2	19	0	0	1	1	11	0	0	1	1	77	4	1	37	0	42	3	0	29	55	15	0	28	0	11	47	0	39	37	32	0	0	14	0	184	14	3	0	10	201	12	0	0	8	0	28	2	0	0	0	0	8	9	8	2	32
"txid657309"	0	2	1	1	0	1	4	1	0	0	1	0	0	0	2	1	1	3	0	0	4	2	2	2	0	4	1	0	4	4	0	0	3	0	1	2	0	7	5	4	1	0	4	0	6	1	0	1	2	7	0	0	0	1	0	1	1	0	0	1	7	1	0	1	1	5
"txid2650157"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0
"txid2725562"	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
"txid1841865"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid376804"	4	1	3	0	0	2	6	2	5	2	4	5	7	1	1	10	1	10	1	4	17	1	11	1	2	9	1	2	15	19	2	8	11	13	8	12	2	6	6	5	8	2	19	3	22	4	3	12	3	19	11	6	2	10	0	2	3	1	4	0	4	1	6	3	1	5
"txid470145"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid387090"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	2	2	0	1	0	0	0	2	0	0	2	0	2	0	0	1	0	1	2	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0
"txid357276"	5	3	4	0	0	2	211	1	139	6	1	3	5	5	2	6	1	6	2	4	369	10	14	4	1	24	20	4	14	21	5	8	8	7	7	28	3	8	6	20	1	4	37	1	20	33	9	7	20	21	52	7	2	23	2	3	19	1	4	1	6	1	5	8	1	11
"txid2786956"	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	2	1	0	0	3	0	0	0	3	0	0	0	1	2	0	0	0	0	1	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	2
"txid2739389"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid204516"	0	0	7	0	0	2	222	9	82	4	1	0	7	29	3	1	0	67	7	0	136	33	3	25	0	28	1	13	23	34	9	1	11	3	5	34	25	3	5	16	0	0	113	0	41	70	5	1	65	27	89	1	0	50	14	5	43	8	0	1	2	2	83	11	17	14
"txid1236498"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid484018"	52	1	1	1	0	90	13	0	7	220	4	0	3	91	176	398	1	2	25	78	11	121	136	170	0	1	3	0	906	804	98	3	223	5	522	1	1	480	459	0	1	1	3	1	568	0	0	4	2	579	2	4	1	3	0	96	0	0	2	4	0	177	1	0	1	220
"txid1236538"	62	16	100	0	2	44	219	48	113	52	13	41	90	17	133	131	17	100	51	89	190	10	147	107	14	190	37	23	255	183	32	166	106	227	270	206	54	122	104	116	83	67	122	39	201	161	91	104	118	210	138	73	37	86	23	31	58	20	75	80	60	66	81	86	92	77
"txid435590"	28	160	51	1	21	19	269	45	132	57	130	8	56	5	34	130	5	145	37	33	130	5	61	69	2	50	32	17	273	343	36	46	70	34	152	87	63	195	196	25	33	20	274	5	177	105	11	32	145	153	121	20	12	142	33	43	49	8	6	18	35	56	194	33	33	62
"txid487174"	1	1	1	0	0	0	0	3	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	4	1	0	1	0	2	2	2	0	1	2	0	2	2	1	6	1	8	0	11	0	1	2	3	11	0	0	2	2	0	1	0	0	0	0	15	0	4	0	0	6
"txid397865"	0	0	0	0	0	0	1	0	0	1	0	0	2	0	4	0	0	3	0	0	1	0	0	0	0	0	1	0	0	1	0	2	2	0	0	0	0	1	0	0	1	0	1	0	2	0	0	3	2	3	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	3
"txid1349822"	0	0	1	0	0	0	11	0	1	11	0	0	0	7	13	7	1	0	0	3	4	12	5	4	0	2	16	0	1	3	2	0	4	0	1	9	0	9	5	10	0	1	14	0	12	2	3	0	2	5	0	0	0	1	0	2	1	0	0	0	7	1	3	5	0	7
"txid2518971"	0	0	1	0	0	0	5	2	10	0	0	0	1	0	0	0	1	5	0	0	3	0	0	0	0	6	1	0	0	0	0	0	0	0	0	17	0	0	0	12	0	0	0	1	0	1	3	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0
"txid2530391"	10	0	1	0	0	0	2	3	1	0	0	0	3	0	2	0	1	2	1	1	3	0	2	1	0	6	20	0	1	1	2	4	2	1	0	8	0	2	1	8	3	2	3	0	2	0	1	6	3	5	2	1	4	5	0	0	0	0	0	0	4	1	1	2	0	3
"txid2094150"	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
"txid2530390"	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	1	0	0	4	0	0	0	0	9	2	0	0	0	0	0	0	0	0	8	0	0	0	11	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"txid1796646"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid2094151"	3	0	7	0	0	0	1	7	1	3	0	0	5	0	5	1	3	12	6	4	3	0	3	6	0	1	9	0	2	4	2	6	5	3	3	1	0	3	3	0	4	2	5	1	6	0	1	13	7	6	0	2	11	12	0	0	0	0	0	3	7	1	6	0	0	6
"txid2606626"	3	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	3	1	2	3	0	2	0	0	0	5	0	0	1	0	2	2	1	1	1	0	2	1	0	1	0	3	0	4	0	0	2	1	4	0	2	4	5	0	0	0	0	0	1	2	1	1	0	0	3
"txid671218"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
"txid76122"	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	3	1	1	2	1	2	1	0	0	1	0	0	1	1	0	2	4	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid76123"	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid840"	0	0	2	0	0	0	0	1	0	0	1	5	0	0	0	0	0	2	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	2	0	15	0	0	0	7	0	0	0	2	0	4	6	0	0	0	6	0	0	0	0	0	1	0	1	0	0	0	0	4	0	0
"txid189722"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	1	0	1	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"txid407975"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid228603"	0	0	3	0	0	0	0	0	0	0	0	6	4	0	0	0	0	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	2	0	11	0	0	0	9	0	0	0	3	0	1	3	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0
"txid1776379"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
"txid1002367"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid1841864"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	3	0	0	1	0	0	0	5	1	3	1	2	0	1	0	1	0	1	0	0	0	1	2	0	3	1	0	1	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0
"txid454154"	0	1	0	0	1	1	6	0	2	0	1	0	0	1	1	7	0	1	0	1	2	2	0	2	0	5	1	0	3	3	1	0	1	1	1	3	0	2	2	1	0	0	2	0	18	1	1	0	2	15	2	0	0	2	0	2	0	0	0	0	1	0	2	1	0	1
"txid454155"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	2	1	0	1	0	0	1	0	0	0	0	0	1	3	0	0	2	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1
"txid28128"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"txid1236509"	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"txid28129"	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1236517"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2801997"	0	1	7	0	0	0	0	5	0	0	0	30	11	0	0	0	0	5	0	0	0	0	0	0	3	68	0	0	0	0	0	0	0	21	0	55	0	0	0	73	0	0	0	9	0	15	24	0	0	0	22	0	0	0	0	0	0	0	5	0	0	0	0	25	0	0
"txid2800387"	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	1	1	2	0	6	0	0	0	8	0	0	0	2	3	1	2	0	0	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"txid2490854"	0	0	1	0	0	0	0	0	0	0	0	5	1	0	0	0	0	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	3	0	12	0	0	0	7	0	0	0	2	0	2	5	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0
"txid2854755"	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2479840"	0	0	5	0	0	0	0	3	0	0	0	5	5	0	0	0	0	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	3	0	14	0	0	0	19	0	0	0	2	0	7	11	0	0	0	6	0	0	0	0	0	2	0	3	0	0	0	0	14	0	0
"txid1852370"	638	9	0	0	0	119	0	0	0	144	35	0	0	0	169	78	65	0	0	174	0	0	193	67	18	0	641	0	537	194	22	455	79	198	522	0	0	190	121	0	109	229	0	70	161	0	0	56	0	204	0	73	227	0	0	21	0	0	94	59	138	52	0	0	1	67
"txid305719"	4	1	1	0	0	12	0	0	0	31	7	2	0	0	24	13	8	0	0	15	0	0	36	6	5	3	4	0	67	40	9	81	19	59	69	4	0	26	20	3	16	28	0	20	37	0	1	13	0	47	1	20	34	0	0	3	0	0	20	7	20	6	0	0	0	15
"txid873513"	3	0	0	0	0	5	0	0	0	10	3	0	0	0	9	3	5	0	0	7	0	0	8	2	4	0	0	0	25	17	3	29	6	18	16	0	0	8	5	0	3	6	0	7	16	0	0	3	0	16	0	8	9	0	0	1	0	0	5	2	3	5	0	0	0	6
"txid537011"	1532	368	1066	2	0	455	0	620	0	524	554	306	792	25	365	0	380	654	1132	344	0	13	264	0	65	1	1151	1195	0	0	0	815	0	694	0	2	1466	1	0	0	254	421	575	269	0	0	3	287	569	0	0	212	829	376	1071	0	0	873	406	255	648	0	273	0	2337	0
"txid2518605"	14	0	2	0	0	1	0	0	0	1	2	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	9	0	0	0	0	2	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0
"txid439703"	0	0	6	0	0	0	0	1	0	1	1	6	6	0	1	1	0	1	0	0	0	0	0	0	1	15	0	0	4	6	1	5	1	13	3	18	0	2	0	16	0	1	0	2	4	7	16	2	0	3	3	1	1	0	0	0	1	0	2	0	1	0	0	9	0	1
"txid28135"	1	0	7	0	0	0	0	5	0	0	1	19	9	0	0	0	0	4	0	0	0	0	0	0	3	35	0	0	0	1	0	0	0	13	1	45	0	0	0	34	0	0	0	5	0	21	27	1	0	1	16	0	0	0	0	0	3	0	7	0	0	0	0	25	0	1
"txid185294"	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid915438"	1	0	3	0	0	0	0	2	0	0	0	18	4	0	0	0	0	1	0	1	0	0	0	0	1	32	0	0	0	0	0	1	0	8	0	35	0	0	0	28	0	0	0	4	0	6	15	0	0	0	12	0	0	0	0	0	3	0	2	0	0	0	0	9	0	0
"txid1676614"	0	1	162	0	0	0	0	113	0	0	7	116	85	0	0	0	0	123	0	0	0	0	0	0	11	243	0	0	0	0	0	0	0	68	0	251	0	0	0	261	0	1	0	26	0	190	280	0	0	0	100	0	0	0	0	0	16	0	47	0	0	0	0	250	0	0
"txid2585119"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
"txid28117"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid328814"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	0	1	4	0	6	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0
"txid871327"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid823"	3	3	41	1	0	16	117	56	53	25	1	0	41	8	79	39	13	84	51	66	77	8	73	16	8	215	104	20	47	57	14	128	29	35	25	297	49	53	48	133	0	65	65	17	56	78	69	1	54	61	60	0	64	77	11	28	10	11	16	0	96	11	51	51	47	22
"txid387661"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	2	2	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0
"txid46503"	101	5	8	0	0	28	12	11	6	56	6	0	7	1	81	15	39	23	17	97	10	4	87	30	7	110	113	2	37	31	15	139	47	48	29	153	5	46	28	61	103	113	25	12	62	85	40	153	36	77	79	148	51	66	1	17	30	3	19	191	67	13	21	22	4	45
"txid824"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid134605"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1755100"	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1852365"	0	0	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
