"ID"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"joans_36"	"franc_37"	"grogu_37"	"ginger_41"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"ophelia_57"	"wolverine_57"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"iris_59"	"ophelia_59"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"
"txid179628"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid2126740"	1	5	2	4	1	11	2	9	1	3	1	55	1	1	1	1	8	1	4	0	3	3	12	7	4	12	2	10	14	1
"txid1347366"	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	5	0	0	4	0	0	0
"txid1958780"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0
"txid29363"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid195103"	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0
"txid1650661"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	0	0	0	0	8	0	0	0	0	0
"txid2605778"	1	0	6	2	4	4	4	67	8	0	15	17	3	1	14	1	3	20	19	1	36	8	29	61	10	58	10	9	39	16
"txid2479838"	0	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0
"txid2784388"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid53442"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0
"txid29322"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid1732"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid35517"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1632013"	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
"txid2841504"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid292800"	0	0	1	0	0	0	0	47	0	0	0	0	1	0	0	0	13	30	16	0	17	0	39	25	21	39	4	16	13	7
"txid1870988"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid2714358"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2714355"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2714353"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1535"	0	3	0	0	0	3	0	1	0	6	1	0	0	0	0	0	11	0	3	0	3	0	1	0	7	0	7	0	1	0
"txid2741"	0	0	3	0	0	0	1	1	0	0	0	0	0	0	1	0	1	30	2	0	5	0	8	0	1	0	4	0	1	7
"txid384638"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
"txid879566"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid105843"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1527"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid433286"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1
"txid259063"	0	0	1	1	0	2	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	1	0	1	1	1
"txid1812858"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid649756"	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1745713"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid2606636"	5	2	4	19	2	8	8	15	1	6	2	29	0	4	2	9	6	8	5	4	7	9	27	15	6	12	5	1	13	15
"txid1912897"	0	0	1	0	0	2	0	0	1	0	0	6	0	0	0	1	0	0	0	0	0	3	0	0	1	2	0	0	1	1
"txid2696678"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid1796615"	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	1	1
"txid1532"	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	1	0	0	1	2	1	0	0	1
"txid2509240"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"txid536633"	27	82	40	88	3	52	13	13	0	34	5	36	6	54	23	103	7	105	57	4	47	12	103	20	20	20	20	6	50	40
"txid2025493"	0	0	0	0	0	1	1	0	0	0	0	8	0	0	0	0	1	3	0	2	0	3	0	0	2	1	1	0	2	3
"txid53443"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
"txid2763028"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2779518"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid1121114"	0	0	0	0	0	2	1	1	0	1	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2
"txid1796616"	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1
"txid180164"	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	2	0	4	0	0	0	0	2	0	0	1	0	0	0	1
"txid1121115"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid45851"	0	0	0	1	0	3	0	1	1	0	0	6	0	0	0	0	0	1	0	1	0	1	0	0	3	2	1	2	1	4
"txid831"	0	1	0	0	0	3	1	1	0	0	0	7	0	1	0	1	0	1	1	1	0	1	0	2	2	4	3	0	1	1
"txid185008"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	5	0	4	0	2	17	2	3	0	0	5	2
"txid43305"	0	0	0	1	0	1	1	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1
"txid673271"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	1	0	0	0	0
"txid33043"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2850323"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2850322"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
"txid1432052"	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	9	0
"txid208479"	14	10	8	9	1	20	7	30	3	7	5	21	3	11	8	7	5	13	13	2	21	10	17	46	13	72	11	2	37	16
"txid358743"	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	1
"txid1531"	0	1	1	0	0	0	0	4	0	0	1	1	0	0	1	0	0	0	0	1	2	1	1	3	1	13	1	0	2	1
"txid1917870"	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
"txid2788944"	0	0	6	0	1	0	0	17	0	0	0	0	1	0	0	0	0	11	3	0	4	0	10	1	0	6	1	0	2	10
"txid39482"	0	0	5	0	0	0	0	19	1	0	1	1	0	0	2	0	0	14	6	0	3	0	10	5	2	4	1	0	1	5
"txid2726362"	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	1	1	0	0	1	0
"txid1544"	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	2	3
"txid1912855"	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	2	0	0	0	0
"txid1150298"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1912090"	1	0	0	1	0	3	0	1	0	1	0	8	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1
"txid1564487"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2885351"	0	0	1	0	0	3	3	4	2	1	1	10	0	0	1	1	1	2	0	2	0	1	0	3	5	9	2	2	2	6
"txid1096246"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid154046"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	2	1
"txid2763671"	0	0	0	1	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0
"txid679200"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2763668"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid1469948"	3	4	0	2	0	4	1	3	1	1	0	8	0	0	0	4	3	2	3	1	3	2	1	1	2	3	1	0	2	1
"txid29364"	1	0	0	1	0	0	0	1	0	0	0	5	0	1	0	1	0	0	0	0	0	2	0	1	1	2	0	1	0	3
"txid1512"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid1926283"	1	1	0	1	0	3	2	2	0	2	0	1	0	0	0	0	5	1	2	0	2	1	2	2	1	5	0	0	2	1
"txid1871021"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
"txid1852382"	1	1	2	2	0	1	1	3	0	2	0	8	0	0	1	1	1	2	2	2	2	3	2	7	1	8	2	0	3	2
"txid36832"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid253257"	0	0	0	1	1	2	0	2	0	0	1	11	1	0	1	0	3	0	0	0	1	0	2	1	3	15	1	1	7	1
"txid1286362"	3	14	1	8	1	19	0	20	0	8	1	18	0	6	1	2	50	8	9	0	13	1	20	25	3	20	2	1	13	4
"txid69825"	1	2	0	1	1	5	1	4	1	5	1	1	0	1	1	1	11	1	0	1	1	2	2	6	2	6	2	1	4	3
"txid84030"	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	1	0	0	1	0	0	0	1	2	0	1	3	0
"txid29370"	0	0	0	1	1	6	0	3	0	3	1	10	0	0	0	0	5	0	3	0	4	3	3	4	2	8	1	1	2	1
"txid384636"	1	0	0	1	0	2	0	0	0	0	1	3	0	0	0	0	1	1	0	1	0	1	1	1	0	2	1	0	5	1
"txid29375"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0
"txid168384"	0	1	1	3	0	2	1	5	1	0	1	8	0	2	3	1	4	3	1	0	1	1	3	3	1	4	3	0	0	3
"txid1298596"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
"txid411470"	0	0	6	0	0	0	0	7	0	0	0	7	1	0	0	0	3	28	7	0	5	1	68	3	7	0	0	4	44	0
"txid471875"	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
"txid1653435"	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"txid1337051"	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
"txid2068655"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid796944"	11	7	6	24	4	30	8	21	8	15	3	76	2	6	11	14	6	5	5	12	7	23	7	12	12	28	11	2	14	31
"txid796943"	208	121	88	193	22	172	73	215	30	107	24	467	10	94	102	112	45	84	92	46	81	158	116	231	75	101	58	24	56	159
"txid237576"	94	60	62	194	23	115	45	204	28	91	21	319	21	57	76	94	58	61	67	40	75	114	156	161	57	77	48	46	69	125
"txid2606632"	3	1	1	4	1	6	3	4	1	5	0	18	0	4	2	6	0	1	1	3	0	12	0	2	3	5	1	1	2	8
"txid2763669"	0	0	0	0	0	2	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	3	0	0	1	2	1	0	1	1
"txid301302"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	1
"txid622312"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2605790"	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid1653434"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2681861"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid796942"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid84037"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1
"txid2755051"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2606634"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2606635"	8	3	0	2	1	9	1	4	1	10	1	35	0	2	0	6	1	3	3	0	1	0	5	8	4	7	3	2	1	1
"txid2763667"	35	46	10	29	13	53	25	106	13	31	19	187	3	21	21	25	60	60	47	4	36	32	49	49	25	46	20	10	22	45
"txid1121308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"txid1301100"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
"txid2654621"	757	631	947	545	234	1162	443	711	157	948	263	1725	55	436	366	502	448	435	230	724	382	908	654	954	513	713	448	156	549	606
"txid742816"	987	880	785	597	20	454	499	617	4	410	32	534	12	323	92	584	339	547	969	424	1766	368	648	381	139	144	1239	53	982	360
"txid158847"	284	141	176	231	11	237	357	189	6	122	18	346	9	79	40	437	36	71	34	225	41	204	158	20	59	28	250	11	703	284
"txid491921"	9	3	14	10	0	21	35	8	1	3	0	23	2	4	2	33	22	9	4	25	5	12	11	3	9	5	39	6	62	17
"txid209880"	0	0	16	0	2	0	18	15	2	0	2	67	0	0	34	0	1	2	0	105	0	58	8	0	1	0	0	1	54	37
"txid156456"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid1852378"	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	5	0	2	0	0	1	1	2	0	3	2
"txid1852379"	0	0	0	1	0	2	3	1	0	0	0	67	0	0	1	4	0	0	0	8	0	6	0	10	0	14	4	1	4	2
"txid1122219"	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
"txid1064535"	390	129	74	207	12	149	113	154	13	232	19	380	14	152	77	282	102	114	191	506	211	439	166	265	107	112	303	27	322	187
"txid1675036"	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	3	0	1	0	0	0	0	2	0	1	1
"txid879612"	154	44	51	87	6	87	108	66	4	88	9	142	0	61	30	147	19	22	15	110	14	96	31	48	44	36	71	0	180	113
"txid1232428"	197	62	47	118	6	55	46	78	5	138	9	131	2	84	37	88	47	33	22	83	37	50	49	86	37	30	39	3	89	51
"txid187326"	6	1	1	6	0	4	7	7	1	7	0	61	0	3	4	10	1	2	0	4	2	6	1	9	1	10	5	1	8	8
"txid349095"	75	20	12	51	3	86	69	44	6	62	6	626	1	30	19	180	15	23	10	142	13	96	26	165	55	111	79	3	199	126
"txid2144175"	82	25	12	60	5	36	27	33	5	60	7	16	5	33	18	59	16	14	6	33	9	20	24	16	13	10	25	7	72	38
"txid349094"	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	2	0	2	0	0	0	2	1	0	1	1
"txid2045301"	7	3	1	6	0	27	17	3	2	10	1	17	0	5	2	32	3	0	0	34	0	19	2	1	14	6	10	0	39	29
"txid1111454"	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	0	0
"txid103892"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid85831"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid47678"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	8	0	26	1	0	0	0
"txid1462569"	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1411144"	0	0	0	0	0	0	0	1	0	0	0	0	3	0	2	0	0	10	0	0	0	1	1	16	10	14	1	1	2	5
"txid28111"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	35	1	1	1	0	0	1	3	0	35	0	3	0	0
"txid1077285"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	2	0	1	0	0	2	0	0
"txid338188"	1	1	0	1	0	1	0	0	0	0	0	0	1	2	0	2	3	1	0	0	0	0	2	0	1	0	0	1	0	0
"txid1462571"	0	0	6	0	0	0	1	0	0	0	0	13	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
