"Taxa"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"henry_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"Metabolism|Carbohydrate metabolism|Amino sugar and nucleotide sugar metabolism"	0.015831399639488	0.0162644455058328	0.0147007173950759	0.015683932729542	0.0164375713609864	0.0168321525527718	0.0181569078698779	0.0165151974226752	0.0162173762835603	0.0193617086439886	0.0162629832429741	0.0156262770348324	0.0159710683918086	0.0164528566365072	0.0159140959752142	0.0183526780332664	0.0152139209113356	0.016197058158989	0.0161699894460216	0.0166731120801859	0.0162765324422557	0.0157066361227838	0.0167026131297574	0.0157145779590617	0.0155995132516754	0.015829638389208	0.0184211213436851	0.0166123106170819	0.0175188440319981	0.0157268601930404	0.0166908038728489	0.016081485444185	0.0174081684954503	0.0166173398879946	0.0153224267078263
"Metabolism|Nucleotide metabolism|Purine metabolism"	0.0147703322153715	0.0146178526168586	0.0144950419040069	0.0145997027908923	0.0151781539837126	0.014821764142331	0.0146902338871029	0.0146862547375133	0.0149759085495947	0.0142388628880621	0.0149314643159938	0.0144421493506776	0.0145941011445504	0.0147958969366722	0.0154334006578486	0.0143578915136692	0.0154325695722221	0.0147354268354413	0.0149274657822371	0.0154193336920342	0.0153985988630896	0.0145861491799592	0.0128149707051096	0.0147699475975152	0.015201030521859	0.0144294777623564	0.0145633225778284	0.0148016799160896	0.0154691702104439	0.0144656717470128	0.0145346925609967	0.0150343119521934	0.0154550330941114	0.0137658620081019	0.014685708506483
"Metabolism|Carbohydrate metabolism|Glycolysis / Gluconeogenesis"	0.0124109002620308	0.012620822384	0.012485529794517	0.0123734731482452	0.0123364587302621	0.0123484034760711	0.0137910679779273	0.0122814098849185	0.0125312191550258	0.0142491596865831	0.0125402489740344	0.0121325285657409	0.0124757816266343	0.0122095151506889	0.0120357883250431	0.0127531651417534	0.0121149244000903	0.0122942444130685	0.012338479810139	0.0122575812608129	0.0121857523159187	0.0125443336886106	0.0134021841528808	0.0118226343801291	0.0122653166009252	0.0125300308144158	0.0128556468421393	0.0126297521214086	0.0119116309782852	0.0125377247816696	0.0129660928465144	0.0116506514131905	0.011981146461337	0.0138998025069703	0.0125493440774378
"Metabolism|Carbohydrate metabolism|Pyruvate metabolism"	0.0118293607280521	0.0109212790731698	0.011542522108865	0.0119782350425087	0.012376602379046	0.0127591520413103	0.0121682089434731	0.0120678753857201	0.0131003244310871	0.0127069326267294	0.0112840618553803	0.0120307072250689	0.0111196047333265	0.0120121120201924	0.0135524398984204	0.0121498459103001	0.0141843453394414	0.0117430346971955	0.0122862666812069	0.0121263885085055	0.0123323401101844	0.0112693317127604	0.0110252535816236	0.0131126648077789	0.0137193890222796	0.012153852436448	0.0115155647191193	0.0120021224933716	0.0121927679527339	0.0111308159807828	0.0120238988044441	0.0137144370299956	0.0115941994258561	0.0105840486280457	0.0113132341072125
"Metabolism|Carbohydrate metabolism|Starch and sucrose metabolism"	0.00955506192885288	0.0103068582928165	0.00876707435444228	0.0111994668458943	0.0123394820490366	0.0122384905988021	0.0122291481432977	0.0110259314306084	0.0116295876805786	0.0114966990781842	0.0114323992389864	0.0122593784647343	0.00945824126593289	0.0126447989714408	0.0115845735639631	0.0125371872688046	0.0105892547671431	0.0104437417391449	0.0116251247442266	0.0135175653671389	0.0119862137456142	0.00922851201977379	0.0122359248910371	0.0105574715815122	0.0107728563896694	0.0112844701153469	0.0127161364364794	0.0124882921657826	0.0136799407879402	0.00929820849481196	0.0123378946778942	0.0103648171522805	0.0144737940534314	0.0111843392581816	0.00935962518444783
"Metabolism|Nucleotide metabolism|Pyrimidine metabolism"	0.0109299684015914	0.010833267704482	0.0107994142199642	0.0109236267446038	0.011436506215503	0.0113736196024044	0.0112360152635511	0.011081443325566	0.0112433289388975	0.0111311459724742	0.0111845209161879	0.01099499532115	0.0108513098603519	0.0111336714178118	0.0117214846823175	0.0108866575519067	0.0116297137622832	0.0109448869555175	0.0111561858309392	0.0116187429832232	0.011762305175603	0.010808206719912	0.00937104533013828	0.0107272677728202	0.011312934645162	0.0108235753498402	0.0110888564488843	0.0107817434136976	0.0119285784887157	0.0107103200295544	0.0107626502229433	0.0112921900849333	0.0118279639897029	0.0104220103738342	0.0109633591250566
"Metabolism|Carbohydrate metabolism|Fructose and mannose metabolism"	0.0124466198326261	0.0139656311749635	0.0139582371962315	0.0111564805750615	0.0104351421866537	0.00970133339432905	0.0104278915141829	0.0107607081363421	0.00920874856532331	0.00932421056279098	0.0131049138942548	0.0101388785569766	0.0139072425339262	0.0102895964057311	0.00916474575614851	0.00956341710889787	0.0085459648192127	0.0122965548090923	0.00989658113495531	0.0105745123310306	0.0112926948483197	0.0138735237118045	0.0119170517727911	0.00881736595475025	0.00890884299727312	0.0101812802637983	0.0102647398654516	0.0102462474348248	0.0103163692949825	0.0139496036252721	0.0105855612100218	0.00820041411122702	0.0110625825898612	0.012541535060522	0.0143601662645195
"Genetic Information Processing|Translation|Ribosome"	0.0095466088227756	0.00895657383038187	0.00853115019056644	0.0103283808861287	0.0115540617868628	0.011760074912696	0.0112381382985615	0.0106663761897992	0.0115648682629347	0.0112822536767816	0.0100305357931961	0.0110720351794761	0.00889774713693353	0.0113406315168259	0.0125046592757088	0.0111547295391092	0.0124237602471443	0.00993917006285752	0.0111876066773398	0.0120174998087049	0.011697227153982	0.0087853741514207	0.00814038005472603	0.0111089683946118	0.0119459261636057	0.0104478881431157	0.0111759844036863	0.0107685593608219	0.0126424238278367	0.00860820003762792	0.010586358175377	0.0120153190498593	0.0124141386712895	0.0085350240838558	0.00875029661975112
"Metabolism|Carbohydrate metabolism|Glyoxylate and dicarboxylate metabolism"	0.00935882383208221	0.00919388644589113	0.0090870983715903	0.00941630882952956	0.00960280216687351	0.00959834477547586	0.0087496970690454	0.009426595792462	0.00941481539191073	0.00839159010492908	0.00942191709688243	0.00949160149874423	0.0092509157592933	0.00964884730683243	0.010023269307557	0.0090413330873389	0.00997846203723179	0.00943895528206192	0.00938303091764814	0.00977153988124352	0.00982720353048178	0.00928709072552933	0.007861497543427	0.0098380992682405	0.0096901465471561	0.00918730638762991	0.00901202890537723	0.00924784338239557	0.00996787204056018	0.00922207930448347	0.00893824480038782	0.00999309689241675	0.00984652998925259	0.00821172830743762	0.00914065085844512
"Metabolism|Carbohydrate metabolism|Propanoate metabolism"	0.00941171708261895	0.00883801382997008	0.00933508688828936	0.00931831502161845	0.00943891343220398	0.00964393596010133	0.00944842137696073	0.00934275847143707	0.0097982849580317	0.00985818926632374	0.00899008163021891	0.00932321513074908	0.00902560991448991	0.00923068351813033	0.0102173910315582	0.00905335282772447	0.0106536803006347	0.00917556332717181	0.00926520049833392	0.00922918591351495	0.00952983029069808	0.00915902739901499	0.00809858921437752	0.00982219148598365	0.0102246484456743	0.00935923785667	0.0088678302280936	0.00907654820145294	0.00921334477233263	0.00905252516740357	0.00917130150629899	0.010238998354482	0.00883163086301281	0.00797162948299223	0.00916279241532626
"Metabolism|Energy metabolism|Carbon fixation pathways in prokaryotes"	0.00770402464768926	0.00751562840736137	0.00725908223905565	0.00832278606308759	0.00874768664276292	0.00882341133782741	0.00840301549163046	0.00835431645665536	0.00856979795896813	0.00908234600687608	0.00802337791927856	0.00884830299014841	0.00745713812304057	0.00886836262264716	0.00910850872108043	0.00881663817245092	0.00899567186886135	0.00791134792826489	0.00840766896965202	0.00893913132901197	0.00870677735923284	0.00740868858326351	0.00712886040511201	0.00862159735692223	0.00871440057063024	0.00828056750945521	0.00868413929070559	0.0083693560027445	0.00920494077987919	0.00736015558031358	0.00832267294327096	0.00886232630682052	0.00916233850080826	0.0070531248805807	0.00731667291184731
"Metabolism|Amino acid metabolism|Cysteine and methionine metabolism"	0.00727479237264894	0.00690804990096715	0.00651352440888868	0.00798118791514454	0.0090016530522512	0.00880588673998289	0.00867019008717961	0.00803273145007673	0.00888550377895643	0.00929383879228341	0.00774956136350258	0.0084670202343876	0.00671653660207972	0.00872725285867604	0.00955698055906175	0.00876732870332294	0.00962904048514245	0.00750689521107428	0.0085316273932469	0.00939251516899565	0.00887704285674749	0.00669348997687083	0.00718523871426526	0.00864454936260598	0.00927086593681948	0.00800793141230299	0.0084902019023226	0.00857415539107923	0.00924040133109743	0.00655144561301232	0.00846726778331608	0.00893360481857785	0.00948054167241371	0.00736346785545955	0.00666957111494686
"Metabolism|Carbohydrate metabolism|Butanoate metabolism"	0.00891456382143669	0.00841904043903681	0.00947148791687967	0.00799856413527222	0.00789661386185612	0.00787636339815217	0.00804044545891056	0.00793656372172131	0.00822734787335011	0.00856502613885974	0.00811308757884225	0.00720807880502319	0.00886396258025343	0.00717263791515791	0.0088415789942685	0.00704748738427997	0.0096378926364253	0.0083777605421851	0.00767061116338631	0.00735929391669253	0.00835810014699394	0.00909346387754887	0.00719337212551572	0.0081909875262868	0.00906438875620158	0.00777409631058884	0.00669313593447785	0.00717377243525291	0.00703323096804635	0.00892003244857721	0.00753110245372969	0.00869748299400969	0.00665710328702855	0.00841527342415983	0.0092702025298383
"Metabolism|Energy metabolism|Methane metabolism"	0.00791123926262642	0.00758334457515975	0.00731256343354599	0.00771822811219066	0.00796333308446224	0.00755498833690361	0.00782562277670668	0.00773021269940413	0.00798033367682122	0.00821830021372415	0.00768210723121393	0.00747970009015684	0.00761470718820974	0.00761162358674619	0.00822580947075072	0.00782449573766226	0.00848534441747834	0.00772282360174437	0.00775603381366838	0.0079094525953994	0.00791214114357074	0.00764963967627919	0.00708601500321427	0.00811691168899837	0.00830559325397751	0.00762703391648898	0.00755724583532891	0.00785416379300789	0.00762323897237972	0.00758822267337966	0.00778599462795185	0.00814728434982478	0.00763353487993184	0.00710366324252202	0.00738043139996785
"Metabolism|Amino acid metabolism|Glycine, serine and threonine metabolism"	0.00702951870154303	0.00691969511825369	0.00664059364506269	0.00740757025345962	0.00780824565387052	0.00763545366574131	0.00714579893435572	0.00740892260027538	0.00762249441520917	0.00730285953593493	0.00733877773765604	0.00767419166627065	0.0068254320395705	0.00788162787273127	0.00792353358492628	0.00781371150802709	0.00776970023895442	0.00720521726382534	0.00757394374839475	0.00813153047259641	0.00776996357453606	0.00677217187607847	0.0069126579332678	0.00773694931802365	0.00768998232158419	0.0073696304070004	0.00750767497882761	0.00769986696653499	0.0081640892101865	0.00674818293777617	0.00743516158385384	0.0077063543476742	0.00827833473784916	0.007027075294399	0.00675186047801906
"Metabolism|Metabolism of cofactors and vitamins|Porphyrin and chlorophyll metabolism"	0.00565545594547522	0.0051705825843439	0.00456292171270528	0.00715775435725056	0.00858221286058823	0.00877422187284541	0.00774883751219058	0.00707509603462401	0.00831437330878257	0.00813714713247405	0.00664149526198226	0.00825461279438966	0.00493941161404054	0.00844756902079861	0.00931405869869725	0.0075471295464806	0.00903452237659808	0.00609480913429824	0.00785897112664967	0.00935965071757293	0.00855071681282854	0.00478371365449529	0.00599200023335945	0.0075305637071889	0.00822459056545414	0.00711361211068659	0.00779513399476126	0.00774432976985171	0.00960018562198501	0.0045649888369058	0.00740587550920279	0.00820962953886847	0.0097181573406254	0.00517757570955103	0.00483188740300295
"Metabolism|Carbohydrate metabolism|Galactose metabolism"	0.0071123659556556	0.00775680121834693	0.00728274938052013	0.00715111217660478	0.00669621327277119	0.00669385177201109	0.00734787160446715	0.00749632341886154	0.00650450651445596	0.00715009718308074	0.00735793414775808	0.00740650624836698	0.007518805364025	0.00728738833120499	0.00551648806899016	0.00766252825519688	0.00494206123202156	0.00718727124456833	0.00719441174902758	0.00673268061662932	0.00630809679177295	0.00737734710524461	0.00744794875276223	0.00657820497101928	0.0055799095330454	0.00759779616344009	0.00873367270914651	0.00763700727626621	0.00691537180363752	0.00759432472081247	0.00759996394440118	0.00615722215415135	0.00711209526058186	0.00663264133960328	0.00734099507130732
"Metabolism|Amino acid metabolism|Alanine, aspartate and glutamate metabolism"	0.00688200504990341	0.00657741953557485	0.00700899983752359	0.006724893336776	0.00689884335084689	0.00706089581854148	0.00682608640665317	0.0070084934542061	0.00718257274641008	0.00682376393855533	0.00658616240508757	0.00668534893503607	0.00672706032130143	0.00679395233011596	0.0071606912556917	0.00688664852807603	0.00726646044758862	0.00685747886362319	0.00706088351797698	0.00680011041419314	0.00688300108455617	0.00669096944676888	0.00630754207074041	0.00722890370755875	0.00721100255592972	0.00693174156293055	0.00701968454249336	0.00693543741182985	0.00699138609488748	0.00665608139971702	0.00680759968139513	0.00752054123523028	0.00671012369463188	0.00633556958535586	0.00694718585235646
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Escherichia coli"	0.00769610916767018	0.0087754709841951	0.00932264378867378	0.00665002837141392	0.00538013376639217	0.00538750095111302	0.00494890494799108	0.00654919737451727	0.00478430216331631	0.00488362117354804	0.00752274710169793	0.0057324413543876	0.00896619327576932	0.00576174339987255	0.00448323917834957	0.00641009024468092	0.00399272904636238	0.00779492696025231	0.00541820197832727	0.00501319855546209	0.00586300437008595	0.00895081254348593	0.00751278574827206	0.00569950651363377	0.00461860192315001	0.00586868058735231	0.00568769663952813	0.00537239289299632	0.0055843535882052	0.0091922753006906	0.00543598335063924	0.00522646396236494	0.00557722835621525	0.00932782540333314	0.0093330493805343
"Human Diseases|Drug resistance: Antimicrobial|beta-Lactam resistance"	0.00737436083847136	0.00798219121951254	0.00859881590270528	0.00662786367009619	0.0057203945829727	0.00556257187808139	0.00590957408301433	0.00638472935949141	0.00557522067172592	0.00525159372973541	0.00717235413847539	0.00595123488237055	0.00807743311975439	0.0057834785898715	0.00515375835719447	0.00562282197501248	0.00512835817666729	0.00714084245978709	0.00590813359806172	0.00542802227745177	0.00600277886143516	0.00817106289600826	0.00666823485574261	0.00565393697618439	0.00540060080370384	0.00637392966309176	0.00569447654892951	0.00585068536108383	0.00530242789709051	0.0082747670458208	0.00602009352908597	0.00531354035007905	0.00539166968453015	0.00845101006185647	0.00847759090788998
"Metabolism|Global and overview maps|Fatty acid metabolism"	0.00623637029531702	0.0058897825533769	0.00573902374515935	0.00628632804924853	0.00632337712516562	0.00669912276647931	0.00670101900810346	0.00647736119150369	0.00658070074376997	0.00655550150751629	0.00595348927284532	0.00650334835812296	0.00601752896425563	0.00649809144386449	0.00671839437266647	0.00619574631451372	0.00686672976602722	0.00617219173281837	0.00667937794872692	0.00627143786252145	0.00626049187934994	0.00602814799352576	0.00587014765595115	0.00691779228584863	0.006715833249598	0.00660202816597407	0.00661049648881159	0.00637797159300123	0.0064207517196695	0.00597538627747671	0.00635712539900807	0.00705158881025162	0.00610539363177875	0.00647853386019856	0.00565089799703946
"Metabolism|Global and overview maps|2-Oxocarboxylic acid metabolism"	0.00615352969096499	0.00569184500708662	0.00536295769476413	0.00618580479695042	0.00688298012449989	0.00676247195091837	0.00620842780983016	0.00625407820247952	0.00692355627334567	0.00544923891971949	0.00614691163406092	0.00614677718655352	0.00566361690630317	0.00640833796625615	0.00758012309763104	0.00586561057873021	0.00778788982400761	0.00612801205185765	0.00653512006409025	0.00706308348090957	0.007047193137494	0.00573098184950504	0.00542319876415201	0.00677850923788836	0.00731847662093981	0.00613147438991028	0.00581806567343351	0.00638080639806265	0.00700792450248284	0.0055714284507707	0.0061166729609241	0.00723599139805654	0.0069645720007817	0.00549868646949176	0.00551180794999484
"Metabolism|Carbohydrate metabolism|Pentose phosphate pathway"	0.00650273297174654	0.00680165647555632	0.00639701567812625	0.00649953778991999	0.00609390773661681	0.00587525271598201	0.00632475454348923	0.00634504877855594	0.00600648573521672	0.00595675352940511	0.00655400830293967	0.00645674833786555	0.0066419028115048	0.00636096997489947	0.00559238639389716	0.00623429145393372	0.00548436780196495	0.00650971913660062	0.00636296025979995	0.00602647108087334	0.00588387995989862	0.00668698342090951	0.00728815165328863	0.00629029387653817	0.00581749606078561	0.0065049707796829	0.00655260133329349	0.00658305611381075	0.00585896645713868	0.00677071548739802	0.00657666675451051	0.00569560445729547	0.00602800468849809	0.00680096456739073	0.00638074585337126
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine degradation"	0.00534384928285516	0.00426383684837613	0.00433302908233809	0.00583272340236732	0.00681585022788064	0.00730314761227452	0.00658333113157142	0.00609476797876177	0.00740692695821692	0.00651483901552057	0.00509069368200348	0.00622192610524418	0.00438589720023041	0.00653487790351792	0.00831671031204076	0.00616798071920566	0.0088207749725982	0.00543523984060496	0.00659583753739147	0.00699144860328675	0.00677972023140759	0.00447500660318508	0.00433583226784838	0.00757642717626329	0.00812959525369815	0.00613191429453848	0.00593405829322323	0.00635495040259205	0.00712015785778186	0.00423506712149443	0.00609752949399842	0.00828344699497599	0.00659778967596004	0.0042770158288049	0.004287334136276
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Vibrio cholerae"	0.00646206759338016	0.00685594500430043	0.00669171533990528	0.00620269421820617	0.00562878504971321	0.00557916286804962	0.0061800302959057	0.00632549321260893	0.00538791809929363	0.0068983388145019	0.00633670009702148	0.00603321379202544	0.00689786115562575	0.00609411785207414	0.00513349720849278	0.00691238358404077	0.00485261493971162	0.00656918792710873	0.00583783591148872	0.00541076074360812	0.00555350095874146	0.00685880499826213	0.00643258360038765	0.00616807913397486	0.00527611568716	0.0059450999338163	0.00664012873350071	0.00591708630804727	0.00579591446668821	0.00700215823522379	0.00593029350090986	0.00574788790391431	0.00567347581732889	0.00689744951498057	0.00667417141325426
"Metabolism|Carbohydrate metabolism|Citrate cycle (TCA cycle)"	0.00555742843608579	0.00568313034886239	0.00532072436941442	0.00592442876233123	0.00602679551184544	0.00612423426648997	0.00556550509967829	0.00593725598886073	0.00569199196981165	0.00622225506092362	0.00590215007254105	0.00625350455438849	0.00561247061943829	0.00629563760561685	0.00609323796466832	0.00632463093128248	0.00581981827523265	0.00576771552542528	0.00576360304706436	0.00618571016696435	0.00610841851254134	0.00558346086023311	0.00507854786755799	0.00590377885744044	0.00573299964793204	0.00572464389960899	0.0061107240044401	0.00571969432026933	0.00653887420291079	0.00558200119892359	0.00563542743485102	0.00597968411958954	0.00653676469608636	0.00528360068655942	0.00541432111473321
"Metabolism|Amino acid metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis"	0.00511237398247565	0.00460019903297841	0.00422657857625666	0.00538249746736208	0.00645863322243435	0.00637512193307868	0.00564051244948366	0.00553650256550671	0.00638506987505049	0.00542355016207001	0.00534692304458816	0.00551775533374488	0.00452774763143619	0.00591284436383617	0.00728584058894659	0.00548890130955805	0.00741286265445466	0.00519706072056227	0.00591382404601959	0.006819207266557	0.00661651692976036	0.00453600699004318	0.00415912298846628	0.00607990471425936	0.00682419814236386	0.00529105003825762	0.00543587062043247	0.00576657128102097	0.00686971183876603	0.00432559106871743	0.00546982738439214	0.00672039762501503	0.00683456362945063	0.00422492327701994	0.00446972047452674
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.00484713151647722	0.00434192851482903	0.0039942654260654	0.00542182220347007	0.0062833253481767	0.00633911967934926	0.00621217816629371	0.00559044644154809	0.00638480668027318	0.00617456691669382	0.00512217930733864	0.00595077987379897	0.00427600056482829	0.00609654902605272	0.00690169659134667	0.0058317279173272	0.00693912166189659	0.00502768840861369	0.0061265434346968	0.00660802638981193	0.0062591258639031	0.00421015182857415	0.00421459659076118	0.00599182151470335	0.00658990938232318	0.00558645770686875	0.00599757536432164	0.00591558046475601	0.00678621397267031	0.00407617372670647	0.00577894610283978	0.00650665612471897	0.00669386088717931	0.00430223114264023	0.00411266277604995
