"Taxa"	"Hera_2"	"JarJarBinks_2"	"Lambchop_2"	"Goose_4"	"Buddy_16"	"Marshmallow_41"	"JarJarBinks_44"	"Hamlet_67"	"Grogu_70"
"Metabolism|Lipid metabolism|Sphingolipid metabolism"	0.00348122714789269	0.00471339917387974	0.00496833543718471	0.00106038760466348	0.00144143487168157	0.00402227637494714	0.00368308733225763	0.00568192317154454	0.00252822979184914
"Metabolism|Energy metabolism|Nitrogen metabolism"	0.00331412727524795	0.00344870379395506	0.00336037121006614	0.00361406136655007	0.00333952617144981	0.00353555109096476	0.00348558976455507	0.00313995668140106	0.00373069927534335
"Metabolism|Metabolism of cofactors and vitamins|One carbon pool by folate"	0.00345473755909003	0.00369202963724922	0.00368983847194223	0.00246093851608686	0.00302590313396507	0.00349797517453929	0.00330246778360337	0.00396932475725639	0.00281923562489797
"Metabolism|Amino acid metabolism|Histidine metabolism"	0.00342726856790073	0.00369837767394944	0.00334341052417978	0.00222541714975523	0.00367352542262686	0.00371132831878957	0.0034826124223793	0.00351056088012484	0.0024091830752254
"Metabolism|Lipid metabolism|Glycerophospholipid metabolism"	0.00274596457720834	0.00297240834041708	0.00320131495304703	0.00470627454121467	0.00247991282526933	0.00292784249382506	0.0029799815273566	0.0030078967462176	0.00422070370213686
"Cellular Processes|Cell motility|Bacterial chemotaxis"	0.00233446589675965	0.0026475113520369	0.00338005861423367	0.00466416117007239	0.00140621272259428	0.00282649049273248	0.0028664156745398	0.00307327690979565	0.00482050822095531
"Metabolism|Metabolism of terpenoids and polyketides|Terpenoid backbone biosynthesis"	0.00331679220365281	0.0032344028947142	0.00279115808308531	0.00280436462407396	0.00369190916862407	0.00331131601521584	0.00314776089652401	0.00293439166682796	0.00254354697294061
"Metabolism|Amino acid metabolism|Phenylalanine metabolism"	0.00320383292754035	0.00255942020769872	0.00271376909140975	0.00299929598961949	0.00392926094403189	0.00253737069749502	0.00286208678924998	0.0026981930896402	0.00306643372137521
"Metabolism|Lipid metabolism|Glycerolipid metabolism"	0.00312698822311803	0.0027702839938063	0.00275573969877138	0.00310993572647763	0.00326218183517326	0.00287905129668797	0.002926074371729	0.00266652016058209	0.0030490065563307
"Metabolism|Metabolism of cofactors and vitamins|Thiamine metabolism"	0.00304051227471242	0.0029484599910909	0.00285387328708934	0.00257765090912267	0.00314042324637756	0.00287919671146548	0.0029062165076194	0.00295517576088405	0.00249886500135188
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine biosynthesis"	0.00274844697544495	0.00263989462231762	0.00261897974202332	0.00274232106722396	0.00315409329149349	0.00267379903901815	0.00274154267524109	0.00263224214409758	0.00258503052293809
"Metabolism|Amino acid metabolism|Tyrosine metabolism"	0.00278362898245104	0.00226675952253604	0.00219483497813805	0.00337489166765613	0.00363245673932164	0.00233886629552796	0.00247048644455308	0.00214395294641544	0.00302161844260851
"Human Diseases|Infectious diseases: Bacterial|Pertussis"	0.00164004088738965	0.00291367196164981	0.00336336171521587	0.00255225738105972	0.00118610013971746	0.00321453798354904	0.00322615901829401	0.00270230884116956	0.00299099941305052
"Metabolism|Global and overview maps|Degradation of aromatic compounds"	0.00268124481482045	0.00206419044397546	0.00222398396192017	0.00341652862707561	0.00330485782193283	0.00226120258103407	0.00240099583112966	0.00217941374235476	0.0031491445689952
"Metabolism|Biosynthesis of other secondary metabolites|Streptomycin biosynthesis"	0.00242180601125123	0.00327162461883055	0.00299125992370308	0.00180360288642526	0.0018855228133509	0.00324678004802362	0.00296812628519782	0.00297380818616812	0.00175985291181816
"Metabolism|Metabolism of cofactors and vitamins|Riboflavin metabolism"	0.00248976384195165	0.00260796628703098	0.00285442800156093	0.00240551970298018	0.00228627367742881	0.00256808870465886	0.00265558916098435	0.00271064778271055	0.00270304223443896
"Metabolism|Metabolism of other amino acids|beta-Alanine metabolism"	0.00262454005851892	0.00177248423037329	0.00221380588775171	0.00241597619012606	0.00408028806052342	0.00208785353577273	0.00265123978188288	0.00183607893900587	0.00273073054837962
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - other enzymes"	0.00244116348021352	0.00245733790343687	0.00258808392948399	0.00246663162974198	0.00229325141263082	0.002528075343147	0.00252935110520642	0.00257419419769067	0.00243350164465312
"Metabolism|Xenobiotics biodegradation and metabolism|Benzoate degradation"	0.00288922194734079	0.00142349319764641	0.00162306364541202	0.00226497103524249	0.00481625873216856	0.00172161512910759	0.00229217888395078	0.00180574703450494	0.00230979697247369
"Metabolism|Amino acid metabolism|Lysine degradation"	0.00223264210581299	0.00139741767904309	0.00197260109164673	0.00321007261765658	0.00311598526256331	0.00158053515452303	0.00215756604783852	0.00179160959729165	0.00332040319565852
"Genetic Information Processing|Replication and repair|Base excision repair"	0.00220015663971983	0.00229307624847433	0.00215184412973403	0.00225926187967635	0.0023190574329182	0.00232851240842601	0.00230150438325533	0.00209373433966923	0.00215004366955093
"Genetic Information Processing|Replication and repair|Nucleotide excision repair"	0.00218775999137792	0.00238728149381996	0.00207114172023595	0.0022236682040812	0.00229326577887868	0.00234283153832351	0.0021633276758406	0.00217094578748342	0.00178413977332745
"Cellular Processes|Cell motility|Flagellar assembly"	0.000965088735362363	0.000617612575817254	0.00185950915636637	0.00596287813937104	0.000816506902754317	0.000925129478467515	0.00151256644260302	0.00126748976875664	0.00561494174341348
"Metabolism|Biosynthesis of other secondary metabolites|Monobactam biosynthesis"	0.00187023861453208	0.00216659517344427	0.00225276409029291	0.0019683852624481	0.00181485429028677	0.00203853131593576	0.00209852694891518	0.00217017136306922	0.00212268868584712
"Cellular Processes|Transport and catabolism|Lysosome"	0.00201726584440135	0.00282972369418221	0.00294036887568388	0.000306290181063758	0.00075218455323683	0.00231331191802385	0.00207709429586375	0.00345137603370746	0.00129603545578369
"Metabolism|Metabolism of cofactors and vitamins|Ubiquinone and other terpenoid-quinone biosynthesis"	0.0014406583398638	0.00142520667277515	0.00227401608678252	0.00316565677521277	0.00128355002687886	0.00150157264580456	0.00189858385268392	0.0017130030426521	0.00315237403041519
"Metabolism|Metabolism of other amino acids|Glutathione metabolism"	0.00160646076826207	0.00147903016169882	0.00201631092752053	0.00304430885127255	0.00192850003817703	0.00136029130989294	0.00176618926001797	0.0016554551166455	0.00285763173471188
"Metabolism|Carbohydrate metabolism|Ascorbate and aldarate metabolism"	0.00122977037167442	0.0015562113300692	0.0018624641604293	0.00310341036488444	0.00109064046931183	0.00159931673215916	0.00167831885509085	0.00128710510363659	0.00303727749788148
"Metabolism|Biosynthesis of other secondary metabolites|Prodigiosin biosynthesis"	0.00165130138787285	0.00180962011200276	0.00208462258163639	0.00162732930041579	0.00146802619369315	0.00191233477210692	0.00187001111170486	0.00206422310346868	0.00186908437633222
"Human Diseases|Drug resistance: Antimicrobial|Vancomycin resistance"	0.00209137029788664	0.00215717144078336	0.00162370339527729	0.00136454428878542	0.001803271324679	0.00217568958175777	0.00178934237042669	0.00198840062655002	0.00120944081434621
"Metabolism|Carbohydrate metabolism|C5-Branched dibasic acid metabolism"	0.00181361037731495	0.00160153696173033	0.00163484832472235	0.00196916362775605	0.00221616363355634	0.00155959978539676	0.00172199758752129	0.00157008639023922	0.00183892465228235
"Metabolism|Energy metabolism|Photosynthesis"	0.00181845860894152	0.0018669669403792	0.00165544641067986	0.00151570081320703	0.00183003037328421	0.00183631309602496	0.00169686082488585	0.00178971852725068	0.00132426859686006
"Genetic Information Processing|Folding, sorting and degradation|Sulfur relay system"	0.00170033289865457	0.00134504921035334	0.00159968256644508	0.00210691515045798	0.00193099810590455	0.0012119586519583	0.00145053665690489	0.00147693340664424	0.00233188726974145
"Metabolism|Lipid metabolism|Biosynthesis of unsaturated fatty acids"	0.00141137506273298	0.00154008704961276	0.00183199678225569	0.00190459968567509	0.00136169670253719	0.00164033884145914	0.00166060224655054	0.00175592580480586	0.00198112904519214
"Human Diseases|Cardiovascular diseases|Fluid shear stress and atherosclerosis"	0.00157455094134993	0.00200963679020833	0.00207169568518052	0.00101029005321909	0.00116820913094119	0.00179182260549166	0.0017038675946396	0.00222169640030046	0.00144814308988272
"Metabolism|Metabolism of cofactors and vitamins|Vitamin B6 metabolism"	0.00138544609451577	0.00150313381585362	0.00156137027177069	0.0016946751710096	0.00149876381688809	0.00151410727453667	0.00158904172335715	0.00143085334442514	0.00158720932316808
"Cellular Processes|Transport and catabolism|Peroxisome"	0.00133728794634253	0.00167558135957328	0.00174318609966767	0.00145658467366545	0.0010260141969698	0.00155254634177069	0.00147131936772779	0.00184197719763538	0.0015022904177332
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan degradation"	0.00154678561840663	0.0020791578545826	0.00214316731406928	0.00029711063821459	0.000755570727176064	0.00165276219903197	0.00152592883503488	0.00249335474270969	0.00108739056041354
"Metabolism|Amino acid metabolism|Tryptophan metabolism"	0.00147635367064401	0.000886775642724651	0.00119481275746601	0.00176375681629126	0.00243432783033562	0.00104198810624374	0.00145102728110423	0.00100062234546243	0.00186413829815986
"Human Diseases|Cancers: Overview|Central carbon metabolism in cancer"	0.00145583057043184	0.00155242249647112	0.00164727912391155	0.00115129378569143	0.00122050117262672	0.0014924025063306	0.00147574201971392	0.0017766625585835	0.00125564431388201
"Metabolism|Metabolism of other amino acids|Cyanoamino acid metabolism"	0.0013774851398785	0.00196987290325391	0.00160670823011513	0.0008927731083179	0.00105445194715253	0.0018354938243822	0.00161017813840403	0.00162711767904258	0.00104678634625848
"Metabolism|Metabolism of terpenoids and polyketides|Polyketide sugar unit biosynthesis"	0.00128277130529648	0.00177239019336044	0.0017685863919152	0.000963722573358943	0.00112955461167062	0.00173045526557981	0.00162171549758456	0.0016808750718351	0.00101837865838194
"Metabolism|Xenobiotics biodegradation and metabolism|Chloroalkane and chloroalkene degradation"	0.00153351468349985	0.00129997427339593	0.00104189974677495	0.00165287673312386	0.00174595748163138	0.00127309829007927	0.00113500148522211	0.00128161886122715	0.0014685214880243
"Organismal Systems|Immune system|NOD-like receptor signaling pathway"	0.00137157734260507	0.00176740648288489	0.00174121126182188	0.000543318197830377	0.000880490686479471	0.00157729172978583	0.00142488820429052	0.00199015017282647	0.00100923268749668
"Metabolism|Lipid metabolism|Steroid hormone biosynthesis"	0.00111470351946201	0.00182126113710418	0.0017680225925712	0.000517911873919458	0.000687550137398189	0.00184695674925249	0.00172156678107172	0.00182962819281774	0.000962081562151165
"Metabolism|Metabolism of other amino acids|Taurine and hypotaurine metabolism"	0.00131362527099562	0.00123957331022875	0.00121960229102622	0.00142642274343015	0.00152822769857728	0.00130799414183235	0.00131125075526157	0.0012494093738971	0.00133650683700392
"Cellular Processes|Cell growth and death|Necroptosis"	0.00127130754014531	0.00144458990226514	0.00133168955234078	0.000985334234266858	0.00111062787609163	0.0014099260711152	0.00127357472162003	0.00144950953563988	0.00106655965288244
"Organismal Systems|Endocrine system|PPAR signaling pathway"	0.00136088645836974	0.00122844437143446	0.00131135478890759	0.000784846590888552	0.00160510609041467	0.00119451620703561	0.0012555237645047	0.00150562590981532	0.000940720113152222
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - globo and isoglobo series"	0.00129790689611544	0.00171202118806676	0.00170910603311476	0.000314818326909865	0.00059459954563518	0.00139835047703506	0.00127072666238179	0.00198102257153229	0.000791402678550753
"Organismal Systems|Endocrine system|Glucagon signaling pathway"	0.00129694672751675	0.0013167293106384	0.00120748703772771	0.00114489893466699	0.00119287855859846	0.00128348513998981	0.00119020953765549	0.00136731561411776	0.00100297935414085
"Metabolism|Biosynthesis of other secondary metabolites|Novobiocin biosynthesis"	0.00141056317191905	0.00117999503837779	0.000993770831708447	0.00107034007564559	0.00189952080465906	0.0011825508143853	0.00124122969482346	0.00102612621154417	0.000815977758971906
"Human Diseases|Drug resistance: Antineoplastic|Antifolate resistance"	0.00123988283338182	0.00128132113770034	0.00122020515660524	0.000906045244327261	0.00118105924190325	0.00119880364967852	0.00113693108480376	0.00131766405417643	0.000928865501111827
"Metabolism|Carbohydrate metabolism|Inositol phosphate metabolism"	0.000980063075704451	0.00126286150027929	0.00121164348098685	0.00110952001783751	0.00063869663384904	0.00128872194655903	0.00114892426348639	0.00121868313354116	0.00109307193764097
"Metabolism|Biosynthesis of other secondary metabolites|Tropane, piperidine and pyridine alkaloid biosynthesis"	0.00114861619689479	0.000942668585585922	0.000865309907310967	0.0011931152016034	0.00155251244428778	0.000944855335891202	0.00104434390890647	0.000831609221656293	0.000937983313710054
"Metabolism|Metabolism of other amino acids|D-Glutamine and D-glutamate metabolism"	0.00105530071579691	0.00111347520830068	0.00109119912086964	0.000888639398462501	0.00107419001638628	0.00107407227509849	0.00105957378489833	0.00111208774179958	0.000922693788281876
"Organismal Systems|Aging|Longevity regulating pathway - worm"	0.000907704845285893	0.00100061452267729	0.00102588707177579	0.00121117035379863	0.000958374686511719	0.00101355459778559	0.00101089895764968	0.000984829441900068	0.00109841629635649
"Human Diseases|Infectious diseases: Bacterial|Salmonella infection"	0.00078887519213398	0.000943454377926141	0.00105608096570966	0.00103841510454089	0.000618537194254462	0.000994578055166513	0.00103545518295826	0.00103610008591231	0.00118840855196551
