"Taxa"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"joans_36"	"franc_37"	"grogu_37"	"ginger_41"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"ophelia_57"	"wolverine_57"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"iris_59"	"ophelia_59"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"
"Metabolism|Carbohydrate metabolism|Starch and sucrose metabolism"	0.0118874620473893	0.0105450534269833	0.0135071404902234	0.0113301636989567	0.0123476762541273	0.0128420436811014	0.0146254417767336	0.011373279665781	0.0114018147128297	0.00938164040091455	0.0126204410954116	0.0108679878608751	0.0117332346788579	0.00906168586727131	0.0108628781980577	0.0129054739397066	0.010906005623911	0.0101289804247492	0.00849286839885564	0.0103785879632351	0.00896148235745724	0.0113295165437695	0.0107684008848625	0.0106873683621253	0.0105500896801211	0.0112826741164261	0.0115879209351177	0.0099184839981284	0.0140893513332781	0.0105564690924031
"Metabolism|Nucleotide metabolism|Pyrimidine metabolism"	0.0117333894388558	0.0109622653024536	0.0118907701403961	0.0112261581160468	0.0111058798637455	0.0113020896956158	0.0122442781176101	0.0109892168966142	0.0108208022388843	0.0108864393310439	0.0109049422574819	0.0110939443511997	0.0108926863482057	0.0107716441597221	0.0110892859266304	0.011769163410945	0.0108903509984788	0.0107394776758343	0.0107866401425028	0.0114462119248824	0.0107693891740577	0.011580887388846	0.0109948295918269	0.0104873566736344	0.0101010016882214	0.010208355382218	0.0113598060460164	0.0111202889560491	0.011807434620807	0.0107467535047611
"Genetic Information Processing|Translation|Ribosome"	0.0124183669408267	0.00979093420114268	0.0123081427800028	0.0109302742299417	0.0114714602875698	0.0112492188198767	0.0129078636193285	0.0110324006547743	0.0112084639391206	0.00916396980662511	0.0109692080900401	0.00980719628211705	0.0121564327056383	0.00879674213755094	0.0109791293756398	0.0124484883856737	0.0112223340309022	0.0105995298094923	0.0084696892884244	0.0108300288937232	0.00889154323319037	0.0117084342802953	0.0103148596897562	0.0105038885005796	0.00843519530278162	0.0102908641204398	0.0110478914293873	0.0115451289173537	0.0122524619899187	0.0103165102267303
"Metabolism|Carbohydrate metabolism|Fructose and mannose metabolism"	0.00936449681660108	0.012739681941298	0.0106438642663854	0.0113381415888518	0.0097671963961425	0.0108637299323719	0.0110904547927413	0.00930674668010734	0.00896146630697742	0.0132002734363026	0.0102855359749383	0.012613860960766	0.00994843056060121	0.0136477660280077	0.0102039564198122	0.00998546053151308	0.00888753413585355	0.00904113777475257	0.0139027204660179	0.0112248897944888	0.0130542537351438	0.00984530375298428	0.0111239770609758	0.00854425572205946	0.0111920631946169	0.00873576906451281	0.0106172450273808	0.00864219728422903	0.0108995094151853	0.0104010738011686
"Metabolism|Carbohydrate metabolism|Glyoxylate and dicarboxylate metabolism"	0.00992863454084792	0.00929246365178573	0.00945320887806957	0.00948848553127979	0.0094633672101119	0.00909762790605322	0.00999795313658251	0.00939261567570833	0.00957164342276717	0.00915890115014501	0.00937615782376567	0.00903552670993386	0.00946970764736505	0.00922902562529571	0.00966195929538809	0.00972003914997412	0.00932197565141515	0.00944719474687104	0.00902272258255294	0.00951751995087373	0.00903355025228658	0.00964275307259002	0.00915622014120251	0.00914060499575477	0.00813004244323265	0.00927321698921933	0.00901619804031612	0.00961550630046145	0.00977603110563956	0.00953022465961216
"Metabolism|Carbohydrate metabolism|Propanoate metabolism"	0.0101102113844164	0.00903069209035504	0.00918524746343481	0.00928786005384455	0.00932760711781516	0.00912746287227439	0.00914996348024182	0.00996431585722042	0.00933976651723888	0.00933852818827418	0.00926910535113444	0.00920305577726215	0.00857121591812987	0.00910891137546893	0.00979696624270097	0.00935505158166321	0.00872850420301499	0.00963586671953057	0.00939528760800038	0.00975115263615785	0.00949619587661262	0.00992581548235651	0.00947732871791086	0.00968087009456004	0.00772531020039689	0.00895262461081804	0.00917242854619554	0.0089443610585434	0.00930059383733213	0.00954130778514368
"Metabolism|Energy metabolism|Carbon fixation pathways in prokaryotes"	0.0089975550383329	0.00781365236762505	0.00918516576140518	0.00839183253231574	0.00862017094719811	0.00867866672905206	0.00933645699778343	0.00885641288647694	0.00865073685127725	0.00759356500019923	0.00847694586248481	0.00789100761668336	0.00841389200718214	0.00738446364202041	0.00841061716322261	0.00914879577929575	0.00838897259638906	0.00853242584647488	0.00716589475432495	0.00809877087766762	0.00737264519715068	0.00853020388616505	0.00822386685302337	0.00831793531060807	0.006799457043437	0.00837882655458411	0.00826705135921593	0.00851625344800269	0.00911685076583155	0.00816168645828027
"Metabolism|Amino acid metabolism|Cysteine and methionine metabolism"	0.00957208106894929	0.00732161370166661	0.00944676721771401	0.00811794842739945	0.00857899014630556	0.00885840722223395	0.00991372822496264	0.00879297621916566	0.0085299976344235	0.00709029337814502	0.00879334982483239	0.00778332818892471	0.00782676595174812	0.00661286116470881	0.00860776569310906	0.00929868164738552	0.00753374853330507	0.00778328408588871	0.00646806253833267	0.00825814202131882	0.00687166101889963	0.00906803429030843	0.00785988050886469	0.00823641696911428	0.0072059089340088	0.00770684499803808	0.00861332776144987	0.00722480438872285	0.00964120087206296	0.00833683057833026
"Metabolism|Carbohydrate metabolism|Butanoate metabolism"	0.00871933874197108	0.00829644642053865	0.00727651130272441	0.00807867639772386	0.00738597667480149	0.00758746275945801	0.00716938167172719	0.0082993261615824	0.00758244682223623	0.00925840580995498	0.00749611629385503	0.0086295321166881	0.00614357619549591	0.00901719516439692	0.00866648899357252	0.00747140852093251	0.00595327285621857	0.00798591424279335	0.00966330060041107	0.00909626710288559	0.00944473937223277	0.00874612039675883	0.00839074855509797	0.00798499868283649	0.00859127672358438	0.00656377832584986	0.00829183459291356	0.00613261253002996	0.00744598759271578	0.00834566891583706
"Metabolism|Energy metabolism|Methane metabolism"	0.00828558558978643	0.00761755987990259	0.00797433923133586	0.00770853409859755	0.00747428741303511	0.00789461508262409	0.00780881586576156	0.00771131011557565	0.0078806942913034	0.00785014965655945	0.00786176118032135	0.00796361383500434	0.00717453678142414	0.00765358167805314	0.00814153245395023	0.00785715836706436	0.0067709502742043	0.00728706994796946	0.00736816560252931	0.00803270763515627	0.00749331830844872	0.00829216258391781	0.00755790915606054	0.00785255621844514	0.00694096347115307	0.00728473961585367	0.00770272704514037	0.00669982166997087	0.00784591552681261	0.00744499561067796
"Metabolism|Amino acid metabolism|Glycine, serine and threonine metabolism"	0.00797016173813211	0.00710636324469444	0.00803647035678274	0.00746206423642577	0.00754328941041974	0.00764764540794347	0.00840882384107258	0.00758603222006931	0.00768422302093601	0.00684659064901713	0.00772786110212313	0.00713802413104241	0.00746944829410769	0.00676007234177932	0.00759845280134879	0.0080426059175147	0.00705959177052849	0.00727747533894354	0.00657021075027844	0.0073387595864158	0.00672952466144213	0.00772425725566494	0.00712289690837763	0.00744509657011598	0.00696900302585789	0.00757392268960551	0.00747682753655759	0.00715866555562415	0.00820070519491333	0.00768744430494713
"Metabolism|Metabolism of cofactors and vitamins|Porphyrin and chlorophyll metabolism"	0.00933893896938546	0.00594078975306161	0.00941549467651553	0.0071630536464475	0.00821752221277787	0.00826148257342384	0.0104733961669402	0.00836232026310401	0.00739125639236741	0.00529714527190564	0.00808479686024621	0.00640347940320957	0.00602821673832091	0.00471078394087378	0.00764846541255974	0.00919278629988815	0.00638341941129476	0.00703279032344897	0.00439661587465572	0.00719948745348314	0.00500016417853871	0.00854556227327059	0.00687773349217322	0.00701378562874414	0.00458870333365578	0.00623365338991088	0.00753098640798142	0.00653664483818263	0.00990243799840487	0.00751934529300366
"Metabolism|Carbohydrate metabolism|Galactose metabolism"	0.0055202624030152	0.00742813776461391	0.00728080665076178	0.00700569475906045	0.00753090402702157	0.00729774842425566	0.00648512343082148	0.00642749287962517	0.00710837136838699	0.00705385656996078	0.00716060432663734	0.00711547887458987	0.00824524190317329	0.00744876045577962	0.0062297935980058	0.00667790835798265	0.0110730084923789	0.00717165746908886	0.00723523256077933	0.00624258396043683	0.00702943506741181	0.00583351561016565	0.00716613649777075	0.00684385319882415	0.00593567507158541	0.0083195237184074	0.00667457537429068	0.00998274678646653	0.00640935575833826	0.00626485404984902
"Metabolism|Amino acid metabolism|Alanine, aspartate and glutamate metabolism"	0.00711268462292682	0.0068615960612786	0.00683842828796867	0.00698101795089221	0.00723422179014722	0.00682090323928743	0.00666858102654548	0.00663354161801963	0.0072885200408497	0.00675671683103543	0.0068812695613283	0.00668115884104515	0.00760920527104983	0.00681220124820037	0.00703004081616569	0.00704111119984205	0.0079781388353208	0.00704753234115193	0.00712104990139517	0.00704395313266798	0.00709053161167998	0.00718208375632029	0.00674904676218059	0.00710334503007358	0.00653503252074383	0.00711227285225149	0.00700923475314163	0.00807874450031092	0.00659626864577679	0.00671595776403645
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Escherichia coli"	0.00442117043532933	0.00805159204032441	0.0049428537795503	0.00706237949977551	0.00557628929425586	0.00568225744406952	0.00482462524892706	0.00493474691914354	0.00604860269560503	0.00820637804219491	0.00519340503139862	0.00721382254584855	0.00788041402844288	0.00901868804915002	0.00571335972142335	0.00547283340516259	0.00673059083392267	0.00675079806005551	0.00934895493521389	0.00628442781418743	0.00850624232482263	0.00496045190558209	0.00647083007154698	0.00566382314827114	0.0098944603960955	0.00741179079789024	0.00638469281588699	0.00708166759069768	0.00474435323655829	0.00675258090459636
"Metabolism|Global and overview maps|Fatty acid metabolism"	0.00650764899371474	0.00613845251047426	0.0063162461060411	0.0063317446697905	0.00686778692659138	0.00622076904302913	0.00607704056973209	0.00658357304668447	0.00664233719438786	0.00608368425697478	0.00651864406096062	0.00587865084116315	0.00656481390642466	0.00608075653867401	0.00647272594930486	0.00644152668738167	0.00756719807536564	0.00704293696488604	0.00572506404347411	0.00621427014676003	0.00584301650043037	0.00623718699759221	0.00651792159108706	0.00653369161741593	0.00676462850869641	0.00661681275839879	0.00638470213639925	0.00779818371936913	0.00611699379236806	0.00708715030407297
"Human Diseases|Drug resistance: Antimicrobial|beta-Lactam resistance"	0.00519058142395463	0.0072714196130434	0.00528111107579223	0.00638846073126743	0.00558945724862309	0.00578407619670489	0.00516308549637491	0.00588695347432407	0.00577447906608816	0.00773554877671135	0.00570324360958843	0.0070887771297822	0.00564434972046288	0.0081094745779808	0.00604217161993836	0.00521655631852258	0.00583633530767408	0.00643032043343387	0.00862910783266257	0.00655820176200285	0.0081087042031408	0.0056460363505602	0.00678517395595284	0.00604947199381696	0.00898989215455377	0.00617380684244597	0.00643212228675174	0.00598043890137654	0.00537434493379038	0.00645348357155776
"Metabolism|Global and overview maps|2-Oxocarboxylic acid metabolism"	0.00757408179017577	0.00595162702798977	0.00660915305670036	0.0063465027737405	0.00653466722714719	0.00630483156456621	0.00737737668355347	0.00635057042680114	0.00663129543698175	0.00584498636524708	0.00662001787166322	0.00605364802748206	0.00596877459212926	0.0056515659736574	0.00689821764035256	0.00689825770324366	0.00529355327549775	0.00591945535719438	0.00536678718051991	0.00684621064350826	0.0055835579081537	0.00731303834651165	0.00595673697052117	0.0062537893752238	0.00554653703357458	0.00558867177796417	0.00630995621261116	0.00553016976180601	0.00718086741667921	0.00625862074204813
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Vibrio cholerae"	0.00505095120558566	0.00664338712225837	0.00600887435571733	0.00643165913618407	0.00581155568089468	0.00615723729860743	0.00514853603362191	0.00570596137961919	0.00612733522667468	0.00665246281495648	0.00562374788274552	0.00634557290438055	0.00719620698749054	0.00695141344156091	0.00574475595696455	0.00593752421451637	0.00730933336750441	0.00669978882610958	0.00670949472663618	0.00572529895214856	0.00647188595387879	0.00525822208302893	0.00627055943573274	0.00620136980615291	0.0071890800080692	0.00720535601359396	0.00618489181213948	0.00761883685555403	0.00512152535542919	0.00631339777038936
"Metabolism|Carbohydrate metabolism|Pentose phosphate pathway"	0.00563159737763331	0.00648812279516513	0.00603616174425092	0.00620193414485787	0.00613237783653928	0.00618949185464799	0.00573415086154986	0.00621017182602938	0.00627063803474961	0.0064868052951704	0.00645669955459568	0.00644721184694428	0.00664302845053519	0.00662910159715553	0.0061487681736593	0.00587694569682804	0.00650672736666423	0.00633158613871035	0.00633918048119536	0.00605324740288675	0.00633482420852316	0.00581875838547264	0.00640469657362372	0.00636576239046878	0.00640789506989873	0.00664873295837036	0.00602616454868907	0.00674337845356124	0.0059123921794943	0.00608015087980988
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine degradation"	0.0081361597846644	0.00512869050585451	0.00663027275901773	0.00615116949783096	0.00705411068599141	0.00624311103609337	0.00709219906691665	0.00691766188699671	0.00702231767208069	0.00492560464393215	0.00677827802449579	0.00512712278127146	0.00597576709272887	0.00447540578243648	0.00708822108564145	0.00708869472973659	0.0059561876139134	0.00648166267447996	0.00438936439989926	0.00645411611164504	0.00487464575741578	0.00739138830096076	0.00585728691573419	0.00680437387181541	0.0046662685926821	0.00599859215871307	0.00621364967062572	0.00611090457656896	0.00698932596309	0.0068852135382445
"Metabolism|Carbohydrate metabolism|Citrate cycle (TCA cycle)"	0.00598229914206297	0.00572805252846957	0.0063881389899873	0.00603438613335149	0.00598828096779657	0.00602629761711194	0.00656313537376048	0.00607555128341142	0.00597107035555779	0.00553332687380315	0.00575084464694534	0.00561659406798803	0.0061886413729096	0.00552483696493373	0.00573376470574584	0.00640601339015041	0.00624268729273281	0.00610899130949632	0.00520860562760707	0.00558001061699984	0.00524288285263836	0.00564986806529273	0.0057667455961984	0.00561431255250832	0.00508328110192238	0.00614712947390984	0.00573142007871975	0.00625938411433832	0.00630975040480636	0.00584540816024359
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.00690635501167874	0.00490290649947646	0.00675353497706891	0.00564621212834221	0.00614735049538619	0.00608463766536653	0.00708058666281281	0.00606036093262495	0.00590577996393906	0.00454737124468474	0.00603202982501943	0.0050804997230026	0.00607306646172208	0.00421556032828463	0.00594294874881659	0.00671334115685919	0.00563770688580013	0.00554599974317244	0.00395735062091677	0.00575078522052322	0.00433766941169593	0.00647497990412613	0.00542176948140567	0.00567375470178171	0.00428226086169147	0.00518847820380427	0.00590791998557324	0.00586478678522773	0.006765597399038	0.00555738519521461
"Metabolism|Energy metabolism|Oxidative phosphorylation"	0.0043379043803368	0.00592594397988254	0.00500406793588471	0.00545743988953733	0.00537019363975986	0.00530394290028975	0.00443129469814682	0.00560115453087728	0.00531600609553017	0.00604420184676188	0.0050902583701427	0.00572111743586135	0.00579081321892559	0.00630502522491911	0.00495286738966753	0.00488832835969924	0.00693459248354777	0.00622517343784148	0.00657327181604606	0.00517882629737745	0.00632982747633742	0.00465651917787912	0.00600894779163703	0.00562860488242628	0.00663219976697397	0.00636302509397675	0.00547953646597377	0.00673663872874455	0.00462769651406126	0.00565399362562115
"Metabolism|Amino acid metabolism|Phenylalanine, tyrosine and tryptophan biosynthesis"	0.00727590214825461	0.00502302760212201	0.00651309788685364	0.00571795100991067	0.00613188274062007	0.00598256901313259	0.00738560259080442	0.00570761020542419	0.00592738340234232	0.00480745076673377	0.00610628456241406	0.00527255576022018	0.00513812730327002	0.00445634104661629	0.00622396497310598	0.00671016439398346	0.0047643679627794	0.00497541352468652	0.00423026012153063	0.00609836257239825	0.00451068342660917	0.00679467280934896	0.00509262103335838	0.0053885948109494	0.00418957487289403	0.00469681773126842	0.0058170389763813	0.00479204783203664	0.00700880578848172	0.00579775874779479
"Metabolism|Glycan biosynthesis and metabolism|Peptidoglycan biosynthesis"	0.00657191482057158	0.00474257116821028	0.00589993041835754	0.00541155991573557	0.00595272190121241	0.00564373033849776	0.00630474765879739	0.00583409464965218	0.00598463251411095	0.00441823669383003	0.00590930978562314	0.00485108778915744	0.00599380541149942	0.00413768405234677	0.00585186300298543	0.00614201902043495	0.00509924699968176	0.00538173097183269	0.004018535065353	0.00557205227326081	0.00441137165165754	0.00624518082777739	0.00516335919937017	0.00584737405339687	0.00402700671863247	0.00535131689447136	0.00549374174699589	0.00523686074553137	0.00619969651860222	0.00505776388930063
"Environmental Information Processing|Membrane transport|Bacterial secretion system"	0.00480326959185013	0.00612919838840182	0.00464459207786956	0.00546960732471016	0.00441400371141469	0.00474717426484026	0.00491009976956563	0.00446315176144975	0.0042848019690814	0.00670000282761347	0.0043880101053368	0.00611093452417401	0.00420185731409681	0.00692006913022415	0.00508604934529775	0.00474039377122529	0.00403546118076001	0.00483550415457683	0.007256932210015	0.00596261647098527	0.00671419415301747	0.0050874805540964	0.00544430304401645	0.00411953839777664	0.00707202004127877	0.00389264748178963	0.00552226739229513	0.00436984780708124	0.00477994041629179	0.00561051789292477
"Metabolism|Energy metabolism|Sulfur metabolism"	0.0048363580781656	0.00604842470434214	0.00432379695641889	0.00533299957823116	0.00438838649030488	0.00478255520551697	0.00428523467225109	0.00449728739105997	0.00445438896054696	0.00671397349736288	0.00448434791243634	0.00619184518545164	0.00389279865164929	0.00687011484438696	0.00529750327549505	0.00452397816301813	0.004041233071907	0.00476499067633624	0.00706734313512454	0.00607616988271688	0.00665907682050947	0.00541944932459523	0.00540566233514356	0.00476010502618473	0.00703443825943057	0.00425226948570046	0.00544064641160042	0.00398115395450339	0.00435812412058671	0.00570577440535095
"Genetic Information Processing|Replication and repair|Homologous recombination"	0.00557769998581838	0.00473490720809871	0.00554133149546034	0.00508310211950036	0.00530923295835327	0.00520804138791419	0.0055135518672646	0.00493105110488824	0.00522935230371266	0.00458306047633875	0.00510476250373213	0.00474491291697542	0.00538857102957848	0.00446411635507008	0.00515427938405284	0.00556529676825022	0.00542429319420447	0.00494921354528147	0.00438959497731864	0.00514014068483138	0.00449369572113278	0.00541470148619945	0.00488774772427114	0.00496836243086803	0.00427367495246508	0.00477863251842182	0.00517680325982286	0.00573228942853361	0.00528289786903416	0.0048325092013538
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Pseudomonas aeruginosa"	0.00322699890095688	0.00487314810404026	0.00376533172015617	0.00491088465339795	0.0049367211916601	0.0044739655653955	0.00266571294154905	0.00405354128348733	0.00601847790094271	0.00437287584344762	0.00459926186923999	0.00416216826823395	0.00781057863169346	0.00486819096024378	0.00432269789988925	0.004329513130474	0.00730592031434736	0.00588052005907876	0.00502955611256699	0.00363250805152731	0.00492926420412827	0.00351046740070306	0.00433722436030096	0.00608679360159733	0.0065140807120721	0.00808675655048986	0.00456444929417738	0.00753337756091607	0.00291838081835556	0.00508029502422963
