"Taxa"	"jarjarbinks_29"	"korra_29"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"grogu_70"
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales"	0.00244444444444444	0.000444444444444444	0.0197777777777778	0.00444444444444444	0.007	0.00222222222222222	0.0137777777777778	0.00511111111111111	0.00355555555555556	0.00266666666666667	0.0313333333333333	0.00211111111111111	0.00533333333333333	0.00111111111111111	0.00333333333333333	0.00688888888888889	0.000666666666666667	0.00111111111111111	0.00111111111111111	0.000444444444444444	0.000444444444444444	0.00244444444444444	0.062	0.0273333333333333	0.00155555555555556	0.00177777777777778
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182222222222222	0.0273333333333333	0.000888888888888889	0
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales"	0	0	0	0	0.000111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0.0357777777777778
"k__Bacteria|p__Bacillota|c__Bacilli|o__Lactobacillales"	0	0	0.00133333333333333	0.000444444444444444	0.000222222222222222	0	0	0.000666666666666667	0	0	0.000888888888888889	0.000111111111111111	0.000444444444444444	0	0.000222222222222222	0.000666666666666667	0	0.000222222222222222	0.00244444444444444	0.000666666666666667	0	0.000444444444444444	0.00644444444444444	0	0	0
"k__Bacteria|p__Bacillota|c__Bacilli|o__Bacillales"	0	0.000222222222222222	0.00111111111111111	0.000222222222222222	0	0	0	0.000444444444444444	0	0	0	0	0.000222222222222222	0	0	0.000222222222222222	0	0	0.000444444444444444	0	0	0.000444444444444444	0.00155555555555556	0	0	0
"k__Bacteria|p__Mycoplasmatota|c__Mollicutes|o__Anaeroplasmatales"	0	0	0	0	0	0	0	0.000888888888888889	0	0.00133333333333333	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0.00155555555555556	0.000222222222222222	0
"k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales"	0	0	0	0	0.000111111111111111	0	0.000222222222222222	0	0	0	0	0.000111111111111111	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales"	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0.000222222222222222	0	0	0	0
"k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales"	0	0	0	0	0.000222222222222222	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0
"k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Neisseriales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222222222222222	0	0	0	0	0	0	0	0	0	0	0
