index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
36,NR_043216.1,1,1451,1,1355,93.3839,0.933839,19.7,1.0,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,0.9338387319090282,0.24856378395809622,0.2661742070281901,0.01
37,NR_043224.1,1,1455,11,1449,99.5876,10.2619,25.6,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,10.261855670103094,1.6065229983156768,0.15655287405728413,0.08
38,NR_043231.1,1,1396,1,1288,92.2636,0.922636,24.3,9.0,308994,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister propionicifaciens,0.9226361031518625,0.2671679702221218,0.28957025343950465,0.01
40,NR_043656.1,1,1540,4,1483,96.2987,3.04091,14.9,1.0,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,3.040909090909091,1.0943843454799767,0.35988722870791456,0.03
41,NR_043657.1,1,1553,239,1532,98.6478,209.587,26.6,10.6,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,209.58725048293624,51.716800447486555,0.24675546975457427,1.84
42,NR_044270.1,1,1454,5,1440,99.0371,4.38721,29.6,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,4.387207702888583,0.9538894762631228,0.2174251917991191,0.04
43,NR_044473.1,1,1399,42,1397,99.857,39.3102,25.2,4.93,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,39.310221586847746,4.233310486823157,0.10768981491163919,0.32
44,NR_044715.2,1,1476,1,1382,93.6314,0.936314,20.9,1.0,1531,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,0.9363143631436315,0.24419208937753642,0.2608013921282516,0.01
45,NR_074376.1,1,1497,4,1448,96.7268,3.7996,28.2,0.5,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,3.7995991983967934,0.7534732578177672,0.1983033521366381,0.03
46,NR_074515.1,1,1510,2,1438,95.2318,1.86026,26.7,1.0,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,1.8602649006622516,0.4642988690072481,0.2495875016735296,0.02
47,NR_074902.1,1,1542,1,1462,94.8119,0.948119,41.8,0.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9481193255512321,0.22178609078909534,0.23392212858877223,0.01
48,NR_102980.1,1,1552,1829,1528,98.4536,1716.13,34.4,3.16,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1716.1327319587629,370.9379035074678,0.2161475605002219,14.06
49,NR_104735.1,1,1511,2,1384,91.595,1.63865,18.1,3.0,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,1.6386499007279947,0.6315669407593737,0.3854190821839312,0.02
50,NR_104899.1,1,1480,1,1418,95.8108,0.958108,27.9,1.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,0.9581081081081081,0.2003421106148426,0.20910177976725464,0.01
51,NR_104901.1,1,1515,1,1436,94.7855,0.947855,23.0,0.0,621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,0.9478547854785478,0.22231979471914684,0.23455047980467095,0.01
52,NR_111994.1,1,1358,1,1307,96.2445,0.962445,23.6,1.0,888807,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.9624447717231223,0.190117945249652,0.19753647257002863,0.01
53,NR_112143.1,1,1397,1,1123,80.3865,0.803865,17.9,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.80386542591267,0.3970715337756064,0.4939527450440981,0.01
54,NR_112789.1,1,1468,1,1185,80.7221,0.807221,15.4,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,0.8072207084468664,0.3944812242698092,0.4886906643274936,0.01
55,NR_112899.1,1,1491,2,1430,95.9088,1.9108,36.2,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,1.9107981220657277,0.40381825356792483,0.2113348599753513,0.02
56,NR_112901.1,1,1469,30,1440,98.0259,28.6453,32.2,0.0333,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,28.645336963921036,4.7785700256024795,0.16681842603636032,0.23
57,NR_112946.1,1,1489,14,1467,98.5225,13.3298,32.1,0.929,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,13.329751511081263,2.500381704649327,0.18757901845137281,0.11
58,NR_113015.1,1,1490,6,1451,97.3826,5.35302,21.3,0.5,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,5.353020134228188,1.1889624966274381,0.22211059678722203,0.05
59,NR_113064.1,1,1490,168,1489,99.9329,158.822,33.7,0.97,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,158.8221476510067,30.402069307966503,0.19142210175101984,1.29
60,NR_113071.1,1,1493,1,935,62.6256,0.626256,31.6,1.0,1236498,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,0.6262558606831882,0.4837969177693765,0.7725227788552719,0.01
61,NR_113073.1,1,1481,1,1342,90.6144,0.906144,31.8,0.0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.9061444969615124,0.2916275837225979,0.32183342138089976,0.01
62,NR_113078.1,1,1488,1,1350,90.7258,0.907258,16.0,0.0,454155,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,0.907258064516129,0.2900704550390745,0.3197221015541799,0.01
63,NR_113094.1,1,1494,28,1494,100.0,25.7945,26.4,2.75,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,25.79451137884873,4.95305370043318,0.19201967533661599,0.22
64,NR_113097.1,1,1480,15,1450,97.973,13.2932,27.3,9.47,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,13.293243243243243,3.0059324712830553,0.22612483772994418,0.12
65,NR_113099.1,1,1479,1,1316,88.979,0.88979,17.5,15.0,28128,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,0.889790398918188,0.3131508341218358,0.351937753545741,0.01
66,NR_113108.1,1,1490,2,1436,96.3758,1.91208,33.6,0.0,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,1.9120805369127516,0.3907337361608398,0.20435004102479865,0.02
67,NR_113111.1,1,1491,1,1360,91.214,0.91214,14.0,1.0,189722,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella marshii,0.9121395036887995,0.2830919099853414,0.3103603219030471,0.01
68,NR_113118.1,1,1481,12,1449,97.8393,11.2525,31.1,4.08,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,11.2525320729237,2.018742865767406,0.1794034313952312,0.09
69,NR_113119.1,1,1481,8,1445,97.5692,7.5503,32.9,0.125,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,7.550303848750844,1.3960739692177468,0.1849030181015456,0.06
71,NR_113164.1,1,1466,3,1429,97.4761,2.85334,27.4,1.0,147206,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,2.8533424283765347,0.5425098449392803,0.19013134895553072,0.02
72,NR_113165.1,1,1466,5,1443,98.4311,4.81378,31.8,9.6,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,4.813778990450205,0.7818549603255206,0.16242020289602002,0.04
73,NR_113195.1,1,1490,41,1478,99.1946,38.255,31.5,1.88,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,38.25503355704698,7.215712127637997,0.18862124684527395,0.32
74,NR_113199.1,1,1511,1,1303,86.2343,0.862343,24.0,0.0,1527,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna aminovalerica,0.8623428193249504,0.3445398108835125,0.39953925882193964,0.01
75,NR_113208.1,1,1489,1,1297,87.1054,0.871054,9.26,1.0,871327,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides chinchillae,0.8710543989254533,0.33513972166556233,0.3847517698997859,0.01
76,NR_113227.1,1,1490,6,1438,96.5101,5.63289,31.0,8.67,915438,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter oryzae,5.6328859060402685,1.1979256653625256,0.21266641741810594,0.05
77,NR_113231.1,1,1491,18,1452,97.3843,17.3199,34.0,20.6,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,17.319919517102615,2.905670857539699,0.1677646858965184,0.14
78,NR_113260.1,1,1470,3,1467,99.7959,2.96599,31.6,1.0,1305,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,2.9659863945578233,0.22782515035574835,0.07681260803278671,0.02
79,NR_113273.1,1,1469,4,1434,97.6174,3.8128,27.3,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,3.8127978216473792,0.6821258769589672,0.17890428731525135,0.03
80,NR_113274.1,1,1478,33,1454,98.3762,30.7855,30.9,0.394,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,30.78552097428958,5.6322223306765435,0.18295036603019563,0.25
81,NR_113307.1,1,1178,3,1141,96.8591,2.54754,21.5,7.67,1122219,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,2.5475382003395586,0.7147713020577431,0.2805733401612867,0.02
82,NR_113393.1,1,1528,1,1313,85.9293,0.859293,38.6,11.0,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,0.8592931937172775,0.34771885331175184,0.40465682243743856,0.01
83,NR_113410.1,1,1390,3,1378,99.1367,2.95755,37.7,6.33,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,2.9575539568345324,0.3133661331726766,0.10595449406714193,0.02
84,NR_113411.1,1,1493,1162,1493,100.0,1109.21,31.7,38.2,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,1109.2103148024112,178.353457403225,0.16079318324315794,8.93
85,NR_114042.1,1,1467,1,1457,99.3183,0.993183,37.8,1.0,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.9931833674164963,0.08228101909751309,0.082845748123577,0.01
86,NR_114304.1,1,1492,1,1196,80.1609,0.801609,10.9,1.0,1236517,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella fusca,0.8016085790884718,0.39878849659967947,0.4974853151561219,0.01
87,NR_114326.1,1,1423,1,334,23.4715,0.234715,20.8,1.0,1150298,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,0.23471539002108222,0.42382080612958695,1.8056796620431206,0.01
88,NR_114807.1,1,1456,10,1436,98.6264,8.23489,20.1,0.3,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,8.23489010989011,2.5845147989837196,0.3138493367239613,0.08
89,NR_115211.1,1,1485,2,1450,97.6431,1.89495,26.4,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,1.894949494949495,0.375703265326754,0.19826558244855355,0.02
90,NR_115735.1,1,1464,1,1455,99.3852,0.993852,37.2,1.0,760570,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.9938524590163934,0.07816488165065957,0.07864837576396262,0.01
91,NR_116050.1,1,1454,1,1404,96.5612,0.965612,32.3,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.9656121045392022,0.18222340164363043,0.1887128390241016,0.01
92,NR_116860.1,1,1455,19,1452,99.7938,17.89,29.5,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,17.89003436426117,2.57190817928396,0.143762059195473,0.15
93,NR_117126.1,1,1525,1,1259,82.5574,0.825574,15.6,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.8255737704918032,0.3794755854699378,0.45965072902434884,0.01
94,NR_117373.1,1,1327,2,1146,86.3602,1.64732,21.0,1.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,1.6473247927656367,0.7078779452641162,0.4297136474681986,0.02
95,NR_117719.1,1,1535,1,1458,94.9837,0.949837,33.4,1.0,1458253,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,0.9498371335504886,0.2182809045223152,0.22980877122205337,0.01
96,NR_117778.1,1,1462,1,1241,84.8837,0.848837,37.0,1.0,40545,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,0.8488372093023255,0.35820748373835815,0.4219978575547781,0.01
97,NR_117905.1,1,1376,1,1051,76.3808,0.763808,14.5,1.0,879566,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor,Acetatifactor muris,0.7638081395348837,0.424741410172289,0.5560839014244241,0.01
