index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
15,NR_044473.1,1,1399,59,1398,99.9285,54.3653,18.5,7.08,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,54.365260900643314,7.029110900890688,0.12929416293498391,0.76
16,NR_074902.1,1,1542,1139,1504,97.5357,1047.61,19.6,5.2,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,1047.6057068741893,241.0109225043421,0.23005881022113023,14.73
17,NR_102980.1,1,1552,1620,1526,98.3247,1495.38,19.7,3.86,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1495.3840206185566,324.6525711605472,0.21710314319545598,20.95
18,NR_104685.1,1,1503,1,1440,95.8084,0.958084,24.2,27.0,539,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella corrodens,0.9580838323353293,0.20039761114588572,0.20916500663351822,0.01
19,NR_104826.1,1,1530,16,1477,96.5359,14.6556,19.6,0.75,624,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,14.655555555555555,3.29383240024451,0.22474974679454582,0.21
20,NR_104901.1,1,1515,2,1459,96.3036,1.65413,21.7,1.0,621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,1.6541254125412541,0.5478802332154906,0.3312204921474335,0.03
21,NR_112169.1,1,1460,2,1375,94.1781,1.60959,17.1,4.0,195103,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,1.6095890410958904,0.5953390615742143,0.36987022548866083,0.03
22,NR_112558.1,1,1110,1,873,78.6486,0.786486,20.6,22.0,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,0.7864864864864864,0.40978713139949574,0.5210351842536544,0.01
23,NR_113021.1,1,1476,1,1388,94.0379,0.940379,20.2,44.0,29363,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium paraputrificum,0.940379403794038,0.23678255998702383,0.2517947107642991,0.01
24,NR_113204.1,1,1474,55,1441,97.7612,52.0611,20.0,10.7,1502,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,52.061058344640436,8.77452000523335,0.16854286647702518,0.71
25,NR_113260.1,1,1470,1,1428,97.1429,0.971429,17.7,25.0,1305,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,0.9714285714285714,0.16659862556700678,0.171498585142507,0.01
26,NR_113307.1,1,1178,3,1122,95.2462,2.53226,18.5,10.0,1122219,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,2.532258064516129,0.7996572873461252,0.3157882281239475,0.04
27,NR_113325.1,1,1477,18,1439,97.4272,17.0535,20.0,0.0,1559,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium tertium,17.053486797562627,2.9388687600889476,0.17233242649878416,0.23
28,NR_113578.1,1,1462,1,1435,98.1532,0.981532,18.8,1.0,296,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,0.981532147742818,0.1346357704705136,0.13716898705776367,0.01
29,NR_114042.1,1,1467,55,1467,100.0,51.91,18.8,0.909,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,51.91002044989775,3.9347197566430783,0.07579884813262154,0.71
30,NR_114079.1,1,1467,7,1225,83.5037,5.53988,19.5,0.0,564,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,5.539877300613497,2.557640514612335,0.4616781881304658,0.09
31,NR_114413.1,1,1460,1,1404,96.1644,0.961644,20.2,1.0,655813,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,0.9616438356164384,0.19205459910489903,0.1997148965050944,0.01
32,NR_115241.1,1,1470,1,1387,94.3537,0.943537,16.2,1.0,760570,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.9435374149659864,0.23081282790453825,0.24462498703653296,0.01
33,NR_116167.1,1,1506,3,1478,98.1408,2.86056,20.1,7.33,985008,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,2.860557768924303,0.5093528505309699,0.17806067616054796,0.04
34,NR_117694.1,1,1514,1,1439,95.0462,0.950462,23.0,36.0,33053,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria perflava,0.9504623513870541,0.21698771850693915,0.2282970158578915,0.01
35,NR_118249.1,1,1463,2,1462,99.9316,1.96104,18.5,46.0,1107316,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria oralis,1.9610389610389611,0.19700286902161795,0.10045841665340782,0.03
36,NR_121697.2,1,1513,67,1459,96.4309,61.6675,20.0,11.6,195103,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,61.667547918043624,14.372758633912156,0.2330684309519425,0.87
37,NR_133027.1,1,1519,221,1519,100.0,206.432,19.4,1.41,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,206.43186306780777,34.236357501954856,0.1658482222325778,2.86
38,NR_133981.1,1,1421,1,1392,97.9592,0.979592,22.9,52.0,1329411,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium aesculapii,0.9795918367346939,0.141391902658682,0.14433756729740455,0.01
39,NR_134080.1,1,1566,372,1510,96.424,339.99,19.1,2.27,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,339.98978288633464,80.64083147813798,0.23718604363207532,4.81
40,NR_147373.1,1,1532,11,1489,97.1932,9.86684,16.9,3.45,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,9.866840731070496,1.9978505925867427,0.20248128525025733,0.14
41,NR_147376.1,1,1530,10,1502,98.1699,8.82745,18.9,1.0,1852378,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Caecibacter,Caecibacter massiliensis,8.827450980392157,1.773524805162082,0.2009101845030346,0.13
42,NR_147381.1,1,1497,6,1458,97.3948,5.66333,18.6,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,5.663326653306613,1.0416563018642213,0.18393011133412826,0.08
43,NR_148589.1,1,1504,2,1471,97.8059,1.91024,20.9,37.5,1547447,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oricebi,1.9102393617021276,0.354382060541492,0.18551709678190184,0.03
44,NR_157635.1,1,1561,5,1500,96.0922,4.56182,17.2,1.0,1675036,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera hexanoica,4.56181934657271,1.1114350694272106,0.2436385540480095,0.06
45,NR_163613.1,1,1478,5,1438,97.2936,4.73072,19.0,9.0,2003188,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,4.730717185385656,0.9073543452462653,0.19180058957007726,0.06
46,NR_165737.1,1,1471,1,1418,96.397,0.96397,18.9,1.0,2382163,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,0.9639700883752549,0.18636458111201878,0.19333025304356816,0.01
47,NR_169348.1,1,1367,15,1358,99.3416,14.5165,21.1,3.0,2584944,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,14.516459400146307,1.4538448038233078,0.10015147383725366,0.19
48,NR_170431.1,1,1450,1,1429,98.5517,0.985517,19.9,60.0,1795832,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Eikenella,Eikenella halliae,0.9855172413793103,0.11946969625568213,0.12122537408729119,0.01
49,NR_178499.1,1,1452,5,1447,99.6556,4.54683,17.3,1.0,1111454,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Srinivasan et al. 2021),4.546831955922865,0.7819482921144998,0.17197651017119867,0.06
50,NR_178515.1,1,1411,1,1374,97.3777,0.973777,21.8,1.0,1156431,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus ilei,0.9737774627923459,0.15979648228308227,0.16409958988459175,0.01
51,NR_178974.1,1,1431,2,1431,100.0,1.97624,22.8,11.0,2316085,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas bubulae,1.976240391334731,0.15229934228795028,0.07706519052830864,0.03
52,NR_179604.1,1,1455,176,1455,100.0,170.002,19.8,42.4,1944635,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella seckii,170.0020618556701,6.419846473120754,0.037763344767966014,2.28
53,NR_179646.1,1,1556,88,1494,96.0154,78.5463,17.9,3.06,2045301,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Bordigoni et al. 2020),78.54627249357327,18.229818019552575,0.23209017361128315,1.14
54,NR_179932.1,1,1396,89,1395,99.9284,83.5365,18.8,3.48,2144175,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,83.5365329512894,8.904344293202868,0.10659221754385041,1.15
55,NR_179979.1,1,1492,1,1375,92.1582,0.921582,15.4,1.0,2094024,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella,Glaesserella australis,0.9215817694369973,0.26882859163111844,0.29170346088263904,0.01
56,NR_181946.1,1,1474,2,1456,98.7788,1.93623,21.1,28.5,2025884,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter kilianii,1.9362279511533242,0.2900491552974207,0.14980114047245904,0.03
