index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
10,NR_026100.1,1,1499,56,1467,97.8652,53.5063,38.8,2.29,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,53.506337558372245,10.220343934961102,0.19101183899591917,0.28
11,NR_026312.1,1,1482,4,1370,92.4426,3.32996,39.4,13.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,3.3299595141700404,1.2424263942743192,0.3731055554842029,0.02
12,NR_026330.1,1,1474,8,1443,97.8969,7.74763,39.5,15.0,53442,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,7.747625508819539,1.2150449593506678,0.1568280446657517,0.04
13,NR_026332.1,1,1487,64,1472,98.9913,61.8299,40.9,53.2,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,61.82985877605918,8.019309005576988,0.12969961705107602,0.32
14,NR_026409.1,1,1495,12,1453,97.1906,11.5518,36.7,4.42,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,11.551839464882944,2.024884065630719,0.17528672137335988,0.06
15,NR_026493.1,1,1488,9,1460,98.1183,8.70228,36.7,2.33,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,8.70228494623656,1.363678273983527,0.15670347298536472,0.05
16,NR_026494.1,1,1499,1,953,63.5757,0.635757,41.0,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.6357571714476318,0.4812171967007608,0.756919808871396,0.01
17,NR_027549.1,1,1473,1,1452,98.5743,0.985743,43.7,1.0,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,0.9857433808553971,0.11854690192142835,0.12026142323020933,0.01
18,NR_028812.1,1,1408,1,1343,95.3835,0.953835,29.3,1.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9538352272727273,0.20984181300758636,0.2199979692588843,0.01
19,NR_028835.1,1,1546,1,1469,95.0194,0.950194,38.8,60.0,180295,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Atopostipes,Atopostipes suicloacalis,0.9501940491591203,0.21754383030027702,0.22894674039770474,0.01
20,NR_029097.1,1,1374,628,1331,96.8705,590.829,37.7,2.64,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,590.8289665211063,124.64500043437037,0.21096629904302036,3.15
21,NR_029207.1,1,1426,11,1394,97.756,10.2861,38.1,2.27,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,10.286115007012622,2.1835906384977424,0.21228526387358745,0.06
22,NR_029356.1,1,1550,92,1477,95.2903,85.3955,38.6,22.2,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,85.39548387096774,21.94777626162576,0.2570133134298854,0.46
23,NR_036800.1,1,1481,13,1451,97.9743,12.53,39.0,59.2,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,12.530047265361242,1.8858213091170486,0.15050392621664865,0.07
24,NR_040866.1,1,1425,8,1408,98.807,7.74807,35.2,18.9,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,7.748070175438596,0.9984399033940082,0.12886304341422533,0.04
25,NR_041277.1,1,1490,2,1467,98.4564,1.91409,31.2,27.5,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,1.9140939597315436,0.33075470629354276,0.17279961864564472,0.01
26,NR_041313.1,1,1485,2,1446,97.3737,1.93468,41.1,30.0,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,1.9346801346801348,0.3370139953172751,0.174196234962114,0.01
27,NR_041342.1,1,1488,265,1488,100.0,255.685,37.9,10.5,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,255.68548387096774,41.682111168132074,0.1630210309051688,1.33
28,NR_041343.1,1,1492,144,1491,99.933,137.198,38.0,57.1,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,137.19839142091152,23.689898925183424,0.17266892621579713,0.72
29,NR_041351.1,1,1493,106,1455,97.4548,101.173,37.4,44.4,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,101.17347622237106,16.689635048632258,0.1649605773350102,0.53
30,NR_041446.1,1,1456,11,1446,99.3132,10.647,35.3,3.27,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,10.646978021978022,1.388370730471962,0.13040045049459273,0.06
31,NR_041590.1,1,1342,7166,1311,97.69,6764.59,38.3,19.5,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,6764.594634873323,1476.968705487895,0.21833809492053227,35.89
32,NR_041668.1,1,1484,2,1454,97.9784,1.94879,39.7,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,1.9487870619946093,0.29836460888082517,0.15310272461242894,0.01
33,NR_042152.1,1,1456,7,1430,98.2143,5.81387,36.6,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,5.813873626373627,1.849517265639268,0.3181213394885734,0.04
34,NR_042745.1,1,1493,152,1472,98.5934,146.206,37.7,0.178,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,146.20629604822506,24.3507312361015,0.1665504967588372,0.76
35,NR_042825.1,1,1427,2,1408,98.6685,1.96706,40.4,60.0,883106,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,Paraeggerthella hongkongensis,1.9670637701471618,0.2418278868066377,0.1229385088967125,0.01
36,NR_042877.1,1,1360,1,1345,98.8971,0.988971,39.3,10.0,733,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Canicola,Canicola haemoglobinophilus,0.9889705882352942,0.10444024052456936,0.10560500157131177,0.01
37,NR_042927.1,1,1471,1,1468,99.7961,0.997961,41.9,1.0,655813,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,0.9979605710401088,0.04511396335292198,0.045206158100918416,0.01
38,NR_043142.1,1,1465,40,1451,99.0444,39.2614,39.2,22.4,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,39.26143344709897,4.310861826345602,0.10979889035773684,0.2
39,NR_043657.1,1,1553,81,1531,98.5834,74.2492,37.0,14.2,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,74.24919510624598,17.022513812394553,0.22926193055744773,0.41
40,NR_044270.1,1,1454,6,1439,98.9684,5.84869,35.7,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,5.84869325997249,0.7346374889432806,0.1256071153484866,0.03
41,NR_044473.1,1,1399,30,1397,99.857,28.4153,34.2,7.07,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,28.41529664045747,3.5144664425638203,0.12368220142245326,0.15
42,NR_044657.2,1,1470,3,1419,96.5306,2.82993,39.6,36.7,2153,Bacteria,unclassified Bacteria kingdom,Mycoplasmatota,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,Asteroleplasma anaerobium,2.8299319727891157,0.5990258493265674,0.21167499964183994,0.02
43,NR_044688.3,1,1456,2,1421,97.5962,1.94299,37.1,1.0,852,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium perfoetens,1.9429945054945055,0.31911250551897924,0.16423747191079313,0.01
44,NR_074376.1,1,1497,16,1449,96.7936,15.0401,33.9,0.0625,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,15.040080160320642,2.876388478911893,0.1912482146538354,0.08
45,NR_074515.1,1,1510,158,1480,98.0132,150.134,37.9,30.6,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,150.1344370860927,30.48718881164289,0.20306592813319968,0.79
46,NR_102980.1,1,1552,1213,1526,98.3247,1146.39,39.0,3.64,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1146.3872422680413,248.34828370184576,0.21663559619741343,6.08
47,NR_104735.1,1,1511,2,1416,93.7128,1.72138,37.4,0.5,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,1.7213765718067504,0.5716090915081722,0.3320651046785268,0.01
48,NR_104803.1,1,1521,14,1453,95.5293,13.2038,39.1,2.71,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,13.203813280736357,2.9069299732099543,0.22015836723857693,0.07
49,NR_104899.1,1,1480,1,1420,95.9459,0.959459,36.5,9.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,0.9594594594594594,0.19722323674765574,0.20555661294826091,0.01
50,NR_112143.1,1,1397,6,1393,99.7137,5.84109,35.9,6.33,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,5.841088045812455,0.6346708750713423,0.10865627603856191,0.03
51,NR_112899.1,1,1491,9,1430,95.9088,8.52314,35.5,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,8.523138832997988,1.8028131587103038,0.2115198630498161,0.05
52,NR_112901.1,1,1469,76,1456,99.115,73.5827,38.7,0.25,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,73.58270932607216,11.37058177472762,0.1545279030748973,0.38
53,NR_112932.1,1,1478,26,1478,100.0,25.4181,38.3,60.0,47678,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,25.418132611637347,3.2635264519498457,0.12839363543392973,0.13
54,NR_112935.1,1,1488,4,1449,97.379,3.8797,38.6,60.0,28111,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,3.879704301075269,0.6483369284386014,0.16710988212656136,0.02
55,NR_112938.1,1,1478,142,1475,99.797,137.998,37.6,0.134,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,137.9979702300406,18.290524804913765,0.13254198430907155,0.71
56,NR_112940.1,1,1459,1,1390,95.2707,0.952707,40.5,1.0,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,0.9527073337902673,0.2122641513127154,0.2228010048670876,0.01
57,NR_112943.1,1,1476,15,1449,98.1707,14.6409,37.6,60.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,14.640921409214092,2.0235216335417747,0.13820999218452842,0.08
58,NR_112944.1,1,1461,9,1454,99.5209,8.86858,35.6,42.9,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,8.868583162217659,0.7973123776025794,0.08990301641409035,0.05
59,NR_112945.1,1,1477,95,1476,99.9323,92.5112,37.4,41.2,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,92.51117129316181,12.69215383241391,0.13719590461343648,0.48
60,NR_112946.1,1,1489,59,1475,99.0598,56.2774,37.5,0.881,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,56.277367360644725,10.577306551695981,0.18794956210216734,0.3
61,NR_112947.1,1,1465,2,1459,99.5904,1.97338,37.1,60.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,1.9733788395904437,0.18467160179049852,0.09358142394433772,0.01
62,NR_113015.1,1,1490,10,1475,98.9933,9.55436,36.7,1.7,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,9.554362416107383,1.7794684079699827,0.1862466934444559,0.05
63,NR_113064.1,1,1490,196,1483,99.5302,186.784,38.2,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,186.78389261744965,35.77439012582038,0.19152823953128323,0.98
64,NR_113073.1,1,1481,4,1454,98.1769,3.88386,37.3,0.0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,3.883862255232951,0.5693169129759369,0.14658524828187805,0.02
65,NR_113077.1,1,1480,3,1453,98.1757,2.77703,29.2,36.7,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,2.777027027027027,0.5504414192503051,0.1982124818711561,0.02
66,NR_113099.1,1,1479,1,1411,95.4023,0.954023,34.1,1.0,28128,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,0.9540229885057471,0.20943525469297095,0.2195285199793792,0.01
67,NR_113109.1,1,1476,5,1447,98.0352,4.83808,39.7,0.2,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,4.838075880758808,0.7809990021738701,0.161427604986505,0.03
68,NR_113118.1,1,1481,28,1445,97.5692,26.7576,38.7,0.286,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,26.757596218771102,4.886419400690579,0.18261802595192153,0.14
69,NR_113119.1,1,1481,17,1468,99.1222,16.3889,39.2,0.0,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,16.38892640108035,2.8860860174849883,0.1760997607076165,0.09
70,NR_113153.1,1,1486,2,1465,98.5868,1.92396,30.5,0.0,328814,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,1.9239569313593539,0.3138858323918386,0.1631459765422428,0.01
71,NR_113164.1,1,1466,126,1466,100.0,120.885,36.5,1.19,147206,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,120.88540245566166,20.64186178923548,0.17075561953649865,0.63
72,NR_113165.1,1,1466,369,1466,100.0,354.42,36.5,19.2,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,354.4201909959072,58.54852561365145,0.16519523182111134,1.85
73,NR_113188.1,1,1473,1,1423,96.6056,0.966056,35.3,60.0,572010,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Slackia,Slackia isoflavoniconvertens,0.9660556687033266,0.18108592896604406,0.18744875148769,0.01
74,NR_113195.1,1,1490,48,1468,98.5235,45.6295,37.0,1.75,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,45.629530201342284,8.715006754576239,0.19099488239569623,0.24
75,NR_113227.1,1,1490,8,1440,96.6443,7.63356,39.1,16.2,915438,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter oryzae,7.633557046979866,1.5668379964592112,0.20525660407281734,0.04
76,NR_113231.1,1,1491,401,1473,98.7928,384.516,38.1,22.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,384.5164319248826,64.38660867919914,0.16744826315193057,2.01
77,NR_113260.1,1,1470,2,1470,100.0,1.98435,37.8,9.5,1305,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,1.9843537414965986,0.12410259102148517,0.06254055838244196,0.01
78,NR_113273.1,1,1469,31,1450,98.7066,29.2165,35.0,0.452,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,29.21647379169503,4.997559740404496,0.17105280315604288,0.16
79,NR_113274.1,1,1478,83,1466,99.1881,79.4411,38.9,0.181,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,79.44113667117726,13.768833304308542,0.17332120210339505,0.42
80,NR_113384.1,1,1469,414,1469,100.0,399.657,38.2,59.8,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,399.6569094622192,64.50791415538659,0.16140822947910205,2.07
81,NR_113393.1,1,1528,103,1528,100.0,98.2277,38.4,8.84,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,98.22774869109948,17.8836543772374,0.18206316051767413,0.52
82,NR_113410.1,1,1390,58,1386,99.7122,56.8993,38.8,2.84,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,56.89928057553957,6.1179003357687805,0.10752157626398538,0.29
83,NR_113411.1,1,1493,1,1395,93.436,0.93436,36.8,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,0.9343603482920295,0.2476511413897108,0.26504885598196287,0.01
84,NR_113874.1,1,1410,1,1387,98.3688,0.983688,40.3,1.0,28101,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium myrsinacearum,0.9836879432624114,0.12667270243655132,0.1287732591460255,0.01
85,NR_114789.1,1,1505,28,1371,91.0963,25.3329,39.5,5.93,1535,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,25.332890365448506,7.938728063971873,0.31337632419550093,0.14
86,NR_114807.1,1,1456,4,1442,99.0385,3.58379,38.0,0.25,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,3.583791208791209,0.8499262542861908,0.23715841821400802,0.02
87,NR_115211.1,1,1485,1,1416,95.3535,0.953535,26.2,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,0.9535353535353536,0.21048915196171378,0.22074603860391592,0.01
88,NR_115240.1,1,1469,1,1459,99.3193,0.993193,43.3,0.0,28037,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,0.9931926480599047,0.08222537260273668,0.08278894609555873,0.01
89,NR_115735.1,1,1464,1,1448,98.9071,0.989071,35.8,1.0,760570,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus parasanguinis,0.9890710382513661,0.10396883929202466,0.1051176662455277,0.01
90,NR_116050.1,1,1454,1,1413,97.1802,0.971802,33.8,14.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.9718019257221459,0.16553834264264894,0.1703416491170641,0.01
91,NR_116181.1,1,1435,2,1417,98.7456,1.9547,36.9,60.0,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,1.9547038327526132,0.2614030078136454,0.13373023750894159,0.01
92,NR_117126.1,1,1525,7,1453,95.2787,6.55213,34.5,0.857,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,6.552131147540984,1.5173543787359558,0.23158180820379629,0.04
93,NR_117373.1,1,1327,2,1268,95.5539,1.76036,32.1,1.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,1.760361718161266,0.520705441710901,0.2957945724102593,0.01
94,NR_117734.1,1,1482,34,1457,98.3131,32.2503,39.6,35.4,850,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum,32.25033738191633,6.345225969082929,0.19674913455760853,0.17
95,NR_118128.1,1,1310,5,1298,99.084,4.67405,36.6,13.0,1531,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,4.6740458015267174,0.7997220687308682,0.1710984664441348,0.03
