index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
14,NR_026409.1,1,1495,12,1454,97.2575,11.4375,36.8,1.83,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,11.437458193979934,2.050190029717066,0.1792522424952929,0.15
15,NR_026493.1,1,1488,17,1481,99.5296,16.3978,34.2,1.59,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,16.397849462365592,2.462961260533093,0.15020026047841156,0.22
16,NR_028664.1,1,1520,1,1449,95.3289,0.953289,32.9,0.0,28037,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis,0.9532894736842106,0.21101813440340006,0.22135787735898418,0.01
17,NR_028682.1,1,1538,6,1470,95.5787,5.56437,38.0,51.0,137732,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,5.564369310793238,1.3111821362529203,0.23563894900175172,0.08
18,NR_028796.1,1,1491,2,1461,97.9879,1.945,37.1,42.0,135083,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas noxia,1.9450033534540576,0.3036666990415584,0.15612656836929778,0.03
19,NR_029097.1,1,1374,288,1328,96.6521,270.312,36.1,2.23,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,270.3122270742358,56.97520499668463,0.21077553765645066,3.65
20,NR_029171.1,1,1484,2,1450,97.7089,1.93059,29.4,60.0,714,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter actinomycetemcomitans,1.9305929919137466,0.3322826774609912,0.17211430832534413,0.03
21,NR_029207.1,1,1426,1,1371,96.1431,0.961431,32.3,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.9614305750350631,0.1925664156150069,0.20029154534427412,0.01
22,NR_029356.1,1,1550,29,1454,93.8065,26.5329,34.7,5.62,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,26.53290322580645,6.874817155831752,0.25910534920826767,0.37
23,NR_036800.1,1,1481,5,1451,97.9743,4.84875,33.7,57.6,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,4.848750844024308,0.7477719274916137,0.15421949931974374,0.06
24,NR_036920.1,1,1451,1,1429,98.4838,0.984838,38.0,1.0,150240,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella cuniculi,0.9848380427291523,0.12219685888992612,0.12407812613665696,0.01
25,NR_036928.1,1,1431,2,1400,97.8337,1.65618,35.2,16.5,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,1.6561844863731656,0.5185872650089858,0.3131216777332737,0.03
26,NR_036934.1,1,1481,1,1444,97.5017,0.975017,37.8,0.0,33033,Bacteria,unclassified Bacteria kingdom,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,0.975016880486158,0.1560735828165645,0.1600726981657424,0.01
27,NR_037060.1,1,1492,1,1427,95.6434,0.956434,36.4,0.0,75985,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia haemolytica,0.9564343163538874,0.20412671274127622,0.2134247059635488,0.01
28,NR_040866.1,1,1425,7,1408,98.807,6.79789,35.0,9.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,6.797894736842105,0.8664481576945605,0.1274583074961029,0.09
29,NR_041277.1,1,1490,12,1469,98.5906,11.2557,34.6,51.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,11.255704697986577,1.9568459264619735,0.17385370165335046,0.15
30,NR_041313.1,1,1485,2,1445,97.3064,1.93603,36.3,13.5,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,1.936026936026936,0.33727224156609203,0.17420844477413797,0.03
31,NR_041342.1,1,1488,90,1480,99.4624,86.6062,35.6,46.7,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,86.60618279569893,14.208064666167145,0.16405369925705526,1.14
32,NR_041343.1,1,1492,11,1459,97.7882,10.5,34.6,53.8,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,10.5,1.773539500335228,0.16890852384145028,0.14
33,NR_041351.1,1,1493,244,1492,99.933,234.408,34.9,46.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,234.40790354989954,37.886676537197786,0.16162712930510326,3.1
34,NR_041446.1,1,1456,8,1440,98.9011,7.57349,30.1,4.5,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,7.573489010989011,1.0988682601549384,0.14509405883609236,0.1
35,NR_041590.1,1,1342,1066,1319,98.2861,1007.41,36.6,26.0,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1007.4105812220566,210.93427609071867,0.20938262911120234,13.52
36,NR_042152.1,1,1456,1,1119,76.8544,0.768544,14.8,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.7685439560439561,0.4217631369290864,0.5487820619917335,0.01
37,NR_042745.1,1,1493,70,1472,98.5934,67.5841,37.2,0.114,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,67.58405894172806,11.3247945501317,0.1675660611017178,0.89
38,NR_042864.1,1,1362,15,1362,100.0,14.7577,35.6,2.87,717,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus capsulatus,14.757709251101321,0.7587202557453486,0.05141179046393855,0.19
39,NR_042871.1,1,1364,1,1215,89.0762,0.890762,13.8,1.0,123820,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,unclassified Pasteurellaceae genus,[Actinobacillus] rossii,0.8907624633431085,0.3119370084520707,0.35019101195771557,0.01
40,NR_042877.1,1,1360,116,1360,100.0,114.674,37.9,13.3,733,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Canicola,Canicola haemoglobinophilus,114.67426470588235,5.846863114771235,0.050986706823604455,1.47
41,NR_042879.1,1,1362,13,1362,100.0,12.6843,31.9,6.77,738,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Glaesserella,Glaesserella parasuis,12.684287812041116,0.8552523046070848,0.06742611940697207,0.16
42,NR_042883.1,1,1364,1,1349,98.9003,0.989003,38.7,1.0,667128,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Pasteurella dagmatis,0.9890029325513197,0.1042886952464606,0.10544831750642866,0.01
43,NR_042927.1,1,1471,5,1468,99.7961,4.70632,37.4,0.8,655813,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,4.706322229775663,0.5222000231873996,0.1109571333393998,0.06
44,NR_043016.1,1,1419,43,1418,99.9295,42.2918,33.3,16.5,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,42.291754756871036,2.26148521651924,0.05347343068454311,0.55
45,NR_043142.1,1,1465,12,1448,98.8396,11.4683,35.5,20.0,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,11.46825938566553,1.3983837724458517,0.1219351363986175,0.15
46,NR_043657.1,1,1553,72,1508,97.1024,64.6974,31.7,9.83,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,64.6973599484868,15.089980368384053,0.23323950746056663,0.91
47,NR_043681.1,1,1420,2,1409,99.2254,1.88028,38.4,3.5,358743,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,1.880281690140845,0.3476762774336335,0.18490648462762532,0.03
48,NR_044473.1,1,1399,41,1397,99.857,39.2759,28.6,33.2,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,39.2759113652609,2.9804579397108375,0.07588513763545711,0.52
49,NR_044490.1,1,1482,13,1449,97.7733,12.2949,30.8,52.2,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,12.294871794871796,2.059201564545954,0.16748459023418602,0.16
50,NR_044657.2,1,1470,22,1457,99.1156,20.6299,37.3,42.6,2153,Bacteria,unclassified Bacteria kingdom,Mycoplasmatota,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,Asteroleplasma anaerobium,20.629931972789116,4.040667671742761,0.19586432359895334,0.28
51,NR_044688.3,1,1456,6,1448,99.4505,5.81662,33.2,8.17,852,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium perfoetens,5.8166208791208796,0.7836050875220721,0.1347182674970052,0.08
53,NR_074376.1,1,1497,2,1294,86.4395,1.10955,15.7,0.5,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,1.1095524382097528,0.6072559479563691,0.5472981060148613,0.03
54,NR_074515.1,1,1510,140,1486,98.4106,132.983,35.5,27.9,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,132.98278145695363,27.040533130812996,0.2033386039497601,1.78
55,NR_102852.1,1,1519,1,1437,94.6017,0.946017,34.6,1.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.946017116524029,0.2259839192677006,0.23887931340823743,0.01
56,NR_102893.1,1,1537,1,1425,92.7131,0.927131,32.1,1.0,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,0.9271307742355237,0.25992172225684423,0.2803506576201892,0.01
57,NR_102980.1,1,1552,401,1526,98.3247,378.458,37.5,1.52,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,378.45811855670104,83.07244880885234,0.21950235636550713,5.09
58,NR_104700.1,1,1493,1,1391,93.1681,0.931681,26.1,1.0,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,0.9316811788345613,0.2522922112154935,0.27079243087327953,0.01
59,NR_104735.1,1,1511,2,1400,92.6539,1.83455,36.2,7.0,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,1.8345466578424885,0.5338549443081815,0.2910010176225333,0.03
60,NR_104843.1,1,1453,1,1398,96.2147,0.962147,34.9,44.0,39498,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Peptostreptococcales,Filifactoraceae,Peptoanaerobacter,[Eubacterium] yurii,0.9621472814865795,0.19083995969021908,0.19834796954927633,0.01
62,NR_104899.1,1,1480,5,1441,97.3649,4.76014,30.6,1.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,4.760135135135135,0.8821993297516054,0.18533073215505694,0.06
63,NR_104930.1,1,1486,1,1420,95.5585,0.955585,27.1,1.0,726,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus haemolyticus,0.955585464333782,0.20601428272761094,0.21558959446002102,0.01
64,NR_108477.1,1,1380,1,1368,99.1304,0.991304,32.0,12.0,701526,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus porcorum,0.991304347826087,0.09284415871331467,0.0936585811581683,0.01
65,NR_109720.1,1,1457,1,1452,99.6568,0.996568,42.1,1.0,1234680,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus rubneri,0.9965682910089224,0.05848018779448353,0.05868156585162707,0.01
66,NR_112143.1,1,1397,4,1388,99.3558,3.91768,34.4,5.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,3.917680744452398,0.456820800551779,0.11660490743117764,0.05
67,NR_112899.1,1,1491,7,1431,95.9759,6.64252,34.8,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,6.642521797451375,1.4052846789414548,0.2115589111774747,0.09
68,NR_112901.1,1,1469,84,1458,99.2512,80.644,35.5,0.0476,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,80.64397549353302,12.578380513936693,0.1559742117989381,1.07
69,NR_112932.1,1,1478,28,1478,100.0,27.2233,34.1,59.1,47678,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,27.223274695534506,3.5903493550801744,0.13188528548584594,0.36
70,NR_112935.1,1,1488,48,1468,98.6559,46.254,35.2,58.4,28111,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,46.25403225806452,7.560685301976174,0.16346002570744408,0.61
71,NR_112938.1,1,1478,73,1455,98.4438,69.9202,35.8,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,69.92016238159675,9.573113679554318,0.13691492344236886,0.93
72,NR_112940.1,1,1459,4,1458,99.9315,3.92461,29.3,4.75,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,3.924605894448252,0.33496969100592344,0.0853511664648345,0.05
73,NR_112942.1,1,1473,48,1446,98.167,46.6286,36.0,10.5,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,46.62864901561439,6.5410018629441815,0.14027860555757934,0.61
74,NR_112943.1,1,1476,18,1449,98.1707,17.4045,36.0,57.3,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,17.40447154471545,2.428591337801952,0.13953835550607968,0.23
75,NR_112944.1,1,1461,1,1435,98.2204,0.982204,34.5,52.0,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,0.9822039698836413,0.13220942261599972,0.1346048546633976,0.01
76,NR_112945.1,1,1477,53,1476,99.9323,51.5335,36.0,38.2,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,51.53351387948544,7.096376442050378,0.1377041056941261,0.67
77,NR_112946.1,1,1489,87,1489,100.0,83.3022,36.1,1.11,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,83.30221625251846,14.92929390309015,0.17921844789620223,1.1
78,NR_112947.1,1,1465,1,1436,98.0205,0.980205,34.5,1.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.9802047781569966,0.13929598355727973,0.14210906400516352,0.01
79,NR_113015.1,1,1490,4,1442,96.7785,3.75906,31.2,0.75,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,3.7590604026845638,0.7791333528905112,0.20726811208835239,0.05
80,NR_113040.1,1,1480,1,1421,96.0135,0.960135,36.9,0.0,1196653,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium vincentii,0.9601351351351352,0.19564165562111263,0.20376470817680978,0.01
81,NR_113064.1,1,1490,134,1472,98.7919,127.421,36.5,0.985,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,127.42080536912752,24.710147292501947,0.19392553061424073,1.7
82,NR_113067.1,1,1475,70,1456,98.7119,68.2014,35.5,35.1,1077285,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecis,68.20135593220338,8.830041068992353,0.12947016885954574,0.89
83,NR_113077.1,1,1480,4,1453,98.1757,3.89054,37.8,53.0,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,3.8905405405405404,0.5684661483940612,0.14611495304328076,0.05
84,NR_113160.1,1,1473,1,1415,96.0625,0.960625,25.8,23.0,157692,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,Pseudoleptotrichia goodfellowii,0.9606245756958588,0.19448650406907364,0.20245838904151622,0.01
85,NR_113165.1,1,1466,17,1427,97.3397,16.3029,32.3,36.4,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,16.302864938608458,2.8387217267259026,0.1741241025682081,0.22
86,NR_113195.1,1,1490,60,1466,98.3893,56.8852,34.0,1.67,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,56.88523489932886,10.882822348097873,0.19131189960553843,0.76
87,NR_113231.1,1,1491,92,1452,97.3843,87.9282,36.4,18.9,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,87.92823608316566,14.832562499528308,0.16868941264213627,1.17
88,NR_113260.1,1,1470,3,1468,99.8639,2.97483,39.1,11.0,1305,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sanguinis,2.9748299319727893,0.19529971295316295,0.06565071530783204,0.04
89,NR_113270.1,1,1493,1,1426,95.5124,0.955124,28.6,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,0.955123911587408,0.20703194222481122,0.21675924946819294,0.01
90,NR_113273.1,1,1469,3,1428,97.209,2.88155,33.0,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,2.881552076242342,0.526616323705958,0.1827544010215101,0.04
91,NR_113274.1,1,1478,76,1478,100.0,72.5318,36.4,0.197,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,72.53179972936401,12.590296471167084,0.17358312516916616,0.96
92,NR_113377.1,1,1524,16,1483,97.3097,15.439,38.4,2.12,103892,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella ratti,15.438976377952756,2.6931093177482164,0.17443574313605686,0.2
93,NR_113384.1,1,1469,290,1469,100.0,279.105,35.8,58.8,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,279.1048332198775,45.19786207709903,0.16193865779992556,3.68
94,NR_113393.1,1,1528,20,1509,98.7565,18.9018,36.5,11.7,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,18.901832460732983,3.449075571299972,0.1824730791824097,0.25
95,NR_113410.1,1,1390,2,1371,98.6331,1.95755,34.3,4.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.9575539568345324,0.2607345509928942,0.13319405581775925,0.03
96,NR_113578.1,1,1462,33,1460,99.8632,32.0178,36.9,3.61,296,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,32.017783857729135,1.7713979307510583,0.055325438469516076,0.42
97,NR_114448.1,1,1504,1,1438,95.6117,0.956117,37.7,0.0,75985,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,Mannheimia haemolytica,0.9561170212765957,0.20483472093804134,0.21423603636357036,0.01
