index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
10,NR_026100.1,1,1499,7,1447,96.531,6.71448,36.2,1.0,1286362,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora celerecrescens,6.71447631754503,1.303199701598983,0.19408806286109045,0.05
11,NR_026312.1,1,1482,1,1209,81.5789,0.815789,35.5,6.0,180164,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia schinkii,0.8157894736842105,0.38765578585937444,0.47519096331149124,0.01
12,NR_026409.1,1,1495,4,1452,97.1237,3.85552,36.3,4.0,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,3.8555183946488296,0.6866096110766592,0.17808490086044507,0.03
13,NR_026476.1,1,1463,106,1428,97.6077,100.233,33.5,8.65,83771,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinivibrio,Succinivibrio dextrinosolvens,100.23308270676692,16.891141935033332,0.16851863156248093,0.72
14,NR_026493.1,1,1488,3,1459,98.0511,2.91263,37.6,7.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,2.9126344086021505,0.45984048858824866,0.15787786041054777,0.02
15,NR_028682.1,1,1538,1,1463,95.1235,0.951235,37.8,38.0,137732,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,0.9512353706111834,0.215375579649569,0.2264167064258627,0.01
16,NR_028862.1,1,1537,44,1534,99.8048,42.0638,34.0,59.8,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,42.06376057254392,7.050692526509468,0.16761916743867245,0.3
17,NR_029097.1,1,1374,168,1329,96.7249,156.499,34.1,2.26,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,156.4985443959243,34.29113194471809,0.21911470216595275,1.15
18,NR_029207.1,1,1426,2,1390,97.4755,1.93128,34.6,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1.9312762973352033,0.33836613150151634,0.17520337818488102,0.01
19,NR_037088.1,1,1453,1,1415,97.3847,0.973847,30.6,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.973847212663455,0.15958953302480475,0.16387532967140728,0.01
20,NR_040877.1,1,1494,19,1489,99.6653,16.3963,28.8,0.947,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,16.39625167336011,3.245985988839073,0.19797122253941765,0.13
21,NR_041277.1,1,1490,10,1450,97.3154,9.55034,33.3,1.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,9.550335570469798,1.775433557450864,0.18590274073097593,0.07
22,NR_041278.1,1,1490,8,1452,97.4497,7.00604,28.4,6.25,470145,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprocola,7.006040268456376,1.499204629751518,0.21398744116579768,0.05
23,NR_041342.1,1,1488,47,1484,99.7312,45.0585,33.4,8.19,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,45.05846774193548,7.230643111281507,0.1604724588659729,0.32
24,NR_041343.1,1,1492,60,1473,98.7265,56.8304,33.8,53.2,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,56.830428954423596,9.964080883799342,0.1753300312371433,0.41
25,NR_041351.1,1,1493,21,1456,97.5218,19.3356,29.1,1.14,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,19.33556597454789,3.951894375345292,0.20438472711620206,0.14
26,NR_041446.1,1,1456,19,1452,99.7253,17.8723,29.7,3.26,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,17.872252747252748,2.4145050187500803,0.13509796738529387,0.13
27,NR_041590.1,1,1342,1492,1311,97.69,1403.05,35.2,7.01,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1403.0529061102832,304.29092926039306,0.21687772993820026,10.2
28,NR_041627.1,1,1481,2,1428,96.4213,1.73531,26.2,0.5,762982,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,1.7353139770425388,0.5159463087554269,0.29732158881976156,0.01
29,NR_042152.1,1,1456,1,1249,85.783,0.85783,30.1,1.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.8578296703296703,0.34922475145922804,0.40710267263781913,0.01
30,NR_043224.1,1,1455,23,1454,99.9313,21.7237,30.2,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,21.723711340206187,2.985063844748682,0.13741039907964225,0.16
31,NR_043657.1,1,1553,54,1511,97.2956,48.9382,33.0,11.2,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,48.93818415969092,11.194414532635447,0.22874601346275508,0.37
32,NR_043660.1,1,1470,1,1438,97.8231,0.978231,30.7,60.0,197614,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus,0.9782312925170068,0.14592748492834734,0.14917482812564017,0.01
33,NR_044270.1,1,1454,14,1443,99.2435,13.6341,33.2,1.07,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,13.634112792297111,1.6584882340526792,0.12164254904724554,0.1
34,NR_044289.1,1,1454,1,1350,92.8473,0.928473,33.7,3.0,460384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster lavalensis,0.9284731774415406,0.2577028059861787,0.2775554665954843,0.01
35,NR_044473.1,1,1399,26,1397,99.857,22.7698,30.9,6.54,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,22.769835596854897,3.7471826025547013,0.164567837418742,0.18
36,NR_044490.1,1,1482,2,1452,97.9757,1.92375,32.5,53.0,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,1.9237516869095816,0.33304705043101157,0.17312372105884222,0.01
37,NR_074376.1,1,1497,3,1447,96.66,2.89178,38.7,0.0,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,2.8917835671342687,0.5461157784488341,0.1888508478489038,0.02
38,NR_102852.1,1,1519,1,1425,93.8117,0.938117,29.4,0.0,84030,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora saccharolytica,0.9381171823568137,0.24094259590974534,0.25683635311361624,0.01
39,NR_102980.1,1,1552,238,1516,97.6804,221.619,35.2,1.78,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,221.61855670103094,48.87667381561176,0.22054413918753038,1.63
40,NR_104803.1,1,1521,1,1445,95.0033,0.950033,35.8,1.0,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,0.9500328731097962,0.21787705964727444,0.22933633752491656,0.01
41,NR_104899.1,1,1480,1,1427,96.4189,0.964189,32.9,1.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,0.9641891891891892,0.18581818167198544,0.19271962780275995,0.01
42,NR_112899.1,1,1491,2,1430,95.9088,1.90409,34.8,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,1.904091213950369,0.4105296211182505,0.21560396797721432,0.01
43,NR_112901.1,1,1469,83,1458,99.2512,79.9381,36.3,0.012,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,79.93805309734513,13.171367827623305,0.16476968499074876,0.57
44,NR_112940.1,1,1459,1,1422,97.464,0.97464,28.7,32.0,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,0.9746401644962303,0.15721550256572056,0.16130620129633355,0.01
45,NR_112943.1,1,1476,1,1440,97.561,0.97561,36.3,60.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,0.975609756097561,0.1542574468374821,0.15811388300841916,0.01
46,NR_112946.1,1,1489,71,1471,98.7911,67.4688,33.7,1.21,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,67.46877098723976,12.753139906262634,0.1890228578296559,0.49
47,NR_113015.1,1,1490,22,1470,98.6577,20.8591,32.2,3.59,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,20.859060402684563,3.9418936174957224,0.1889775254204835,0.15
48,NR_113064.1,1,1490,402,1489,99.9329,381.345,34.2,0.975,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,381.344966442953,73.2149299295996,0.1919913369055892,2.75
49,NR_113071.1,1,1493,1,957,64.0991,0.640991,34.7,1.0,1236498,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,0.6409912926992632,0.4797097616090281,0.748387329239581,0.01
50,NR_113094.1,1,1494,27,1494,100.0,25.164,30.1,1.67,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,25.163989290495316,5.134263112989637,0.2040321609471078,0.18
51,NR_113097.1,1,1480,19,1453,98.1757,18.0811,33.0,5.68,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,18.08108108108108,3.3607703297967118,0.18587220060161186,0.13
52,NR_113098.1,1,1493,1,1429,95.7133,0.957133,36.2,1.0,28127,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella buccalis,0.9571332886805091,0.20255655106696147,0.21162836301117807,0.01
53,NR_113099.1,1,1479,2,1435,97.025,1.79648,20.1,1.0,28128,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,1.7964841108857337,0.47074072898574354,0.2620344517011346,0.01
54,NR_113101.1,1,1492,1,1279,85.7239,0.857239,29.5,0.0,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,0.8572386058981233,0.34982935619522504,0.40808866258270193,0.01
55,NR_113102.1,1,1494,1,1344,89.9598,0.899598,14.1,1.0,1236509,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,0.8995983935742972,0.30053472986135893,0.33407655239052847,0.01
56,NR_113108.1,1,1490,3,1441,96.7114,2.86577,35.1,0.0,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,2.865771812080537,0.565895597371906,0.197467081986918,0.02
57,NR_113109.1,1,1476,5,1447,98.0352,4.83198,34.6,5.0,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,4.831978319783198,0.7861998336248605,0.16270764924709677,0.03
58,NR_113110.1,1,1405,4,1367,97.2954,3.66406,27.0,1.25,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,3.6640569395017795,0.7848362140465307,0.2141986947815415,0.03
59,NR_113118.1,1,1481,33,1477,99.7299,31.5273,33.5,1.42,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,31.527346387575964,5.528096699624029,0.17534291125124615,0.23
60,NR_113119.1,1,1481,31,1459,98.5145,29.5618,35.4,4.32,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,29.561782579338285,5.288860351501471,0.17890870881372464,0.21
61,NR_113122.1,1,1491,1,1131,75.8551,0.758551,14.6,1.0,185294,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella paludivivens,0.7585513078470825,0.42796170530850297,0.5641829377674429,0.01
62,NR_113195.1,1,1490,73,1490,100.0,68.4604,32.5,2.25,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,68.46040268456376,12.753632559471285,0.18629210549979622,0.5
63,NR_113227.1,1,1490,31,1451,97.3826,28.9919,30.8,15.9,915438,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter oryzae,28.99194630872483,5.832672574921777,0.201182511612423,0.21
64,NR_113231.1,1,1491,27,1472,98.7257,25.8867,34.3,19.6,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,25.886653252850437,4.25320681475465,0.1643011467419536,0.18
65,NR_113270.1,1,1493,1,1202,80.509,0.80509,15.8,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,0.8050904219691896,0.39613108237383066,0.4920330332646665,0.01
66,NR_113274.1,1,1478,84,1478,100.0,80.3897,36.1,0.0952,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,80.38971583220568,14.489077676250297,0.18023546328354717,0.57
67,NR_113393.1,1,1528,2,1473,96.4005,1.91099,36.0,9.0,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,1.9109947643979057,0.39124523311258624,0.20473380691644924,0.01
68,NR_113410.1,1,1390,10,1379,99.2086,9.78921,33.6,4.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,9.789208633093525,1.0509461750951128,0.10735762353069794,0.07
69,NR_113411.1,1,1493,3073,1493,100.0,2951.17,33.6,43.9,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,2951.1748158071,474.83534663288526,0.16089705838148569,21.0
70,NR_114807.1,1,1456,2,1439,98.8324,1.92445,32.9,0.5,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,1.9244505494505495,0.3052759070460269,0.15863016440364566,0.01
71,NR_116050.1,1,1454,3,1450,99.7249,2.83494,27.8,0.667,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,2.8349381017881705,0.44069560529490936,0.15545157935439063,0.02
72,NR_116167.1,1,1506,1,1448,96.1487,0.961487,32.9,57.0,985008,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,0.9614873837981408,0.1924302330590174,0.200138073885967,0.01
73,NR_116860.1,1,1455,18,1454,99.9313,16.6,28.9,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,16.6,2.65226350844194,0.15977491014710482,0.12
74,NR_117373.1,1,1327,3,1270,95.7046,2.63753,32.2,1.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,2.637528259231349,0.8247541218355762,0.31269963419308844,0.02
75,NR_118128.1,1,1310,3,1298,99.084,2.93969,35.4,3.33,1531,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,2.9396946564885496,0.33865007933114705,0.11519906619678075,0.02
76,NR_118249.1,1,1463,1,1455,99.4532,0.994532,38.0,38.0,1107316,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria oralis,0.9945317840054683,0.07374492937394947,0.07415039977600554,0.01
77,NR_125570.1,1,1395,195,1368,98.0645,180.455,35.3,1.26,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,180.4551971326165,46.75805145871265,0.25911169199715633,1.33
78,NR_125571.1,1,1436,21,1436,100.0,19.7006,31.0,9.81,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,19.700557103064067,2.8379196589177407,0.14405276176054704,0.14
79,NR_133027.1,1,1519,150,1504,99.0125,143.984,35.7,1.01,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,143.9835418038183,24.61908074304788,0.1709853809304961,1.03
80,NR_133752.1,1,1397,1,1375,98.4252,0.984252,33.9,1.0,1179782,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella parahaemolysans,0.984251968503937,0.124499120479069,0.1264911064067341,0.01
81,NR_134080.1,1,1566,202,1515,96.7433,189.213,35.6,1.94,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,189.213282247765,44.871825147151974,0.23714944645584998,1.38
82,NR_144744.1,1,1491,93,1489,99.8659,87.6761,33.2,4.97,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,87.67605633802818,16.16975953899144,0.1844261730551634,0.64
83,NR_144746.1,1,1494,1,1381,92.4364,0.924364,14.2,36.0,1841864,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla,Marseilla massiliensis,0.9243641231593038,0.26441461944309486,0.28605028345255884,0.01
84,NR_144747.1,1,1491,1,1366,91.6164,0.916164,15.1,1.0,1841865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Mediterranea,Mediterranea massiliensis,0.9161636485580148,0.27714223355324374,0.30250297966902373,0.01
85,NR_144750.1,1,1493,408,1492,99.933,383.289,33.3,41.6,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,383.28935030140656,79.8512221757879,0.20833143971517976,2.79
86,NR_147381.1,1,1497,92,1484,99.1316,88.2144,34.8,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,88.21442885771543,14.782867738758043,0.16757879555737892,0.63
87,NR_148589.1,1,1504,1,1462,97.2074,0.972074,39.0,11.0,1547447,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oricebi,0.9720744680851063,0.16475951135568512,0.16949268473252424,0.01
88,NR_148822.1,1,1489,11,1479,99.3284,10.548,33.3,8.45,1462571,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides gallinaceum,10.548018804566823,1.7741553018945708,0.16819796539672838,0.08
89,NR_159117.1,1,1417,1,1399,98.7297,0.987297,35.6,1.0,1912896,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides koreensis,0.9872971065631616,0.11198897238197476,0.11342985980361561,0.01
90,NR_165737.1,1,1471,1,1465,99.5921,0.995921,35.7,1.0,2382163,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus koreensis,0.9959211420802175,0.06373555395423162,0.06399658693970971,0.01
91,NR_165743.1,1,1454,11,1446,99.4498,10.0736,36.7,9.36,2490854,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella koreensis,10.073590096286107,1.6904794212868992,0.1678130046119445,0.08
92,NR_169348.1,1,1367,69,1358,99.3416,66.5369,34.5,9.29,2584944,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,66.53694220921726,6.271816898772618,0.09426067219998868,0.47
93,NR_170508.1,1,1542,3,1402,90.9209,2.70363,35.6,1.0,2518971,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella dubosii,2.703631647211414,0.87015647130254,0.32184727242708483,0.02
94,NR_175548.1,1,1528,2,1437,94.0445,1.82003,33.9,1.0,2739389,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola faecicola,1.8200261780104712,0.5164234628984132,0.2837450741851044,0.01
95,NR_178237.1,1,1472,54,1469,99.7962,51.284,33.4,16.9,2801997,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella herbatica,51.28396739130435,7.373171366443151,0.1437714697496929,0.37
96,NR_178978.1,1,1529,639,1495,97.7763,590.916,34.4,10.4,1676614,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter rarus,590.9162851536952,151.28974899860188,0.25602568891675065,4.37
