index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
21,NR_028619.1,1,1528,2,1453,95.0916,1.78272,15.4,1.0,122355,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas psychrophila,1.7827225130890052,0.5179145874173181,0.2905189021929743,0.02
22,NR_028785.1,1,1529,1,1382,90.3859,0.903859,15.5,0.0,29347,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] scindens,0.9038587311968607,0.2947848795919845,0.3261404348018411,0.01
23,NR_028812.1,1,1408,1,1314,93.3239,0.933239,15.8,1.0,156456,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,0.9332386363636364,0.24960826100467376,0.2674645597371238,0.01
24,NR_028862.1,1,1537,79,1527,99.3494,74.4828,19.8,59.2,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,74.48275862068965,12.831062694828734,0.1722688972916821,0.93
25,NR_029097.1,1,1374,265,1328,96.6521,243.631,19.8,1.54,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,243.63100436681222,53.937507097723866,0.22139016024625194,3.11
26,NR_029207.1,1,1426,6,1397,97.9663,5.48808,16.9,2.67,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,5.488078541374474,1.088734012416251,0.19838163834724942,0.07
27,NR_029356.1,1,1550,14,1476,95.2258,12.8413,20.9,42.4,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,12.841290322580646,3.31107208243307,0.25784574596921517,0.16
28,NR_036776.1,1,1427,1,1251,87.6664,0.876664,17.7,1.0,33035,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,0.8766643307638402,0.32882211289727425,0.3750832574775463,0.01
29,NR_036869.2,1,1507,1,1371,90.9754,0.909754,15.2,1.0,84037,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Syntrophococcus,Syntrophococcus sucromutans,0.9097544790975448,0.28653318631443025,0.31495660961039124,0.01
30,NR_036928.1,1,1431,1,1265,88.3997,0.883997,16.9,1.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,0.8839972047519218,0.3202282728659529,0.36225032290211745,0.01
31,NR_037068.1,1,1441,1,1269,88.0638,0.880638,20.3,1.0,29375,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,0.8806384455239417,0.3242134694751553,0.36815729670110225,0.01
32,NR_037088.1,1,1453,1,1373,94.4942,0.944942,16.7,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.9449415003441156,0.22809441306512915,0.24138469204925903,0.01
33,NR_040877.1,1,1494,4,1456,97.4565,3.73829,19.1,0.75,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,3.7382864792503345,0.7429589226650785,0.19874317465740865,0.05
34,NR_041277.1,1,1490,20,1451,97.3826,18.9557,20.4,49.8,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,18.955704697986576,3.265343390276269,0.17226177777622295,0.23
35,NR_041342.1,1,1488,28,1449,97.379,26.5511,20.3,33.1,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,26.551075268817204,4.559059741384994,0.17170904361599856,0.33
36,NR_041343.1,1,1492,192,1473,98.7265,180.439,20.1,50.1,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,180.43900804289544,31.211651534472153,0.17297618665168157,2.25
37,NR_041351.1,1,1493,8,1450,97.1199,7.10851,19.2,1.0,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,7.108506363027462,1.6092544585565653,0.22638433116224932,0.09
38,NR_041446.1,1,1456,13,1455,99.9313,11.989,19.1,4.23,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,11.989010989010989,1.7072534687247198,0.14240152672222686,0.15
39,NR_041461.1,1,1492,1,1394,93.4316,0.934316,17.9,1.0,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.9343163538873994,0.24772828814238082,0.265143906677498,0.01
40,NR_041508.1,1,1461,1,1297,88.7748,0.887748,16.6,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,0.8877481177275839,0.31567609538689406,0.3555919624982669,0.01
41,NR_041590.1,1,1342,765,1312,97.7645,710.484,20.7,10.6,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,710.48435171386,153.52454614099597,0.21608434551817737,8.98
42,NR_041627.1,1,1481,1,1336,90.2093,0.902093,14.2,0.0,762982,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,0.9020931802835922,0.29718861749640973,0.3294433701438494,0.01
43,NR_041668.1,1,1484,21,1454,97.9784,19.7089,20.5,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,19.7088948787062,3.0944523209846166,0.1570079063300455,0.25
44,NR_042152.1,1,1456,4,1433,98.4203,3.48077,17.4,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,3.480769230769231,0.924878050493155,0.265710821136155,0.05
45,NR_042745.1,1,1493,1,1325,88.7475,0.887475,17.5,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.8874748827863362,0.3160114162648527,0.3560792788554151,0.01
46,NR_042832.1,1,1456,3,1439,98.8324,2.74382,17.6,1.0,301302,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,2.743818681318681,0.540556012165598,0.19700864923982747,0.04
47,NR_043016.1,1,1419,1,877,61.8041,0.618041,15.3,1.0,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,0.6180408738548273,0.48586659907796664,0.7861399134454216,0.01
48,NR_043224.1,1,1455,14,1454,99.9313,12.701,19.3,1.5,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,12.70103092783505,2.041990211313115,0.16077357994916575,0.16
49,NR_043656.1,1,1540,2,1459,94.7403,1.70455,15.7,13.0,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,1.7045454545454546,0.5597820667184712,0.3284054791415031,0.02
50,NR_043657.1,1,1553,267,1535,98.841,241.798,19.3,10.7,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,241.79845460399227,54.04780691438268,0.22352420325803982,3.14
51,NR_043681.1,1,1420,3,1410,99.2958,2.48803,16.6,1.0,358743,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,2.4880281690140844,0.6622605753244246,0.2661788896010991,0.04
52,NR_044473.1,1,1399,37,1399,100.0,34.0772,19.0,2.73,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,34.077197998570405,3.823076409814258,0.11218869608864679,0.43
53,NR_044715.2,1,1476,1,1325,89.7696,0.897696,13.7,1.0,1531,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,0.8976964769647696,0.30304704619878964,0.3375829737278593,0.01
54,NR_074376.1,1,1497,1,1202,80.2939,0.802939,16.2,0.0,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,0.802939211756847,0.39777862433787586,0.49540316192495853,0.01
55,NR_074515.1,1,1510,74,1460,96.6887,68.8417,20.1,19.9,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,68.84172185430464,14.154145989456465,0.20560418316398363,0.87
56,NR_074902.1,1,1542,56,1508,97.7951,51.7542,19.5,0.411,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,51.75421530479896,11.909457587408303,0.23011570202097117,0.66
57,NR_074980.1,1,1551,1,1046,67.4404,0.674404,15.4,0.0,479436,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,0.6744036105738234,0.46859724777127626,0.6948320566857069,0.01
58,NR_102893.1,1,1537,2,1452,94.4697,1.77619,20.1,1.0,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,1.7761873780091086,0.5332219116367386,0.30020588944529936,0.02
59,NR_102980.1,1,1552,391,1528,98.4536,361.053,19.9,1.74,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,361.05283505154637,78.60396649446822,0.2177076562305519,4.59
60,NR_104700.1,1,1493,2,1437,96.2492,1.81983,20.4,1.0,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,1.8198258539852645,0.4719408521538584,0.2593329747021386,0.02
61,NR_104735.1,1,1511,9,1443,95.4997,7.81271,19.9,2.67,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,7.8127068166776965,2.1759159476408443,0.278509868435859,0.11
62,NR_104783.1,1,1529,1,1123,73.4467,0.734467,14.4,1.0,290052,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Acetivibrio ethanolgignens,0.7344669718770438,0.4416166200436874,0.6012749884655371,0.01
63,NR_104803.1,1,1521,11,1456,95.7265,10.2465,19.5,2.82,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,10.2465483234714,2.298635272255583,0.22433264350983265,0.13
64,NR_104826.1,1,1530,47,1491,97.451,43.5497,19.8,1.11,624,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei,43.54967320261438,9.322708407435378,0.21407068576752755,0.55
65,NR_104899.1,1,1480,3,1441,97.3649,2.85135,21.1,1.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,2.8513513513513513,0.5423281252813184,0.19020038516975146,0.04
66,NR_104901.1,1,1515,7,1464,96.6337,6.54125,19.3,0.714,621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,6.541254125412541,1.3241029386667595,0.20242340586076094,0.08
67,NR_112143.1,1,1397,7,1397,100.0,6.73944,19.1,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,6.7394416607015035,0.6494073971143765,0.09635922822822983,0.08
68,NR_112789.1,1,1468,2,1442,98.2289,1.8079,18.5,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,1.8079019073569482,0.43659908242025025,0.241494895626574,0.02
69,NR_112899.1,1,1491,35,1438,96.4453,32.393,19.5,0.143,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,32.393024815560025,7.090092248147734,0.21887712828664274,0.41
70,NR_112901.1,1,1469,18,1440,98.0259,17.1545,19.8,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,17.154526889040163,2.745616271589215,0.1600519961493872,0.21
71,NR_112940.1,1,1459,9,1458,99.9315,8.75942,20.6,22.1,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,8.759424263193969,0.7581216264791042,0.08654925297597911,0.11
72,NR_112943.1,1,1476,1,1425,96.5447,0.965447,20.3,60.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,0.9654471544715447,0.182644316622066,0.18918106058538206,0.01
73,NR_112946.1,1,1489,48,1470,98.724,43.9087,19.6,2.08,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,43.9086635325722,7.879020533487118,0.1794411375705463,0.56
74,NR_113015.1,1,1490,4,1445,96.9799,3.66107,18.0,0.25,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,3.661073825503356,0.8393998662671944,0.2292769570555673,0.05
75,NR_113064.1,1,1490,104,1490,100.0,96.8497,20.4,0.971,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,96.84966442953021,18.611000658883786,0.1921638114959658,1.22
76,NR_113073.1,1,1481,15,1455,98.2444,14.2438,18.8,0.2,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,14.24375422012154,2.0922358523699045,0.1468879496259696,0.18
77,NR_113077.1,1,1480,1,1105,74.6622,0.746622,16.6,18.0,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,0.7466216216216216,0.43494571586431363,0.5825517280354608,0.01
78,NR_113078.1,1,1488,1,1151,77.3522,0.773522,15.1,0.0,454155,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,0.7735215053763441,0.4185522501392858,0.5410996943590419,0.01
79,NR_113094.1,1,1494,11,1450,97.0549,9.95047,19.3,4.27,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,9.950468540829986,2.2111338493209103,0.22221404351442486,0.13
80,NR_113097.1,1,1480,16,1471,99.3919,14.5149,18.8,9.06,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,14.514864864864865,2.830298543723507,0.19499310328231964,0.19
81,NR_113102.1,1,1494,1,1211,81.0576,0.810576,20.4,14.0,1236509,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,0.8105756358768407,0.39184534500194973,0.48341613991157134,0.01
82,NR_113110.1,1,1405,1,1198,85.2669,0.852669,20.2,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.8526690391459075,0.354435535503853,0.41567773571194777,0.01
83,NR_113165.1,1,1466,33,1428,97.4079,30.6951,18.6,10.8,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,30.695088676671215,5.464177314415947,0.1780147101698655,0.39
84,NR_113195.1,1,1490,63,1490,100.0,58.0383,18.9,1.59,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,58.03825503355705,10.914457484913758,0.1880562652788776,0.74
85,NR_113207.1,1,1484,1,1326,89.3531,0.893531,16.6,1.0,1236514,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercorirosoris,0.8935309973045822,0.30843695329914933,0.34518886779482477,0.01
86,NR_113231.1,1,1491,83,1476,98.994,78.2502,20.0,12.9,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,78.25016767270289,13.012393809801363,0.16629221632122662,0.97
87,NR_113270.1,1,1493,3,1451,97.1869,2.57066,17.9,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,2.5706630944407234,0.7058245113445695,0.2745690451895368,0.04
88,NR_113273.1,1,1469,47,1469,100.0,44.0892,19.3,0.234,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,44.08917631041525,7.6305661491928145,0.17307118861710816,0.55
89,NR_113274.1,1,1478,29,1465,99.1204,27.3748,20.0,0.552,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,27.374830852503383,4.752916895696505,0.17362360780621441,0.34
90,NR_113384.1,1,1469,115,1456,99.115,108.816,20.4,59.3,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,108.81552076242342,18.09002911140858,0.16624493440512483,1.35
91,NR_113393.1,1,1528,14,1524,99.7382,13.0772,19.9,8.43,2741,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Peptococcaceae,Peptococcus,Peptococcus niger,13.077225130890053,2.3492350646766944,0.1796432378553693,0.16
92,NR_113410.1,1,1390,18,1380,99.2806,17.2187,19.4,11.9,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,17.218705035971222,2.0231597320739243,0.11749778672945412,0.21
93,NR_113411.1,1,1493,589,1493,100.0,557.456,19.8,34.4,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,557.456128600134,91.4797983197298,0.16410223805315577,6.92
94,NR_113578.1,1,1462,34,1462,100.0,32.8974,20.0,4.06,296,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fragi,32.897400820793436,1.838300924607031,0.05587982268328923,0.4
95,NR_114042.1,1,1467,2,1463,99.7273,1.9441,21.0,1.5,562,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,1.9441036128152693,0.24129916525182807,0.12411846964391016,0.02
96,NR_114807.1,1,1456,3,1428,98.0769,2.5364,18.1,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,2.536401098901099,0.7431328202752256,0.29298710704595954,0.04
