index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
31,NR_113231.1,1,1491,63,1457,97.7197,60.11,34.7,18.4,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,60.10999329309188,10.170510134287236,0.16919832422367076,1.09
32,NR_113270.1,1,1493,1,1398,93.637,0.93637,26.8,1.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,0.9363697253851306,0.24409314363026494,0.2606803028898323,0.02
33,NR_113273.1,1,1469,4,1430,97.3451,3.82573,34.8,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,3.82573179033356,0.6909841140219954,0.18061488674347176,0.07
34,NR_113274.1,1,1478,2,1434,97.023,1.93234,39.5,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,1.9323410013531799,0.3501730677224212,0.18121701473870397,0.03
35,NR_113307.1,1,1178,1,993,84.2954,0.842954,18.5,9.0,1122219,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,0.8429541595925297,0.3638439836223502,0.43162962004746075,0.02
36,NR_113410.1,1,1390,2,1374,98.8489,1.93453,32.2,1.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.9345323741007194,0.29017787405693884,0.1499989754329286,0.03
37,NR_113411.1,1,1493,292,1493,100.0,281.195,34.6,45.2,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,281.19490957803083,45.71619754044646,0.16257832550756163,5.04
38,NR_114807.1,1,1456,1,1298,89.1484,0.891484,30.2,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.8914835164835165,0.31103160019795384,0.3488921493745923,0.02
39,NR_116167.1,1,1506,1,1455,96.6135,0.966135,38.0,59.0,985008,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,0.9661354581673307,0.18088044294265965,0.18722058217982504,0.02
41,NR_119085.1,1,1503,3,1462,97.2721,2.52096,20.9,1.0,29364,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] polysaccharolyticum,2.5209580838323356,0.740021137763994,0.29354757721279573,0.05
42,NR_125570.1,1,1395,165,1365,97.8495,152.274,34.6,1.28,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,152.27383512544802,39.583434815780095,0.25994902396179886,2.85
43,NR_125571.1,1,1436,17,1436,100.0,15.821,31.4,10.4,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,15.821030640668523,2.500000678920772,0.15801756128923936,0.29
44,NR_133027.1,1,1519,350,1519,100.0,336.001,37.0,1.45,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,336.00065832784725,57.07198946184923,0.16985677869167193,6.04
45,NR_133752.1,1,1397,1,1384,99.0694,0.990694,41.7,1.0,1179782,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella parahaemolysans,0.9906943450250537,0.09601593492974815,0.09691781871160272,0.02
46,NR_134080.1,1,1566,260,1529,97.6373,243.557,35.8,1.18,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,243.55747126436782,57.500060123163934,0.23608415633758523,4.48
47,NR_134091.1,1,1444,1,1308,90.5817,0.905817,18.7,1.0,1462919,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mobilitalea,Mobilitalea sibirica,0.9058171745152355,0.2920829006779937,0.322452376589467,0.02
48,NR_144607.1,1,1378,1,1310,95.0653,0.950653,31.4,1.0,1796615,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia caecimuris,0.9506531204644412,0.2165912394711805,0.22783414350479905,0.02
49,NR_144744.1,1,1491,18,1456,97.6526,16.9235,31.3,6.28,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,16.92354124748491,3.1829192551362757,0.18807643202980967,0.31
50,NR_147373.1,1,1532,1,1465,95.6266,0.956266,33.4,1.0,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,0.956266318537859,0.20450194758952578,0.21385459638713547,0.02
51,NR_147381.1,1,1497,7,1456,97.2612,6.70073,34.7,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,6.700734802939212,1.1792939680180887,0.1759947233698613,0.12
52,NR_151895.1,1,1478,1,1335,90.3248,0.903248,24.0,1.0,433286,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna cellulosilytica,0.9032476319350473,0.2956202755880862,0.32728596802935683,0.02
53,NR_156079.1,1,1412,2,1381,97.8045,1.94759,41.3,0.5,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,1.9475920679886685,0.30589326425332924,0.15706228695480035,0.03
54,NR_163613.1,1,1478,3,1438,97.2936,2.87686,34.3,13.0,2003188,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,2.8768606224627877,0.5289895346789794,0.1838773594203978,0.05
55,NR_169348.1,1,1367,13,1358,99.3416,12.6971,35.8,5.46,2584944,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,12.697147037307973,1.2223889430934611,0.09627272484926896,0.22
56,NR_170509.1,1,1538,1,1406,91.4174,0.914174,33.9,5.0,2530391,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella freteri,0.9141742522756827,0.28010656677750057,0.3064039115958719,0.02
57,NR_173691.1,1,1434,1,1417,98.8145,0.988145,34.0,32.0,1871031,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Thermophilibacter,Thermophilibacter mediterraneus,0.9881450488145049,0.1082331341035845,0.10953162618527887,0.02
58,NR_178427.1,1,1477,1,1429,96.7502,0.967502,39.0,60.0,1347366,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium massiliamazoniense,0.967501692620176,0.17731939374267716,0.18327553852899522,0.02
59,NR_178499.1,1,1452,1,1156,79.6143,0.796143,16.4,1.0,1111454,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Srinivasan et al. 2021),0.7961432506887053,0.4028637177402897,0.5060191333554503,0.02
60,NR_178840.1,1,1521,1,1416,93.0966,0.930966,29.4,1.0,1796616,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia pseudococcoides,0.9309664694280079,0.2535111481350625,0.2723096442891455,0.02
61,NR_179173.1,1,1401,3,1395,99.5717,2.95004,34.2,9.33,2126740,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium fessum,2.9500356887937187,0.2704880963914648,0.09168977087937145,0.05
62,NR_179270.1,1,1482,955,1482,100.0,939.065,34.8,59.7,2654621,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,939.0647773279352,40.06396523025018,0.04266368646500651,16.47
63,NR_179383.1,1,1547,1,1456,94.1176,0.941176,42.7,1.0,2853160,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vulneris,0.9411764705882353,0.23529411764705935,0.25000000000000056,0.02
64,NR_179538.1,1,1493,6,1450,97.1199,5.78366,36.6,4.83,1852382,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium urinimassiliense,5.783657066309444,1.0368693000359157,0.179275722635046,0.1
65,NR_179545.1,1,1471,3,1432,97.3487,2.88035,32.4,22.7,1870987,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella vaginalis,2.8803535010197145,0.5181558945465576,0.17989316046211618,0.05
66,NR_179587.1,1,1453,1,1283,88.3001,0.883001,8.65,1.0,1926283,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,Lachnoclostridium edouardi,0.8830006882312457,0.32141946551880485,0.3640081710045389,0.02
67,NR_179604.1,1,1455,55,1455,100.0,54.1869,33.8,38.4,1944635,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella seckii,54.18694158075601,1.3142496559250854,0.024253992153560274,0.95
68,NR_179646.1,1,1556,26,1526,98.072,23.5945,28.9,5.96,2045301,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Bordigoni et al. 2020),23.594473007712082,5.5085299866942385,0.2334669642714089,0.45
69,NR_179932.1,1,1396,142,1394,99.8567,138.059,34.5,4.67,2144175,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,138.05945558739256,11.322191650576507,0.08200953424308909,2.45
70,NR_179976.1,1,1379,7,1333,96.6642,6.25743,33.0,12.4,2094151,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,Paramuribaculum intestinale,6.257432922407542,1.4836824111420372,0.23710720187331896,0.12
71,NR_180797.1,1,1468,1,1432,97.5477,0.975477,34.3,13.0,2605778,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium porci,0.9754768392370572,0.15466665881545982,0.1585549267745077,0.02
72,NR_180820.1,1,1475,3,1445,97.9661,2.76949,33.8,5.33,2606632,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Porcincola,Porcincola intestinalis,2.769491525423729,0.5737932768031164,0.2071836189191179,0.05
73,NR_180822.1,1,1501,15,1452,96.7355,13.467,35.8,1.0,2606636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bilifractor,Bilifractor porci,13.467021985343104,3.0197680472971316,0.22423428509908946,0.26
74,NR_180830.1,1,1459,1,1388,95.1337,0.951337,34.4,1.0,2606626,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Sodaliphilus,Sodaliphilus pleomorphus,0.9513365318711446,0.21516350759021957,0.22616971006781725,0.02
75,NR_180833.1,1,1470,9,1435,97.619,8.56395,36.8,1.33,2606635,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Waltera,Waltera intestinalis,8.563945578231293,1.4548743115281142,0.16988364746575008,0.16
76,NR_181398.1,1,1390,22,1326,95.3957,20.5576,36.0,7.64,2763667,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Wansuia,Wansuia hejianensis,20.557553956834532,4.929787282425726,0.23980417576804056,0.38
