index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
18,NR_036928.1,1,1431,2,1399,97.7638,1.76799,19.6,13.0,154046,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella hathewayi,1.7679944095038436,0.47212600619639605,0.26704044065891014,0.04
19,NR_037088.1,1,1453,1,1404,96.6277,0.966277,28.7,1.0,76122,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella tannerae,0.9662766689607708,0.180516115576552,0.18681617943926643,0.02
20,NR_040866.1,1,1425,12,1408,98.807,11.6758,34.1,11.3,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,11.67578947368421,1.400805466750709,0.11997522479383102,0.22
21,NR_040877.1,1,1494,4,1384,92.6372,3.36278,27.8,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,3.3627844712182062,1.1585693806467656,0.3445268022862794,0.07
22,NR_041342.1,1,1488,29,1459,98.0511,27.8797,33.8,46.8,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,27.879704301075268,4.645458751225357,0.16662510839636813,0.53
23,NR_041343.1,1,1492,2,1453,97.3861,1.93767,35.4,60.0,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,1.9376675603217157,0.33275505558499485,0.1717296931625086,0.04
24,NR_041351.1,1,1493,56,1475,98.7944,53.3932,35.0,42.3,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,53.393168117883455,8.650008432983833,0.16200590333740858,1.03
25,NR_041590.1,1,1342,376,1311,97.69,355.352,35.5,45.9,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,355.3517138599106,73.41243753203558,0.20659092011858646,6.89
26,NR_041626.1,1,1483,1,1367,92.178,0.92178,39.8,1.0,762968,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,0.9217801753202967,0.26851719443413635,0.29130285248414356,0.02
27,NR_041627.1,1,1481,1,1406,94.9359,0.949359,30.4,0.0,762982,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella xylaniphila,0.949358541525996,0.21926445484307494,0.23096063842289757,0.02
28,NR_041668.1,1,1484,9,1454,97.9784,8.73113,35.4,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,8.731132075471699,1.2905737712761458,0.14781287926015282,0.16
29,NR_042007.1,1,1454,1,1312,90.2338,0.902338,12.2,1.0,622312,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia inulinivorans,0.9023383768913342,0.2968565823431385,0.32898587707844773,0.02
30,NR_042152.1,1,1456,2,1431,98.283,1.74038,30.8,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,1.7403846153846154,0.475978881912893,0.2734906282814413,0.04
31,NR_042745.1,1,1493,2,1452,97.2539,1.92431,34.6,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,1.9243134628265237,0.3533851427865385,0.1836421921964156,0.04
32,NR_042927.1,1,1471,1,1465,99.5921,0.995921,41.8,1.0,655813,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis,0.9959211420802175,0.06373555395423128,0.06399658693970936,0.02
33,NR_043224.1,1,1455,13,1445,99.3127,12.4076,33.5,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,12.407560137457045,1.7979210672076769,0.1449052873642702,0.24
34,NR_043656.1,1,1540,1,1286,83.5065,0.835065,9.15,1.0,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,0.8350649350649351,0.37112193318359565,0.4444228437812887,0.02
35,NR_043657.1,1,1553,11,1486,95.6858,9.50419,26.4,13.2,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,9.504185447520927,2.7471489399945956,0.2890462265455018,0.2
36,NR_044054.1,1,1438,1,1273,88.5257,0.885257,26.4,1.0,1121115,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia wexlerae,0.8852573018080667,0.3187111723858572,0.3600209472826887,0.02
37,NR_044289.1,1,1454,1,1086,74.6905,0.746905,15.4,5.0,460384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster lavalensis,0.7469050894085282,0.43478486268977307,0.582115276566234,0.02
38,NR_044473.1,1,1399,21,1398,99.9285,20.1101,31.0,33.4,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,20.110078627591136,1.7716389901650795,0.08809706928417382,0.38
39,NR_044490.1,1,1482,34,1454,98.1107,32.498,35.7,51.3,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,32.497975708502025,5.243368276404079,0.16134445798826555,0.62
40,NR_044688.3,1,1456,2,1424,97.8022,1.93063,33.5,1.0,852,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium perfoetens,1.9306318681318682,0.3294119580484318,0.17062390996745525,0.04
41,NR_074515.1,1,1510,54,1490,98.6755,50.9616,34.9,23.5,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,50.96158940397351,10.283973649814836,0.20179852649990127,0.99
42,NR_102861.1,1,1512,1,1426,94.3122,0.943122,22.0,0.0,717959,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,0.9431216931216931,0.23160994167989496,0.2455780026788227,0.02
43,NR_102980.1,1,1552,192,1508,97.1649,180.124,36.7,2.01,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,180.12435567010309,40.71667095182589,0.22604755920070177,3.52
44,NR_104735.1,1,1511,2,1402,92.7862,1.75778,27.5,1.0,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,1.757776307081403,0.5725615162310718,0.32573059150043276,0.04
45,NR_112143.1,1,1397,3,1397,100.0,2.81246,26.4,9.33,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,2.812455261274159,0.43869990660554614,0.15598467027944715,0.05
46,NR_112789.1,1,1468,2,1452,98.9101,1.93937,33.8,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,1.9393732970027249,0.2806233614715133,0.144697960885206,0.04
47,NR_112899.1,1,1491,1,1412,94.7015,0.947015,34.5,0.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,0.9470154258886653,0.22400269868368824,0.2365354275760476,0.02
48,NR_112901.1,1,1469,19,1438,97.8897,18.3628,36.5,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,18.36283185840708,2.9046113215924128,0.15817883341683983,0.35
49,NR_112935.1,1,1488,2,1446,97.1774,1.93481,36.7,60.0,28111,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides eggerthii,1.9348118279569892,0.3426226600386018,0.17708319490706478,0.04
50,NR_112938.1,1,1478,3,1452,98.2409,2.92016,32.8,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,2.9201623815967523,0.42309763764406055,0.1448883939846899,0.05
51,NR_112940.1,1,1459,5,1458,99.9315,4.91981,34.7,8.6,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,4.919808087731322,0.4052580611628347,0.08237273770361882,0.09
52,NR_112943.1,1,1476,80,1469,99.5257,77.5068,34.8,59.6,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,77.50677506775068,10.328117364699098,0.13325438138370516,1.47
53,NR_112944.1,1,1461,2,1441,98.6311,1.96372,40.5,59.0,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,1.9637234770704997,0.24967788184973003,0.12714513258363735,0.04
54,NR_112945.1,1,1477,41,1477,100.0,39.6947,35.5,37.8,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,39.694651320243736,5.37108332179975,0.13531000130137358,0.75
55,NR_112946.1,1,1489,33,1470,98.724,31.8858,35.5,12.5,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,31.885829415715246,5.023155983847226,0.15753568515835795,0.6
56,NR_112947.1,1,1465,5,1465,100.0,4.92833,36.1,52.8,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,4.928327645051194,0.38705539525608074,0.07853686344185018,0.09
57,NR_113073.1,1,1481,10,1462,98.7171,9.73869,35.1,0.7,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,9.738690074274139,1.3249471111058015,0.1360498281597235,0.18
58,NR_113077.1,1,1480,115,1480,100.0,110.978,34.7,48.8,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,110.97837837837838,15.076187329605936,0.1358479692161657,2.11
59,NR_113094.1,1,1494,34,1494,100.0,31.8387,30.4,3.09,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,31.838688085676036,6.29528434404052,0.19772436373949456,0.62
60,NR_113097.1,1,1480,18,1472,99.4595,16.8169,29.7,8.72,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,16.816891891891892,3.1139808647694505,0.18516982120048162,0.33
61,NR_113110.1,1,1405,1,1314,93.5231,0.935231,33.7,1.0,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,0.9352313167259787,0.24611725039291624,0.26316190015376506,0.02
62,NR_113118.1,1,1481,1,1412,95.341,0.95341,32.6,1.0,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,0.9534098582039163,0.21075934257703563,0.22105848892109756,0.02
64,NR_113151.1,1,1489,1,1443,96.9107,0.969107,37.9,12.0,328813,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii,0.9691067830758898,0.17302839672201153,0.17854420146852057,0.02
65,NR_113153.1,1,1486,1,1442,97.039,0.97039,39.7,0.0,328814,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes shahii,0.9703903095558546,0.16950798410678836,0.17468021108369453,0.02
66,NR_113231.1,1,1491,84,1477,99.061,80.4668,35.7,19.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,80.46680080482898,13.069517133204652,0.1624212346269932,1.54
67,NR_113270.1,1,1493,1,1426,95.5124,0.955124,31.2,2.0,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,0.955123911587408,0.20703194222481047,0.21675924946819217,0.02
68,NR_113274.1,1,1478,18,1439,97.3613,16.933,36.0,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,16.93301759133965,3.0229577972698904,0.1785244585593518,0.33
69,NR_113334.1,1,1491,1,1454,97.5184,0.975184,27.6,1.0,28038,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus curvatus,0.9751844399731724,0.1555626819239843,0.15952129212425073,0.02
70,NR_113384.1,1,1469,13,1442,98.162,12.5221,34.1,59.8,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,12.52212389380531,2.055812621988334,0.16417443553687758,0.24
71,NR_113410.1,1,1390,4,1377,99.0647,3.46619,29.8,7.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,3.466187050359712,0.8179245498997418,0.2359724209963971,0.07
72,NR_113411.1,1,1493,883,1493,100.0,849.007,34.8,43.1,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,849.007367716008,136.28965971629253,0.16052824144852565,16.17
73,NR_114789.1,1,1505,11,1371,91.0963,9.92492,35.8,5.73,1535,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,unclassified Oscillospiraceae genus,[Clostridium] leptum,9.924916943521595,3.124494974699463,0.3148132112822315,0.2
74,NR_114807.1,1,1456,1,1413,97.0467,0.970467,33.2,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.970467032967033,0.16929492281576836,0.17444685606493895,0.02
75,NR_115211.1,1,1485,5,1453,97.8451,4.71852,33.2,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,4.718518518518518,0.820749735574094,0.17394225165228053,0.09
76,NR_116181.1,1,1435,4,1412,98.3972,3.65505,28.2,18.5,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,3.6550522648083623,0.672118120052744,0.18388741702110345,0.07
77,NR_116860.1,1,1455,17,1447,99.4502,16.1828,31.6,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,16.182817869415807,2.2997639871042983,0.14211146696834936,0.31
78,NR_117127.1,1,1525,1,1215,79.6721,0.796721,11.6,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.7967213114754098,0.402438148435647,0.5051178406291043,0.02
79,NR_117734.1,1,1482,12,1427,96.2888,11.3731,36.6,34.2,850,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum,11.37314439946019,2.32696032707139,0.20460131739660636,0.22
80,NR_118316.1,1,1490,6,1465,98.3221,5.81007,38.2,52.7,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,5.81006711409396,0.94806372555354,0.16317603685743035,0.11
81,NR_118690.1,1,1423,1,1406,98.8053,0.988053,41.4,1.0,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,0.9880534082923401,0.10864561958141931,0.10995925794051187,0.02
82,NR_121686.1,1,1521,1,1217,80.0131,0.800131,11.1,10.0,384638,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,unclassified Eubacteriales family,unclassified Eubacteriales genus,[Bacteroides] pectinophilus,0.8001314924391848,0.3999013468922416,0.49979453461224277,0.02
83,NR_121697.2,1,1513,1,1422,93.9855,0.939855,35.5,7.0,195103,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,0.9398545935228024,0.23775604420685142,0.2529710934493433,0.02
84,NR_125570.1,1,1395,203,1367,97.9928,188.333,36.0,1.13,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,188.3326164874552,47.56512732662911,0.25255915950064556,3.72
85,NR_125571.1,1,1436,19,1434,99.8607,17.6811,29.6,11.0,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,17.681058495821727,2.745967515876603,0.15530560664823953,0.35
86,NR_133027.1,1,1519,90,1517,99.8683,86.2712,36.7,1.76,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,86.27123107307439,15.103815700506685,0.17507360811523934,1.65
87,NR_133762.1,1,1409,1,1328,94.2512,0.942512,17.7,18.0,1096246,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,Hungatella effluvii,0.9425124201561391,0.23277190124144342,0.24696958497680255,0.02
88,NR_134080.1,1,1566,6,1488,95.0192,5.49745,27.1,1.0,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,5.497445721583652,1.3779623338154128,0.2506550139104352,0.11
89,NR_134772.1,1,1433,1,1334,93.0914,0.930914,32.2,1.0,1337051,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Murimonas,Murimonas intestini,0.9309141660851361,0.25360004232482153,0.27242043527096643,0.02
90,NR_144607.1,1,1378,1,1214,88.0987,0.880987,27.9,0.0,1796615,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia caecimuris,0.8809869375907112,0.3238038810534107,0.367546744721252,0.02
91,NR_144727.1,1,1478,2,1428,96.6171,1.91746,39.6,1.0,1673717,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Acutalibacteraceae,Anaeromassilibacillus,Anaeromassilibacillus senegalensis,1.9174560216508796,0.37866801902753955,0.19748459143355804,0.04
92,NR_144736.1,1,1503,1,1315,87.4917,0.874917,22.7,1.0,1776382,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Neglectibacter,Neglectibacter timonensis,0.8749168330006654,0.33081319250107105,0.37810815842517853,0.02
93,NR_144746.1,1,1494,1,966,64.6586,0.646586,31.6,1.0,1841864,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Marseilla,Marseilla massiliensis,0.6465863453815262,0.4780297515298466,0.7393130939809428,0.02
94,NR_144750.1,1,1493,463,1492,99.933,434.167,34.2,40.6,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,434.1674480910918,91.32599923692213,0.21034741236003765,8.48
95,NR_147381.1,1,1497,28,1476,98.5972,26.6253,34.3,59.5,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,26.625250501002004,4.478163863745484,0.16819236549819333,0.51
96,NR_147400.1,1,1482,1,1393,93.9946,0.939946,29.1,1.0,1958780,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium merdae,0.9399460188933874,0.2375868272018852,0.25276645937774145,0.02
97,NR_151894.1,1,1479,1,1345,90.9398,0.909398,12.1,1.0,433293,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerotaenia,Anaerotaenia torta,0.9093982420554428,0.28704194711211284,0.315639434779788,0.02
