index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
10,NR_028862.1,1,1537,1,1403,91.2817,0.912817,36.7,56.0,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,0.9128171763175016,0.2821027808038145,0.30904631083069345,0.01
11,NR_029097.1,1,1374,28,1282,93.3042,25.5175,38.7,2.11,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,25.517467248908297,7.0699911565319375,0.277064768519862,0.17
12,NR_029137.1,1,1514,24,1382,91.2814,21.5608,39.5,14.2,78257,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,21.560766182298547,6.849529653949677,0.3176848909744757,0.15
13,NR_029207.1,1,1426,1,1408,98.7377,0.987377,41.3,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,0.9873772791023843,0.11163954413538507,0.1130667542166613,0.01
14,NR_040867.1,1,1529,1,1375,89.9281,0.899281,39.6,60.0,302911,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium animalis,0.8992805755395683,0.3009568440770061,0.3346640106136308,0.01
15,NR_040877.1,1,1494,4,1395,93.3735,3.39157,38.3,1.0,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,3.391566265060241,1.171942670005794,0.34554615136938155,0.02
16,NR_041277.1,1,1490,2838,1398,93.8255,2615.97,38.6,57.7,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,2615.9711409395973,687.0117442599123,0.2626220654762856,17.24
17,NR_041313.1,1,1485,4,1394,93.8721,3.73199,38.8,53.5,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,3.731986531986532,0.9651610147174399,0.25861856854121223,0.02
18,NR_041342.1,1,1488,102,1395,93.75,93.3427,39.0,9.64,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,93.34274193548387,24.594578277617074,0.2634867775216655,0.62
19,NR_041343.1,1,1492,42,1399,93.7668,38.6984,39.1,51.4,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,38.69839142091153,10.353868743067316,0.26755294891850145,0.26
20,NR_041351.1,1,1493,64,1400,93.7709,58.7649,37.9,40.8,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,58.764902880107165,15.381691627215371,0.26174963070384505,0.39
21,NR_041446.1,1,1456,8,1377,94.5742,7.1353,37.1,9.25,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,7.135302197802198,1.905808333275412,0.2670956716959284,0.05
22,NR_041464.1,1,1492,1,1378,92.3592,0.923592,41.2,1.0,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,0.9235924932975871,0.26564901584973555,0.2876257849403523,0.01
23,NR_041590.1,1,1342,33,1204,89.7168,29.1967,38.7,6.18,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,29.19672131147541,10.047060115776285,0.3441160399002545,0.2
24,NR_042745.1,1,1493,21,1397,93.57,18.9812,38.2,3.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,18.981245813797724,5.101086319222564,0.2687434939341292,0.13
25,NR_042842.1,1,1506,2,1150,76.3612,1.50332,35.6,7.5,28129,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella denticola,1.50332005312085,0.8501555984973019,0.5655186975869861,0.01
26,NR_043016.1,1,1419,1,1369,96.4764,0.964764,39.1,4.0,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,0.9647639182522904,0.18437597536224284,0.19110994086122907,0.01
27,NR_043657.1,1,1553,1,1151,74.1146,0.741146,35.7,1.0,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,0.7411461687057308,0.4380051658582893,0.5909835122310367,0.01
28,NR_044054.1,1,1438,1,1129,78.5118,0.785118,38.5,1.0,1121115,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia wexlerae,0.7851182197496523,0.41074030818363605,0.5231572747281387,0.01
29,NR_044473.1,1,1399,1,1347,96.2831,0.962831,35.8,10.0,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,0.9628305932809149,0.18917674783978256,0.19647978487591375,0.01
30,NR_044490.1,1,1482,2,1383,93.3198,1.83266,40.0,49.5,501571,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus pullicaecorum,1.8326585695006747,0.5224380489628986,0.2850711298096523,0.01
31,NR_074376.1,1,1497,11,1395,93.1864,10.1323,39.0,0.909,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,10.132264529058116,2.813486418512081,0.27767597366248586,0.07
32,NR_074515.1,1,1510,107,1396,92.4503,97.394,38.8,28.7,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,97.39403973509934,28.139724064665355,0.28892655178080906,0.65
33,NR_074799.1,1,1534,3,1354,88.266,2.6369,41.5,1.0,90370,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica,2.636897001303781,0.9671095760175865,0.3667604671473369,0.02
34,NR_074902.1,1,1542,30,1401,90.856,26.7399,40.5,7.23,585054,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia fergusonii,26.73994811932555,8.574489324897545,0.32066215262028025,0.18
35,NR_102980.1,1,1552,19,1421,91.5593,17.1166,39.4,1.63,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,17.116623711340207,5.334185794028077,0.3116377320659354,0.12
36,NR_104803.1,1,1521,1,1374,90.3353,0.903353,39.2,11.0,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,0.903353057199211,0.2954764140300371,0.3270885194611983,0.01
37,NR_104851.1,1,1449,10,1313,90.6142,8.59627,39.5,0.7,40545,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,8.596273291925465,3.0027385563289997,0.34930701413942844,0.06
38,NR_104901.1,1,1515,2,1378,90.9571,1.78614,36.4,14.0,621,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii,1.7861386138613862,0.5907476444862599,0.3307400892079393,0.01
39,NR_112143.1,1,1397,6,1359,97.2799,5.70007,37.2,10.8,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,5.700071581961346,1.0911664550049895,0.19143030737686428,0.04
40,NR_112899.1,1,1491,8,1356,90.9457,6.8786,35.9,1.0,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,6.878604963112005,2.2557813790337704,0.32794169619143443,0.05
41,NR_112901.1,1,1469,1,1338,91.0824,0.910824,38.9,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,0.9108236895847516,0.28499806328459765,0.31290146110992073,0.01
42,NR_112938.1,1,1478,36,1385,93.7077,33.3559,38.6,6.5,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,33.35588633288227,8.695682120641072,0.2606940806147567,0.22
43,NR_112940.1,1,1459,1,1358,93.0775,0.930775,42.6,22.0,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,0.9307745030843043,0.2538372066748115,0.2727161152713918,0.01
44,NR_112943.1,1,1476,20,1383,93.6992,18.5393,38.6,55.4,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,18.539295392953928,4.842136702986851,0.2611823481073159,0.12
45,NR_112945.1,1,1477,15,1384,93.7035,13.914,37.7,15.9,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,13.91401489505755,3.6418986517877197,0.2617431905352762,0.09
46,NR_112946.1,1,1489,44,1396,93.7542,40.4171,38.4,2.09,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,40.417058428475485,10.697313192913985,0.2646732248425404,0.27
47,NR_112947.1,1,1465,2,1383,94.4027,1.87918,39.1,8.5,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,1.8791808873720137,0.4670837688715371,0.24855710911616483,0.01
48,NR_113015.1,1,1490,1,1322,88.7248,0.887248,32.3,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0.887248322147651,0.31628900865162796,0.3564830732911692,0.01
49,NR_113064.1,1,1490,97,1487,99.7987,88.7067,39.1,0.979,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,88.70671140939598,25.10312733379735,0.28299016990881687,0.59
50,NR_113071.1,1,1493,1,1371,91.8285,0.918285,39.8,1.0,1236498,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,0.9182853315472204,0.27392951905997875,0.29830545000477626,0.01
51,NR_113077.1,1,1480,15,1389,93.8514,13.8959,38.6,48.7,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,13.895945945945947,3.62200255156794,0.26065174444814504,0.09
52,NR_113097.1,1,1480,2,1150,77.7027,1.54189,39.6,6.0,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,1.5418918918918918,0.8331812619950493,0.540362956946833,0.01
53,NR_113102.1,1,1494,1,1357,90.83,0.9083,31.6,1.0,1236509,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,0.9082998661311914,0.28860218176107477,0.31773887955124963,0.01
54,NR_113119.1,1,1481,1,1342,90.6144,0.906144,41.8,0.0,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,0.9061444969615124,0.29162758372259656,0.3218334213808983,0.01
55,NR_113122.1,1,1491,1,1362,91.3481,0.913481,36.4,1.0,185294,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella paludivivens,0.9134808853118712,0.28112907619403416,0.30775583891725766,0.01
56,NR_113164.1,1,1466,1,1338,91.2688,0.912688,36.0,36.0,147206,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,0.91268758526603,0.2822923253779549,0.30929786921082353,0.01
57,NR_113165.1,1,1466,2,1362,92.9059,1.84038,38.6,45.5,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,1.840381991814461,0.5253786954103885,0.2854726343482689,0.01
58,NR_113172.1,1,1502,20,1373,91.4115,18.0919,38.8,18.6,1437609,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium callitrichos,18.091877496671106,5.577639929282986,0.3082952518504101,0.12
59,NR_113195.1,1,1490,12,1391,93.3557,10.447,38.1,1.5,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,10.446979865771812,3.0696950649113304,0.2938356447846513,0.07
60,NR_113227.1,1,1490,1,961,64.4966,0.644966,31.9,21.0,915438,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter oryzae,0.6449664429530201,0.4785234899328849,0.7419354838709663,0.01
61,NR_113231.1,1,1491,3,1389,93.159,2.76794,42.3,17.7,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,2.7679409792085847,0.7707372670456462,0.2784514817458344,0.02
62,NR_113255.1,1,1472,1,1378,93.6141,0.936141,35.8,1.0,935294,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc,Leuconostoc lactis,0.936141304347826,0.24450104834494418,0.2611796394512031,0.01
63,NR_113273.1,1,1469,3,1365,92.9204,2.69299,34.0,4.33,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,2.6929884275017018,0.8060939532117432,0.29933064137210585,0.02
64,NR_113274.1,1,1478,7,1374,92.9635,6.12449,37.0,7.14,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,6.124492557510149,1.835061725246759,0.2996267377280943,0.04
65,NR_113313.1,1,1429,13,1376,96.2911,11.9202,37.1,43.2,1437610,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium reuteri,11.920223932820154,2.471234867289685,0.20731446667588116,0.08
66,NR_113411.1,1,1493,51,1400,93.7709,47.0938,39.4,40.1,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,47.093770931011385,12.33151344147612,0.26185020221763095,0.31
67,NR_117126.1,1,1525,1,1352,88.6557,0.886557,39.9,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.8865573770491804,0.31713308602045526,0.35771298534112,0.01
68,NR_117373.1,1,1327,7,1276,96.1567,6.52901,38.2,7.43,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,6.529012810851545,1.4620630938561208,0.22393325548788923,0.04
69,NR_117679.1,1,1529,2,1348,88.1622,1.7554,38.9,1.0,550,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,1.7553956834532374,0.6492527201168649,0.3698611807223124,0.01
70,NR_117778.1,1,1462,2,1157,79.1382,1.57524,37.9,0.0,40545,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella wadsworthensis,1.5752393980848154,0.8133730356254374,0.5163488398108508,0.01
71,NR_118316.1,1,1490,25,1397,93.7584,22.9966,38.6,53.4,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,22.996644295302012,6.1138517621969255,0.2658584306339828,0.15
72,NR_121697.2,1,1513,1,1357,89.6894,0.896894,42.2,14.0,195103,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium perfringens,0.8968935888962326,0.30409781172028855,0.33905673480677717,0.01
73,NR_125570.1,1,1395,18,1287,92.2581,16.3756,37.9,1.0,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,16.37562724014337,4.832177935774461,0.29508353267402265,0.11
74,NR_125571.1,1,1436,2,1353,94.2201,1.82033,39.9,22.5,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,1.8203342618384402,0.5128204817343912,0.2817177550767352,0.01
75,NR_133027.1,1,1519,6,1415,93.1534,5.45425,38.7,3.83,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,5.454246214614878,1.5671433217353201,0.28732537184260126,0.04
76,NR_133753.1,1,1426,1,1329,93.1978,0.931978,34.9,1.0,1179787,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Bacillales,Gemellaceae,Gemella,Gemella taiwanensis,0.9319775596072931,0.25178440776928235,0.27016144881790566,0.01
77,NR_133981.1,1,1421,7,1337,94.0887,6.52287,38.0,46.1,1329411,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium aesculapii,6.522871217452498,1.6644028765780938,0.255164147979013,0.04
78,NR_136472.1,1,1504,6,1401,93.1516,5.5512,40.2,2.67,1499973,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia marmotae,5.551196808510638,1.5211404433846523,0.27402026911612376,0.04
79,NR_144579.1,1,1279,1,1176,91.9468,0.919468,36.7,31.0,1232426,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enorma,[Collinsella] massiliensis,0.9194683346364347,0.27211452779544176,0.2959476879680017,0.01
80,NR_144744.1,1,1491,116,1396,93.6284,105.075,39.1,8.66,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,105.07511737089202,29.072235791786632,0.27668049790673127,0.7
81,NR_144750.1,1,1493,740,1406,94.1728,667.238,37.9,54.5,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,667.2384460817146,198.51645202226004,0.29751950474081096,4.5
82,NR_147381.1,1,1497,417,1393,93.0528,381.17,39.5,59.1,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,381.1696726786907,105.5109997942469,0.27680848545153813,2.53
83,NR_147401.1,1,1498,1,1332,88.9186,0.889186,35.6,0.0,1816689,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella massiliensis,0.8891855807743658,0.313902188137198,0.3530221305026446,0.01
84,NR_147760.1,1,1423,5,1377,96.7674,4.78777,38.9,49.4,1630166,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium myosotis,4.787772312016866,0.91366884082147,0.19083381190209187,0.03
85,NR_148589.1,1,1504,1,1367,90.891,0.90891,42.1,22.0,1547447,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oricebi,0.9089095744680851,0.28773765813381025,0.3165745704705564,0.01
86,NR_156907.1,1,1492,1,1341,89.8794,0.898794,38.9,1.0,1912855,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalimonas,Faecalimonas umbilicata,0.8987935656836461,0.30160187660113186,0.33556301259424964,0.01
87,NR_159117.1,1,1417,1,1344,94.8483,0.948483,38.9,18.0,1912896,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides koreensis,0.9484827099505999,0.22105035371011258,0.23305680893395053,0.01
88,NR_163613.1,1,1478,1,1344,90.9337,0.909337,40.4,1.0,2003188,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Parolsenella,Parolsenella catena,0.9093369418132612,0.28712935772394804,0.31575683833035356,0.01
89,NR_164634.1,1,1400,8,1376,98.2857,7.23071,39.0,16.8,2045439,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium rousetti,7.230714285714286,1.5432987132656475,0.21343655028864036,0.05
90,NR_169348.1,1,1367,384,1365,99.8537,378.08,39.2,23.0,2584944,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella faecalis,378.07973664959763,18.70180093556497,0.04946522948120255,2.33
91,NR_169476.1,1,1536,1,1354,88.151,0.88151,40.0,0.0,2529380,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,Kosakonia quasisacchari,0.8815104166666666,0.32318694586079044,0.3666286180518273,0.01
92,NR_170509.1,1,1538,6,1395,90.7022,5.29064,37.0,6.83,2530391,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella,Duncaniella freteri,5.290637191157347,1.8072036851603437,0.3415852608795144,0.04
93,NR_173691.1,1,1434,3,1351,94.212,2.82148,41.3,53.0,1871031,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Thermophilibacter,Thermophilibacter mediterraneus,2.821478382147838,0.7028029485849087,0.24909031840602053,0.02
94,NR_174313.1,1,1515,2,1380,91.0891,1.81782,41.8,55.0,2650773,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium cebidarum,1.8178217821782179,0.5720202239040494,0.31467343471845854,0.01
