index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
10,NR_041343.1,1,1492,4,1450,97.185,3.27748,18.5,41.0,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,3.277479892761394,1.0229023931421646,0.312100280279777,0.17
11,NR_041351.1,1,1493,2,1452,97.2539,1.89149,19.1,30.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,1.8914936369725386,0.3894299758468918,0.2058848987037569,0.09
12,NR_041446.1,1,1456,2,1433,98.4203,1.75069,17.9,1.0,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,1.7506868131868132,0.4677066690647536,0.2671561044167443,0.09
13,NR_041590.1,1,1342,12,1284,95.6781,11.0335,19.9,13.9,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,11.033532041728764,2.479347039497883,0.22471018619613417,0.52
14,NR_042152.1,1,1456,1,1320,90.6593,0.906593,20.6,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.9065934065934066,0.2910013775135256,0.32098333762097975,0.04
15,NR_043224.1,1,1455,1,1363,93.677,0.93677,20.8,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,0.9367697594501718,0.24337661602922972,0.2598040912124206,0.04
16,NR_043657.1,1,1553,9,1498,96.4585,8.17321,19.0,10.4,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,8.173213135866066,1.9115007044159515,0.23387383549657076,0.39
17,NR_044473.1,1,1399,1,1335,95.4253,0.954253,16.4,1.0,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,0.954253037884203,0.20893582166055957,0.21895222060159014,0.04
18,NR_102980.1,1,1552,4,1485,95.683,3.75387,20.5,1.0,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,3.7538659793814433,0.8540295647706773,0.22750667430897548,0.17
19,NR_104687.1,1,1492,1,1310,87.8016,0.878016,19.9,23.0,537007,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hansenii,0.8780160857908847,0.32726722855082674,0.37273488931132326,0.04
20,NR_104899.1,1,1480,1,1361,91.9595,0.919595,15.3,1.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,0.9195945945945946,0.27191979734288596,0.295695297624887,0.04
21,NR_112143.1,1,1397,1,1345,96.2777,0.962777,19.9,25.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.9627773801002147,0.18930688436393775,0.19662581223525727,0.04
22,NR_112901.1,1,1469,2,1434,97.6174,1.90606,19.1,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,1.9060585432266848,0.36437332922881366,0.19116586451325973,0.09
23,NR_112938.1,1,1478,1,1395,94.3843,0.943843,17.8,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,0.9438430311231394,0.23022459408895338,0.2439225448483678,0.04
24,NR_112946.1,1,1489,1,1424,95.6347,0.956347,22.3,1.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,0.9563465413028879,0.20432286764063373,0.21364940303153343,0.04
25,NR_112947.1,1,1465,1,1438,98.157,0.98157,22.4,55.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.9815699658703072,0.13450043855568317,0.13702582926569948,0.04
26,NR_113015.1,1,1490,1,1384,92.8859,0.928859,16.6,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0.9288590604026845,0.2570601219764071,0.276748252705814,0.04
27,NR_113064.1,1,1490,6,1447,97.1141,5.64966,20.0,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,5.649664429530201,1.1542523749642306,0.20430459000911186,0.26
28,NR_113097.1,1,1480,1,1196,80.8108,0.808108,18.4,1.0,873513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella buccae,0.8081081081081081,0.393788513948847,0.48729682328118196,0.04
29,NR_113195.1,1,1490,3,1438,96.5101,2.76644,17.6,2.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,2.7664429530201344,0.6423123848765254,0.23217987711451304,0.13
30,NR_113231.1,1,1491,1,1437,96.3783,0.963783,22.9,17.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,0.9637826961770624,0.18683043308501762,0.1938512009253732,0.04
31,NR_113274.1,1,1478,1,1416,95.8051,0.958051,21.6,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,0.9580514208389715,0.20047168345529273,0.20924939840884368,0.04
32,NR_113410.1,1,1390,1,1315,94.6043,0.946043,17.9,1.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,0.9460431654676259,0.2259324999631989,0.23881838399151822,0.04
33,NR_113411.1,1,1493,7,1460,97.7897,6.63496,19.1,35.9,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,6.63496316141996,1.1729408780490445,0.17678182222160543,0.31
34,NR_115211.1,1,1485,1,1403,94.4781,0.944781,18.6,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,0.9447811447811448,0.22840694658257127,0.2417564616358648,0.04
35,NR_116860.1,1,1455,1,1367,93.9519,0.939519,19.2,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,0.9395189003436426,0.23837603956923845,0.2537213881296576,0.04
36,NR_118316.1,1,1490,5,1451,97.3826,4.76107,20.3,55.2,1349822,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter,Coprobacter fastidiosus,4.761073825503356,0.8627030572680245,0.1811992606892242,0.22
37,NR_125570.1,1,1395,11,1313,94.1219,9.85376,19.8,2.55,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,9.853763440860215,2.6312388215733042,0.2670288197362694,0.48
38,NR_125571.1,1,1436,3,1434,99.8607,2.87187,21.6,11.3,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,2.871866295264624,0.42911403702844814,0.1494199217198961,0.13
39,NR_134080.1,1,1566,5,1484,94.7637,4.63793,20.2,3.2,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,4.637931034482759,1.1468505645749898,0.2472763299083621,0.22
40,NR_144744.1,1,1491,4,1446,96.9819,3.62374,19.8,8.5,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,3.62374245472837,0.8230089553045439,0.22711574169148158,0.17
41,NR_144750.1,1,1493,20,1463,97.9906,18.1192,20.1,40.8,1852370,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Prevotellamassilia timonensis,18.119223040857335,3.9938648779824297,0.2204214203322404,0.87
42,NR_147381.1,1,1497,1,1443,96.3928,0.963928,23.6,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,0.9639278557114228,0.1864696884080656,0.1934477640657479,0.04
43,NR_152060.1,1,1418,1,1163,82.0169,0.820169,22.1,1.0,1712515,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Butyricicoccaceae,Butyricicoccus,Butyricicoccus faecihominis,0.8201692524682651,0.38404641617115964,0.46825263811754464,0.04
44,NR_163637.1,1,1454,1,1402,96.4237,0.964237,21.3,1.0,2025493,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia hominis,0.9642365887207703,0.18569972992145853,0.1925873090626253,0.04
45,NR_179270.1,1,1482,167,1482,100.0,161.484,19.7,59.5,2654621,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium wakonense,161.48448043184885,7.659246969268944,0.04743023570306107,7.28
46,NR_179604.1,1,1455,3,1455,100.0,2.93127,19.0,39.7,1944635,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella,Sutterella seckii,2.93127147766323,0.26363458487292046,0.08993864501526361,0.13
47,NR_179646.1,1,1556,1,1432,92.0308,0.920308,20.0,5.0,2045301,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera vaginalis (ex Bordigoni et al. 2020),0.9203084832904884,0.27081502704622695,0.29426549028207344,0.04
48,NR_179932.1,1,1396,1,1366,97.851,0.97851,20.6,9.0,2144175,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera stantonii,0.9785100286532952,0.14501087020711087,0.14819558917212794,0.04
49,NR_179976.1,1,1379,1,1303,94.4888,0.944888,22.0,20.0,2094151,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Paramuribaculum,Paramuribaculum intestinale,0.9448875997099347,0.22819952590733614,0.24150970546908407,0.04
50,NR_180797.1,1,1468,3,1448,98.6376,2.89918,20.4,12.0,2605778,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Clostridium,Clostridium porci,2.899182561307902,0.42493709990827466,0.14657134931046692,0.13
51,NR_180820.1,1,1475,2,1429,96.8814,1.81559,20.6,1.0,2606632,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Porcincola,Porcincola intestinalis,1.815593220338983,0.4612741057462517,0.2540624742254374,0.09
52,NR_180822.1,1,1501,5,1452,96.7355,4.38574,18.9,3.0,2606636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Bilifractor,Bilifractor porci,4.385742838107928,1.2323787673463766,0.2809965866302463,0.22
53,NR_181398.1,1,1390,6,1324,95.2518,5.57482,20.9,10.5,2763667,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Wansuia,Wansuia hejianensis,5.574820143884892,1.34156536535582,0.24064729098523546,0.26
54,NR_181532.1,1,1419,1,1384,97.5335,0.975335,21.7,60.0,2792859,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides humanifaecis,0.9753347427766033,0.1551028120618706,0.15902520976574738,0.04
55,NR_181885.1,1,1463,1,1417,96.8558,0.968558,19.5,1.0,2885351,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Hominisplanchenecus,Hominisplanchenecus faecis,0.9685577580314423,0.17450967706275952,0.18017477596529088,0.04
