index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
10,NR_026493.1,1,1488,2,1454,97.7151,1.85349,16.8,1.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,1.853494623655914,0.41320754564449247,0.22293431034046585,0.02
11,NR_028736.1,1,1544,1,1441,93.329,0.93329,18.3,60.0,1338,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus intermedius,0.9332901554404145,0.24951881932716397,0.26735396047268645,0.01
12,NR_029097.1,1,1374,199,1323,96.2882,183.038,19.8,1.3,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,183.03784570596798,40.732235588396016,0.22253450061813054,2.34
13,NR_029207.1,1,1426,6,1396,97.8962,5.57784,17.6,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,5.577840112201963,1.0801861260924046,0.1936567030183265,0.07
14,NR_037068.1,1,1441,1,1251,86.8147,0.868147,20.1,1.0,29375,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanolytica,0.868147120055517,0.3383307523634649,0.38971591858973054,0.01
15,NR_040866.1,1,1425,2,1407,98.7368,1.92491,16.7,1.0,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,1.9249122807017545,0.30775430395620734,0.15987965116208364,0.02
16,NR_040877.1,1,1494,7,1475,98.7282,6.55622,18.6,0.857,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,6.556224899598393,1.1231938076786185,0.1713171565770144,0.08
17,NR_041277.1,1,1490,29,1457,97.7852,27.6537,20.6,57.8,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,27.653691275167784,4.671583717346711,0.16893165078260847,0.34
18,NR_041313.1,1,1485,5,1460,98.3165,4.6835,20.3,42.4,338188,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides finegoldii,4.683501683501683,0.9171929770053142,0.1958348771894884,0.06
19,NR_041342.1,1,1488,328,1488,100.0,309.617,19.7,8.32,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,309.616935483871,51.35451350441753,0.16586467863639445,3.86
20,NR_041343.1,1,1492,161,1474,98.7936,151.763,20.0,51.3,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,151.7627345844504,26.021876855749145,0.17146420646017632,1.9
21,NR_041351.1,1,1493,4,1474,98.7274,3.82652,20.9,23.5,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,3.826523777628935,0.6146621431090399,0.16063199363938327,0.05
22,NR_041446.1,1,1456,4,1441,98.9698,3.78091,19.4,2.75,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,3.7809065934065935,0.6129941398178498,0.16212887694364927,0.05
23,NR_041464.1,1,1492,6,1452,97.319,5.50335,16.2,5.83,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,5.503351206434316,1.1192272935212428,0.20337195493042193,0.07
24,NR_041508.1,1,1461,4,1380,94.4559,3.62149,19.0,0.75,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,3.621492128678987,0.9906078952656072,0.2735358410476379,0.05
25,NR_041590.1,1,1342,1239,1303,97.0939,1150.45,20.4,9.74,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1150.4500745156483,249.40870185819017,0.21679228623909982,14.59
26,NR_041668.1,1,1484,1,1326,89.3531,0.893531,20.6,0.0,742726,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,0.8935309973045822,0.3084369532991502,0.34518886779482577,0.01
27,NR_042152.1,1,1456,1,1323,90.8654,0.908654,18.3,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.9086538461538461,0.2881007358957418,0.3170632437371127,0.01
28,NR_042499.1,1,1368,1,1351,98.7573,0.987573,23.7,1.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.9875730994152047,0.1107811930187204,0.11217518286425575,0.01
29,NR_042745.1,1,1493,110,1461,97.8567,104.003,19.8,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,104.00334896182183,17.801032188876334,0.17115825948461375,1.29
30,NR_042825.1,1,1427,1,1377,96.4961,0.964961,20.8,53.0,883106,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Paraeggerthella,Paraeggerthella hongkongensis,0.9649614576033637,0.18387724966225605,0.1905539834916771,0.01
31,NR_042832.1,1,1456,1,1371,94.1621,0.941621,14.9,1.0,301302,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,Roseburia faecis,0.9416208791208791,0.23445894976413395,0.24899506262332533,0.01
32,NR_043016.1,1,1419,1,1312,92.4595,0.924595,17.3,1.0,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,0.9245947850599013,0.26404406545108344,0.28557814700845074,0.01
33,NR_043657.1,1,1553,382,1518,97.7463,348.446,19.1,9.93,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,348.44558918222793,77.69211136017611,0.2229676993257767,4.5
34,NR_044473.1,1,1399,70,1399,100.0,65.9907,18.6,6.29,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,65.99070764832022,7.038994786546135,0.10666645407196676,0.82
35,NR_074376.1,1,1497,14,1457,97.328,13.1503,19.8,0.429,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,13.150300601202405,2.4937038103740563,0.18963093590013017,0.16
36,NR_074515.1,1,1510,121,1482,98.1457,112.544,19.5,21.6,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,112.54370860927152,23.032493822351757,0.20465376614090275,1.42
37,NR_102893.1,1,1537,2,1433,93.2336,1.76578,19.0,1.0,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,1.7657774886141835,0.5609731621744128,0.317691875557138,0.02
38,NR_102980.1,1,1552,592,1527,98.3892,545.953,19.8,2.02,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,545.9529639175257,119.61119240883131,0.21908699157991998,6.97
39,NR_104700.1,1,1493,1,1329,89.0154,0.890154,19.4,0.0,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,0.8901540522438044,0.3126976423283984,0.35128486079480725,0.01
40,NR_104735.1,1,1511,1,1209,80.0132,0.800132,20.5,1.0,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,0.800132362673726,0.39990069376770027,0.499793174758474,0.01
41,NR_112143.1,1,1397,11,1397,100.0,10.5233,19.7,3.64,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,10.523264137437366,0.895584458048724,0.08510519610190241,0.13
42,NR_112789.1,1,1468,2,1451,98.842,1.86989,16.8,1.0,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,1.869891008174387,0.36924437032203616,0.197468391851639,0.02
43,NR_112899.1,1,1491,36,1432,96.0429,33.3192,19.5,0.0556,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,33.31924882629108,7.278959947683248,0.21846110594004955,0.42
44,NR_112901.1,1,1469,9,1437,97.8216,8.41184,18.9,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,8.411844792375765,1.4795713278635794,0.1758914202987455,0.11
45,NR_112938.1,1,1478,114,1472,99.594,108.74,19.9,0.00877,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,108.73951285520974,14.827714068554878,0.1363599457016004,1.34
46,NR_112943.1,1,1476,10,1474,99.8645,9.54743,20.3,60.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,9.547425474254743,1.334775697690481,0.13980477787334303,0.12
47,NR_112945.1,1,1477,13,1449,98.1043,12.3988,20.4,31.8,820,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides uniformis,12.398781313473256,1.8377147590939271,0.14821737012951075,0.15
48,NR_112946.1,1,1489,67,1469,98.6568,63.2727,19.8,11.1,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,63.27266621893889,10.45644962825083,0.1652601392213971,0.79
49,NR_112947.1,1,1465,1,1409,96.1775,0.961775,19.8,3.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,0.9617747440273038,0.19173963017205942,0.19936022583539179,0.01
50,NR_113015.1,1,1490,1,1403,94.1611,0.941611,20.1,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,0.9416107382550336,0.23447804984229317,0.24901802869922796,0.01
51,NR_113064.1,1,1490,22,1452,97.4497,20.5114,19.5,1.0,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,20.511409395973153,4.045737340838188,0.19724326411389634,0.26
52,NR_113073.1,1,1481,2,1362,91.9649,1.7792,19.5,1.0,487174,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella intestinihominis,1.7792032410533423,0.5768429408508747,0.32421419180271177,0.02
53,NR_113077.1,1,1480,2,1449,97.9054,1.89527,18.8,32.0,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,1.8952702702702702,0.36831142438480097,0.1943318745417132,0.02
54,NR_113164.1,1,1466,8,1426,97.2715,7.44134,17.2,1.0,147206,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,7.441336971350614,1.4530991905331467,0.19527394017064745,0.09
55,NR_113165.1,1,1466,36,1441,98.2947,33.9168,19.3,11.6,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,33.91678035470669,5.900484823148826,0.17396948535328785,0.42
56,NR_113195.1,1,1490,13,1465,98.3221,12.0779,18.6,2.46,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,12.07785234899329,2.376474339630866,0.19676298988941932,0.15
57,NR_113231.1,1,1491,216,1470,98.5915,203.893,19.5,12.8,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,203.89336016096578,34.27325437279349,0.16809401907809113,2.54
58,NR_113270.1,1,1493,2,1435,96.1152,1.80107,17.1,0.5,1121114,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia producta,1.8010716677829872,0.4868796207739163,0.27032773291761136,0.02
59,NR_113273.1,1,1469,39,1452,98.8428,36.4717,19.4,0.282,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,36.471749489448605,6.5047543801823675,0.17835048965951616,0.46
60,NR_113274.1,1,1478,8,1442,97.5643,7.56766,19.6,0.75,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,7.56765899864682,1.3878298837714655,0.18338959036336397,0.09
61,NR_113344.1,1,1465,7,1465,100.0,6.81775,19.8,0.143,584,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,6.817747440273037,0.4358809420005075,0.06393327793659827,0.08
62,NR_113384.1,1,1469,116,1459,99.3193,109.711,19.7,58.7,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,109.71068754254595,18.363103456492112,0.16737752599873987,1.37
63,NR_113410.1,1,1390,2,1354,97.4101,1.68849,16.1,1.0,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,1.6884892086330936,0.5160139333195881,0.30560688850201423,0.02
64,NR_113411.1,1,1493,712,1493,100.0,671.813,19.6,35.1,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,671.8131279303416,110.53064136687586,0.16452587300189891,8.38
65,NR_114326.1,1,1423,2,1309,91.9888,1.71961,15.2,1.0,1150298,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans,1.719606465214336,0.6016625943636871,0.3498838871187277,0.02
66,NR_114419.1,1,1497,42,1479,98.7976,39.6393,19.9,9.52,584,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus mirabilis,39.63927855711423,5.999956046423347,0.15136390632786906,0.49
67,NR_114807.1,1,1456,1,1094,75.1374,0.751374,21.6,0.0,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,0.7513736263736264,0.43221672800086325,0.5752354259316791,0.01
68,NR_115211.1,1,1485,1,1412,95.0842,0.950842,16.7,1.0,253257,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,0.9508417508417508,0.21619832491937815,0.2273757170717256,0.01
69,NR_115765.1,1,1483,3,1483,100.0,2.84895,18.3,6.67,1351,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,2.8489548213081592,0.37104023549209836,0.13023731816207854,0.04
70,NR_116167.1,1,1506,1,1447,96.0823,0.960823,21.1,11.0,985008,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter aphrophilus,0.9608233731739708,0.19401499616412093,0.20192576656749558,0.01
71,NR_117373.1,1,1327,3,1264,95.2524,2.44687,17.1,1.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,2.446872645064054,0.8628672875351667,0.35264086558643865,0.04
72,NR_117792.1,1,1377,2,1264,91.7938,1.6289,17.3,1.0,796942,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Stomatobaculum,Stomatobaculum longum,1.6289034132171387,0.6304830047542278,0.3870597849070761,0.02
73,NR_118249.1,1,1463,1,1416,96.7874,0.967874,20.0,60.0,1107316,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria oralis,0.9678742310321258,0.17633406913043553,0.1821869654928158,0.01
74,NR_119068.1,1,1470,1,1331,90.5442,0.905442,22.3,1.0,36832,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora aerotolerans,0.9054421768707483,0.2926032146342697,0.32316057514077867,0.01
75,NR_119085.1,1,1503,2,1393,92.6813,1.69528,19.8,4.5,29364,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium,[Clostridium] polysaccharolyticum,1.695276114437791,0.5985325036780234,0.35305900825277436,0.02
76,NR_121773.2,1,1532,2,1372,89.5561,1.73564,19.3,1.0,397865,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella,Barnesiella viscericola,1.735639686684073,0.6350993801404098,0.3659166041275321,0.02
77,NR_125570.1,1,1395,237,1375,98.5663,215.231,20.0,1.28,796943,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium parvum,215.23082437275986,55.41337438390408,0.2574602153078838,2.79
78,NR_125571.1,1,1436,30,1434,99.8607,27.3454,19.2,9.8,796944,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium asaccharolyticum,27.345403899721447,4.704697444066677,0.17204710017519986,0.35
79,NR_133027.1,1,1519,187,1505,99.0783,176.335,19.7,1.31,1232428,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera massiliensis,176.33508887425938,30.10233194052259,0.17071095794205707,2.2
80,NR_134080.1,1,1566,311,1530,97.7011,285.429,19.5,2.06,879612,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera indica,285.42911877394636,67.94429782372136,0.23804262899165435,3.66
81,NR_136763.1,1,1523,1,1357,89.1005,0.891005,20.0,1.0,1564487,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Herbinix,Herbinix hemicellulosilytica,0.8910045961917269,0.3116334477506286,0.34975515174960015,0.01
82,NR_144607.1,1,1378,5,1341,97.3149,4.56894,18.0,2.6,1796615,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia caecimuris,4.568940493468795,1.010090833950352,0.2210776952324627,0.06
83,NR_144744.1,1,1491,12,1456,97.6526,11.1979,19.4,6.08,1841856,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides mediterraneensis,11.197853789403085,2.1485154877006143,0.19186850695745183,0.14
84,NR_147373.1,1,1532,8,1486,96.9974,7.43146,17.5,1.0,1852379,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Colibacter,Colibacter massiliensis,7.431462140992167,1.5001748211450145,0.20186805674081354,0.09
85,NR_147376.1,1,1530,1,1439,94.0523,0.940523,18.0,1.0,1852378,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Caecibacter,Caecibacter massiliensis,0.9405228758169935,0.2365155298958733,0.25147238411444484,0.01
86,NR_147379.1,1,1471,1,1397,94.9694,0.949694,19.0,1.0,1907654,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella bouchesdurhonensis,0.9496940856560163,0.21857545453686975,0.23015353874283134,0.01
87,NR_147381.1,1,1497,58,1479,98.7976,54.7802,19.7,60.0,1852381,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Betaproteobacteria,Burkholderiales,Sutterellaceae,Duodenibacillus,Duodenibacillus massiliensis,54.780227120908485,9.301334642626305,0.16979364875754918,0.68
88,NR_147760.1,1,1423,1,1367,96.0647,0.960647,18.9,60.0,1630166,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium myosotis,0.960646521433591,0.19443451928896785,0.20239964955976683,0.01
89,NR_148589.1,1,1504,1,1446,96.1436,0.961436,22.8,60.0,1547447,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oricebi,0.961436170212766,0.192553007817005,0.2002764341333164,0.01
90,NR_156077.1,1,1412,3,1389,98.3711,2.8881,20.0,1.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,2.8881019830028327,0.4611846684153121,0.15968434325709188,0.04
91,NR_156078.1,1,1412,1,1202,85.1275,0.851275,13.7,0.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,0.8512747875354107,0.3558174021066892,0.41798184007873973,0.01
92,NR_156079.1,1,1412,2,1393,98.6544,1.87465,15.8,0.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,1.8746458923512748,0.3695302919212924,0.1971200499406365,0.02
93,NR_156080.1,1,1410,2,1378,97.7305,1.86383,17.2,8.0,1469948,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,1.8638297872340426,0.40375482268726043,0.21662644596234293,0.02
94,NR_156907.1,1,1492,2,1430,95.8445,1.77547,19.9,1.0,1912855,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalimonas,Faecalimonas umbilicata,1.7754691689008042,0.5071751734422215,0.28565698708033016,0.02
95,NR_157635.1,1,1561,5,1485,95.1313,4.54965,17.5,1.0,1675036,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera hexanoica,4.5496476617552855,1.1621850640647313,0.25544506969938685,0.06
