index,reference,startpos,ref length,number of reads,covbases,pc coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
11,NR_026332.1,1,1487,1,1440,96.8393,0.968393,32.5,6.0,622,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae,0.968392737054472,0.17495211880574682,0.1806623615723233,0.01
12,NR_026409.1,1,1495,6,1452,97.1237,5.74247,35.2,3.17,29370,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,5.74247491638796,1.029287782727364,0.1792411456234606,0.06
13,NR_026493.1,1,1488,8,1454,97.7151,7.65659,31.1,5.0,69825,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora indolis,7.656586021505376,1.2651011097414793,0.16523044424605646,0.08
14,NR_027579.1,1,1402,1,1125,80.2425,0.802425,15.1,1.0,471875,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] lactaris,0.8024251069900142,0.39816963051202087,0.4962078417580918,0.01
15,NR_028740.1,1,1533,1,1036,67.5799,0.675799,14.6,1.0,100134,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna xylanovorans,0.6757990867579908,0.4680755078991612,0.6926252447967318,0.01
16,NR_028862.1,1,1537,153,1536,99.9349,145.465,32.4,58.7,209880,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Allisonella,Allisonella histaminiformans,145.46519193233573,24.754255928561182,0.17017305377135045,1.5
17,NR_029097.1,1,1374,348,1322,96.2154,323.56,32.8,1.48,237576,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Oribacterium,Oribacterium sinus,323.5604075691412,70.3009567279454,0.2172730503589902,3.42
18,NR_029207.1,1,1426,2,1383,96.9846,1.82819,14.9,1.0,907,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,1.8281907433380085,0.4501104213267746,0.24620539348369028,0.02
19,NR_029356.1,1,1550,3,1452,93.6774,2.78387,31.9,50.7,292800,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii,2.7838709677419353,0.7416619411588936,0.2664139070211553,0.03
20,NR_036800.1,1,1481,2,1447,97.7043,1.9102,21.6,44.5,411470,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Mediterraneibacter,Mediterraneibacter gnavus,1.9101958136394328,0.357287442855817,0.1870423127852474,0.02
21,NR_036821.1,1,1437,1,1374,95.6159,0.956159,18.8,0.0,997349,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella profusa,0.9561586638830898,0.20474196776526618,0.21412969991170852,0.01
22,NR_040877.1,1,1494,7,1474,98.6613,6.22758,25.6,4.14,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,6.2275769745649265,1.121955594720529,0.18015924962515803,0.07
23,NR_041277.1,1,1490,1,1243,83.4228,0.834228,17.4,1.0,484018,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,0.8342281879194631,0.37187567599948174,0.44577212971780195,0.01
24,NR_041342.1,1,1488,415,1488,100.0,395.554,31.8,7.97,823,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,395.554435483871,64.67815060598426,0.16351264150752154,4.07
25,NR_041343.1,1,1492,91,1484,99.4638,86.2158,32.8,51.4,46503,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides merdae,86.21581769436997,14.946878831309903,0.17336585363367674,0.89
26,NR_041351.1,1,1493,19,1472,98.5934,17.5157,26.4,6.74,357276,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei,17.515740120562626,3.4486841999175897,0.19689057819880545,0.19
27,NR_041446.1,1,1456,21,1452,99.7253,19.9451,28.7,7.24,376804,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola barnesiae,19.945054945054945,2.8433946488043507,0.14256138459570022,0.21
28,NR_041447.1,1,1463,1,889,60.7656,0.607656,9.34,1.0,376805,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola salanitronis,0.6076555023923444,0.4882727647582343,0.8035354947596139,0.01
29,NR_041461.1,1,1492,1,1248,83.6461,0.836461,15.7,14.0,387090,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus,0.8364611260053619,0.3698566082784041,0.4421683169482203,0.01
30,NR_041464.1,1,1492,3,1447,96.9839,2.70375,14.9,2.67,387661,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides johnsonii,2.7037533512064345,0.6932550283543846,0.2564046857473331,0.03
31,NR_041590.1,1,1342,1337,1310,97.6155,1251.8,33.9,8.99,742816,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis,1251.8032786885246,270.96998044472736,0.21646370884138774,13.12
32,NR_042152.1,1,1456,6,1364,93.6813,4.88874,19.2,0.167,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,4.888736263736264,1.6874568115607385,0.3451723964080409,0.06
33,NR_042437.1,1,1559,1,1472,94.4195,0.944195,37.5,9.0,28038,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus curvatus,0.9441949967928159,0.2295447773839127,0.24311162224288038,0.01
34,NR_042499.1,1,1368,2,1367,99.9269,1.95541,33.6,5.0,657309,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides xylanisolvens,1.9554093567251463,0.20991499734721666,0.10735092200784763,0.02
35,NR_042745.1,1,1493,15,1472,98.5934,14.2277,34.8,0.0667,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,14.227729403884796,2.385849667396931,0.16769012114789653,0.15
36,NR_043224.1,1,1455,1,1161,79.7938,0.797938,27.6,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,0.797938144329897,0.4015381204235257,0.5032196082827131,0.01
37,NR_043656.1,1,1540,1,1202,78.0519,0.780519,15.9,1.0,349094,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera sueciensis,0.7805194805194805,0.41389469802001444,0.5302810606911998,0.01
38,NR_043657.1,1,1553,193,1521,97.9395,174.259,29.1,11.4,349095,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera paucivorans,174.25885383129426,39.73382090044002,0.22801608082942887,1.89
40,NR_043681.1,1,1420,2,1373,96.6901,1.85211,26.0,1.0,358743,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster citroniae,1.852112676056338,0.4384219958658966,0.2367145376918529,0.02
41,NR_044270.1,1,1454,21,1452,99.8624,19.6389,29.2,1.19,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,19.63892709766162,2.5257187036417577,0.12860777429855072,0.21
42,NR_044289.1,1,1454,1,1381,94.9794,0.949794,25.5,1.0,460384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster lavalensis,0.9497936726272352,0.21837044686610793,0.22991356244990654,0.01
43,NR_044473.1,1,1399,24,1398,99.9285,21.6197,21.8,3.67,491921,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas rupellensis,21.619728377412436,2.781756082519271,0.12866748526894334,0.24
44,NR_044657.2,1,1470,24,1439,97.8912,22.4789,34.9,34.8,2153,Bacteria,unclassified Bacteria kingdom,Mycoplasmatota,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,Asteroleplasma anaerobium,22.47891156462585,4.559571397874513,0.2028377301439152,0.24
45,NR_074376.1,1,1497,51,1475,98.5304,47.4709,29.1,0.647,435591,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis,47.47094188376754,8.540562416731378,0.17991137478676786,0.5
46,NR_074515.1,1,1510,66,1471,97.4172,61.551,33.6,24.9,435590,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,61.550993377483444,12.541311166228576,0.2037548133352537,0.65
47,NR_102893.1,1,1537,1,1364,88.7443,0.887443,25.4,5.0,43305,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus,0.8874430709173715,0.31605041812678414,0.3561359916868528,0.01
48,NR_102980.1,1,1552,639,1514,97.5515,597.797,34.3,1.45,1064535,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,597.7970360824743,130.8155452255532,0.21882936403101436,6.27
50,NR_104700.1,1,1493,1,1402,93.9049,0.939049,35.8,1.0,1532,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia coccoides,0.9390488948425988,0.23924060679051024,0.2547690627234178,0.01
51,NR_104735.1,1,1511,3,1422,94.1099,2.70615,28.0,1.67,45851,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,Butyrivibrio crossotus,2.7061548643282594,0.7877002690991929,0.2910773065807974,0.03
52,NR_104737.1,1,1521,1,1320,86.785,0.86785,19.4,1.0,1732,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium oxidoreducens,0.8678500986193294,0.3386536651887152,0.39022138238790594,0.01
53,NR_104803.1,1,1521,6,1474,96.9099,5.69757,34.3,1.17,39482,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,5.697567389875082,1.199079473617841,0.21045463643811865,0.06
54,NR_104899.1,1,1480,1,1426,96.3514,0.963514,36.6,1.0,384636,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Lacrimispora,Lacrimispora xylanisolvens,0.9635135135135136,0.187497260754281,0.19459743752898728,0.01
55,NR_112143.1,1,1397,3,1389,99.4273,2.89621,27.5,7.0,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,2.8962061560486756,0.38395699307591374,0.13257239726323566,0.03
56,NR_112848.1,1,1525,1,1158,75.9344,0.759344,18.5,0.0,1236509,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella dentasini,0.759344262295082,0.4274816412603248,0.5629615741986143,0.01
57,NR_112899.1,1,1491,23,1431,95.9759,21.495,30.3,0.391,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,21.494969818913482,4.584749475044565,0.21329406431687248,0.23
58,NR_112901.1,1,1469,14,1439,97.9578,13.3009,34.9,0.0,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,13.300884955752212,2.171197191118593,0.1632370476356627,0.14
59,NR_112931.1,1,1490,1,1342,90.0671,0.900671,18.8,1.0,85831,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides acidifaciens,0.9006711409395973,0.2991030538429226,0.3320890836258976,0.01
60,NR_112938.1,1,1478,14,1455,98.4438,13.1928,31.2,0.0,204516,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola massiliensis,13.192828146143437,1.9068362128380991,0.1445358183791328,0.14
61,NR_112940.1,1,1459,1,1444,98.9719,0.989719,35.0,49.0,28116,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,0.9897189856065799,0.10087276707051525,0.10192061437387932,0.01
62,NR_112942.1,1,1473,1,1333,90.4956,0.904956,15.3,1.0,291644,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae,0.9049558723693143,0.2932758793927749,0.32407754714595455,0.01
63,NR_112943.1,1,1476,8,1457,98.7127,7.68631,29.6,60.0,449673,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris,7.686314363143631,1.0956193723346082,0.14254157722043911,0.08
64,NR_112944.1,1,1461,9,1450,99.2471,8.7488,32.9,42.4,818,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,8.74880219028063,0.8735251200791536,0.09984511034545794,0.09
65,NR_112946.1,1,1489,123,1479,99.3284,116.271,33.3,2.2,821,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus,116.27065144392209,21.914019779736957,0.18847421518323734,1.21
66,NR_113015.1,1,1490,15,1487,99.7987,14.0758,29.6,2.27,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,14.075838926174496,2.6735631154780024,0.18993987708302215,0.15
67,NR_113064.1,1,1490,231,1474,98.9262,218.8,34.1,0.97,1236538,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,218.8,42.682992542100386,0.1950776624410438,2.27
68,NR_113071.1,1,1493,1,741,49.6316,0.496316,38.3,1.0,1236498,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola paurosaccharolyticus,0.49631614199598123,0.4999864290060332,1.0073950587125609,0.01
69,NR_113077.1,1,1480,1,1452,98.1081,0.981081,38.5,60.0,454154,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella clara,0.981081081081081,0.13623873687706547,0.13886593015017692,0.01
70,NR_113099.1,1,1479,2,1139,77.0115,1.43543,11.8,5.0,28128,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis,1.4354293441514536,0.8400004436581093,0.5851910768583815,0.02
71,NR_113104.1,1,1480,1,1389,93.8514,0.938514,25.1,1.0,76123,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella enoeca,0.9385135135135135,0.24022052049322187,0.25595850995678066,0.01
72,NR_113108.1,1,1490,11,1449,97.2483,10.3658,28.3,0.364,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,10.365771812080537,1.963364863063959,0.18940845878700543,0.11
73,NR_113109.1,1,1476,7,1440,97.561,6.73238,30.1,0.143,840,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Hoylesella,Hoylesella loescheii,6.732384823848238,1.1259720297601596,0.1672471285021632,0.07
74,NR_113110.1,1,1405,4,1372,97.6512,3.37794,27.1,0.75,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,3.377935943060498,0.9679254751446759,0.28654346661994723,0.04
75,NR_113118.1,1,1481,16,1462,98.7171,15.0203,30.3,2.0,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,15.020256583389601,2.610345632879166,0.17378835164279816,0.16
76,NR_113119.1,1,1481,11,1448,97.7718,10.4173,28.6,0.818,28135,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella oris,10.417285617825794,1.9382983076995848,0.18606558165044626,0.11
77,NR_113164.1,1,1466,31,1459,99.5225,29.4072,28.4,1.81,147206,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella stercoris,29.407230559345155,5.006127442993413,0.17023457659131877,0.3
78,NR_113165.1,1,1466,92,1466,100.0,87.4823,30.6,12.2,147207,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella intestinalis,87.48226466575716,14.705291316001988,0.16809454318754077,0.9
79,NR_113195.1,1,1490,111,1471,98.7248,102.221,31.2,1.31,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,102.22080536912752,20.48057444391431,0.20035622268830025,1.09
80,NR_113199.1,1,1511,1,1256,83.1238,0.831238,11.8,0.0,1527,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,Anaerocolumna aminovalerica,0.8312375909993381,0.37454193130937613,0.450583485834767,0.01
81,NR_113208.1,1,1489,1,1388,93.2169,0.932169,13.1,1.0,871327,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides chinchillae,0.9321692411014103,0.2514552585368428,0.2697527953612096,0.01
82,NR_113227.1,1,1490,8,1468,98.5235,7.43154,25.2,20.9,915438,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Xylanibacter,Xylanibacter oryzae,7.4315436241610735,1.4548039951155978,0.1957606748597707,0.08
83,NR_113231.1,1,1491,36,1464,98.1891,34.2884,33.6,20.4,536633,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,Blautia glucerasea,34.28839704896043,5.828650372969742,0.1699890013711346,0.35
84,NR_113273.1,1,1469,32,1450,98.7066,29.7944,28.2,0.0625,742742,Bacteria,unclassified Bacteria kingdom,Actinomycetota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella tanakaei,29.79441797140912,5.183883113098651,0.17398840004436847,0.31
85,NR_113274.1,1,1478,16,1438,97.2936,15.0088,34.4,0.0625,762983,Bacteria,unclassified Bacteria kingdom,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Succinatimonas,Succinatimonas hippei,15.008795669824087,2.711286196470103,0.18064648597497238,0.16
86,NR_113307.1,1,1178,1,926,78.6078,0.786078,16.6,1.0,1122219,Bacteria,unclassified Bacteria kingdom,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera cerevisiae,0.7860780984719864,0.41007233700245227,0.5216686965322773,0.01
87,NR_113334.1,1,1491,3,1489,99.8659,2.93025,29.8,3.67,28038,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus curvatus,2.9302481556002684,0.2725365956418842,0.09300802565851438,0.03
88,NR_113384.1,1,1469,14,1466,99.7958,13.2975,31.6,54.9,856,Bacteria,unclassified Bacteria kingdom,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,13.297481279782165,2.13483549419955,0.1605443504135937,0.14
89,NR_113410.1,1,1390,31,1382,99.4245,29.9453,32.7,3.61,208479,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,29.945323741007194,3.232016610417075,0.10793059505284773,0.3
90,NR_113411.1,1,1493,819,1493,100.0,781.827,32.2,37.2,537011,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella copri,781.8271935699933,126.58917581948224,0.1619145213425597,8.04
91,NR_114807.1,1,1456,6,1439,98.8324,5.16621,26.8,0.167,168384,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Marvinbryantia,Marvinbryantia formatexigens,5.166208791208791,1.3413790346684284,0.25964475863829195,0.06
92,NR_114915.1,1,1401,2,1400,99.9286,1.98073,36.2,5.0,28038,Bacteria,unclassified Bacteria kingdom,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus,Latilactobacillus curvatus,1.980728051391863,0.1425766192393861,0.07198192560518196,0.02
93,NR_116050.1,1,1454,4,1444,99.3122,3.55433,23.2,1.5,439703,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella maculosa,3.5543328748280607,0.7487760314776409,0.21066570235458396,0.04
95,NR_116860.1,1,1455,1,1165,80.0687,0.800687,29.5,0.0,305719,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella,Segatella baroniae,0.8006872852233677,0.39948361231094603,0.49892588490337036,0.01
96,NR_117126.1,1,1525,3,1451,95.1475,2.82033,31.5,1.0,1544,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,2.820327868852459,0.6641991781383974,0.2355042424229379,0.03
97,NR_117373.1,1,1327,3,1267,95.4785,2.56971,24.3,4.0,1236515,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola sartorii,2.5697061039939713,0.7653489362755638,0.2978352018878807,0.03
98,NR_118128.1,1,1310,4,1298,99.084,3.82366,30.1,6.0,1531,Bacteria,unclassified Bacteria kingdom,Bacillota,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,3.8236641221374046,0.5416023809904,0.14164486306596608,0.04
