"ID"	"jarjarbinks_15"	"kubo_15"	"iris_17"	"kubo_17"	"lambchop_17"	"wolverine_17"	"hamlet_18"	"hera_18"	"iris_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"ophelia_19"	"wolverine_19"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"hamlet_21"	"jarjarbinks_21"	"korra_21"	"kubo_21"	"goose_22"	"hamlet_22"	"hera_22"	"iris_22"	"korra_22"	"kubo_22"	"hamlet_23"	"iris_23"	"korra_23"	"goose_24"	"hera_24"	"kubo_24"	"ophelia_24"	"wolverine_24"	"kubo_25"	"lambchop_25"	"buddy_44"	"franc_44"	"ginger_44"	"ivy_44"	"joans_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"henry_45"	"ivy_45"	"joans_45"	"marshmallow_45"	"buddy_46"	"charles_46"	"ivy_46"	"joans_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"henry_48"	"ivy_48"	"joans_48"	"marshmallow_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"ivy_49"	"joans_49"	"marshmallow_49"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"joans_50"	"charles_51"	"franc_51"	"joans_51"	"buddy_52"	"charles_52"	"ginger_52"	"grogu_52"	"marshmallow_52"	"franc_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"ivy_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"
"txid1532"	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	2	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	3	2	0	0	0	0	1	0	4	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0
"txid2509240"	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid536633"	525	182	51	184	0	85	63	89	17	34	56	0	112	65	66	5	68	59	38	27	137	81	34	31	130	49	58	38	32	24	39	7	14	31	78	64	93	313	55	8	0	27	39	31	30	7	14	8	13	64	6	111	7	9	19	40	24	10	36	7	23	7	17	16	4	22	5	437	17	10	48	1	15	13	29	31	8	110	23	15	20	43	27	11	11	9	14	10	43	63	22	7	52	13	2	28	65	66	91	73	3	26
"txid2025493"	10	70	0	28	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	2	2	0	0	0	12	3	0	1	0	0	4	0	0	0	1	0	2	8	0	1	0	1	4	0	8	0	2	0	2	1	0	5	0	0	1	1	3	1	0	1	0	1	0	1	0	5	0	0	1	0	1	1	4	0	0	1	0	0	1	2	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	2	1	2	7	1	0
"txid53443"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid1121114"	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	2	0	2	1	0	1	3	1	0	0	0	0	1	1	1	0	0	0	0	1	0	2	9	2	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	3	0	0
"txid1796616"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
"txid180164"	4	2	0	2	0	0	1	1	0	0	0	0	0	0	1	0	2	1	0	0	0	3	0	0	1	1	2	2	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	6	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0
"txid871664"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid45851"	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	8	1	1	0	3	1	0	3	0	0	1	2	0	1	0	0	1	0	1	0	0	3	0	1	2	1	2	0	5	0	0	1	0	0	1	1	0	0	1	0	0	2	1	0	1	1	0	0	0	0	0	1	2	1	2	5	0	0
"txid831"	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	5	1	0	1	0	0	2	0	0	2	0	0	0	0	1	1	0	1	1	0	0	0	0	2	0	7	1	1	0	4	2	1	2	0	0	2	1	1	1	0	1	1	0	0	1	0	2	0	0	1	1	2	0	2	2	1	0	1	0	2	0	1	0	0	2	0	0	1	0	0	0	1	0	1	0	0	1	9	1	1	3	0	0
"txid185008"	2	3	1	7	0	2	2	0	1	0	1	0	6	2	3	0	5	1	1	1	0	3	1	2	4	3	0	0	3	2	3	0	2	1	3	0	2	2	4	0	0	2	0	0	3	0	0	0	0	0	0	4	0	0	1	2	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	1	2	0	0	1	0	0	0	2	4	0	0	1	0	3	2	0	7	2	0	0	0	0	0	13	0	3	1	6	0	0
"txid43305"	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	6	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	4	1	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	2	2	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
"txid673271"	10	2	2	1	0	0	0	0	1	1	0	0	2	3	1	0	0	0	1	0	3	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	11	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"txid33043"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"txid1796618"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2850323"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1432052"	0	3	0	9	0	0	0	2	0	0	1	0	0	0	0	0	0	4	0	6	0	0	0	2	2	0	0	0	0	2	4	0	0	0	0	0	3	0	0	2	0	2	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	1	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid208479"	36	24	30	80	0	31	41	24	37	19	70	0	33	26	37	25	22	22	30	21	19	27	10	29	32	20	5	11	5	19	24	19	30	33	24	15	32	28	32	19	0	18	12	9	43	10	2	10	13	12	10	18	13	6	8	17	26	14	7	17	2	17	8	7	23	30	6	25	14	7	12	8	32	10	22	5	10	13	5	8	8	15	6	17	13	15	35	9	20	28	31	7	8	16	1	9	33	15	6	43	7	9
"txid358743"	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	2	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"txid1531"	3	1	0	6	0	3	2	4	3	1	8	0	2	2	2	2	1	1	3	0	0	2	1	0	4	1	2	0	1	2	3	1	2	2	2	0	3	3	2	2	0	1	2	0	4	1	1	0	1	2	0	0	1	1	0	2	0	1	0	1	0	0	1	1	1	3	1	0	0	0	1	0	5	0	0	0	1	0	2	0	0	0	1	0	1	2	2	1	1	0	0	1	0	1	0	1	1	0	0	1	0	0
"txid1917870"	0	0	0	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
"txid460384"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid2788944"	47	10	10	9	0	4	8	2	1	1	1	0	10	7	16	0	5	2	16	2	8	2	1	3	4	3	1	0	2	0	2	0	7	1	8	1	8	23	6	1	0	1	0	0	10	0	1	0	5	0	0	2	0	1	1	0	0	0	0	1	0	0	0	1	0	5	1	0	0	1	2	0	1	0	0	1	0	1	3	0	3	0	2	3	0	0	3	0	1	1	0	2	2	2	1	0	0	2	3	5	1	1
"txid39482"	67	11	9	5	0	3	7	2	2	0	1	0	8	10	17	0	6	2	17	1	16	5	1	2	1	6	1	0	5	3	1	0	9	1	9	2	8	23	8	0	0	2	1	0	8	0	1	0	3	0	0	2	0	1	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	1	0	1	1	0	4	0	0	2	0	0	2	0	1	0	0	1	3	2	1	0	0	3	1	8	1	0
"txid2726362"	4	1	1	0	0	0	1	1	0	0	0	0	1	1	2	0	1	0	0	0	1	3	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
"txid1544"	7	1	1	2	0	1	0	1	1	1	0	0	1	1	3	0	0	2	5	1	3	2	0	0	2	1	1	0	1	1	0	0	1	0	4	0	3	8	1	0	0	0	0	0	3	0	1	0	3	1	0	2	0	1	1	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	2	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	1	2	2	1	0
"txid1912855"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid1912090"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	1	0	1	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	0
"txid2885351"	2	1	0	6	0	1	1	1	1	2	6	0	0	1	1	1	1	2	0	7	3	1	1	1	2	5	1	0	1	4	2	1	0	4	1	1	4	7	1	2	0	2	1	0	10	1	1	0	3	3	1	1	1	1	2	2	3	1	0	3	1	1	2	2	0	5	0	1	2	2	3	0	7	0	0	1	1	1	5	0	1	0	0	3	1	2	2	0	1	1	0	1	1	2	0	0	1	4	1	8	0	1
"txid1096246"	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	2	0	0
"txid154046"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	5	0	0
"txid2763671"	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	2	0	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0
"txid1469948"	3	1	5	2	0	0	2	1	1	1	1	0	1	0	0	4	0	2	2	2	1	0	0	1	0	2	0	2	0	2	1	0	0	1	3	0	0	1	0	1	0	1	1	0	7	1	1	0	3	0	0	2	0	0	1	1	2	0	1	1	1	1	1	0	0	3	0	0	2	1	1	0	3	1	2	1	1	0	0	1	2	1	0	2	0	0	3	1	1	1	1	0	2	1	0	1	3	1	0	3	0	1
"txid29364"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	3	1	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	1	2	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
"txid1512"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1926283"	2	2	4	1	0	0	3	1	7	1	2	0	1	2	0	1	2	4	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	5	0	4	1	0	0	1	1	1	2	0	1	1	0	9	0	0	1	0	2	0	0	10	0	0	0	6	2	0	1	1	0	0	2	0	0	0	1	0	1	0	1	0	3	0	0	0	3	0	0	0	0	0	1	1	3	2	15	0	0
"txid1852382"	3	4	4	4	0	4	2	6	10	2	8	0	6	3	6	3	2	3	6	7	0	2	0	2	5	4	1	4	2	5	2	1	0	3	4	1	6	3	3	4	0	3	4	3	9	4	1	1	4	3	2	5	3	0	2	2	6	3	1	1	1	1	1	3	2	6	0	3	3	3	2	2	5	1	3	3	2	3	1	2	1	4	0	1	2	2	4	2	4	5	6	0	1	3	0	0	9	5	2	13	0	2
"txid36832"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
"txid94868"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid253257"	2	2	3	9	0	3	1	2	5	2	6	0	2	1	1	2	2	3	0	2	2	3	1	2	1	2	1	1	1	2	2	0	0	2	1	1	2	2	0	2	0	0	6	1	6	0	1	0	3	1	0	1	0	1	2	3	7	1	0	1	0	1	1	1	3	2	0	1	6	7	1	1	4	0	0	3	1	0	1	1	0	0	2	0	0	4	0	3	2	4	0	2	0	0	0	1	2	3	1	11	1	0
"txid1286362"	34	24	62	17	0	6	16	14	39	1	21	0	9	8	13	5	16	37	12	6	4	10	2	2	14	8	2	1	5	8	6	23	5	5	4	20	3	11	5	6	0	12	36	1	12	2	0	1	7	1	2	13	2	3	2	3	34	3	1	5	0	21	2	2	108	4	0	8	70	21	2	3	6	1	2	31	1	1	1	5	1	1	1	6	2	24	7	0	6	47	1	1	3	6	0	27	0	51	0	46	3	6
"txid69825"	6	4	8	3	0	2	1	5	5	1	3	0	3	1	4	0	2	9	2	4	1	2	1	0	1	2	1	0	1	0	1	1	3	1	2	3	1	2	0	0	0	1	20	0	5	3	0	0	4	0	1	4	1	1	1	3	19	1	0	1	0	4	1	2	28	3	0	1	12	4	0	4	3	1	0	6	0	1	1	2	0	0	0	1	1	11	3	2	2	9	1	0	2	0	0	6	2	8	1	23	1	0
"txid84030"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	1	2	1	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	3	0	0	0	1	0	1	0	0	0	0	2	1	1	6	0	0
"txid29370"	8	5	3	3	0	1	2	1	2	1	3	0	0	2	2	1	3	5	1	3	0	3	0	0	2	2	2	0	0	2	2	2	1	1	3	1	3	4	1	1	0	2	8	0	2	1	0	1	1	0	0	2	1	1	2	1	10	2	0	1	0	3	0	1	10	1	0	1	5	6	2	1	3	0	2	3	0	2	1	1	1	0	0	1	1	4	2	2	2	7	0	1	0	1	0	0	2	3	1	16	1	0
"txid384636"	1	1	0	3	0	0	1	1	0	0	2	0	1	0	0	0	0	4	0	2	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	4	1	0	0	0	0	3	0	3	1	1	0	1	2	0	4	0	0	0	2	6	1	0	4	0	0	0	0	1	1	0	1	4	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	3	0	0	6	0	0
"txid29375"	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid168384"	4	1	3	1	0	3	0	3	4	4	1	0	2	0	3	0	2	4	5	5	2	3	0	6	1	2	0	3	1	3	1	0	0	2	4	1	2	2	1	0	0	0	1	0	8	0	2	0	1	0	0	1	1	3	2	1	3	3	5	0	0	0	4	1	2	2	1	1	9	5	3	0	6	2	2	1	0	7	1	2	4	0	2	8	0	2	5	1	2	2	0	2	2	1	0	0	3	7	2	5	0	0
"txid411470"	74	17	7	8	0	2	14	20	5	0	3	0	5	5	7	0	34	17	20	0	23	34	0	1	1	2	27	3	2	0	4	23	26	0	5	44	3	46	1	2	0	5	3	0	5	0	0	0	4	0	0	28	0	0	0	2	17	0	0	1	0	1	0	0	126	2	0	0	4	4	0	172	0	0	0	23	0	0	0	21	0	0	0	0	0	3	1	0	0	7	0	0	0	0	0	11	0	3	0	18	0	0
"txid471875"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"txid1337051"	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"txid796944"	7	3	9	12	0	7	4	14	9	13	6	0	8	3	5	16	1	18	8	66	6	8	13	17	7	12	6	11	7	7	2	4	11	16	21	5	29	6	3	2	0	3	11	6	76	12	14	8	36	11	10	14	6	11	12	10	12	9	8	11	8	4	16	5	2	30	3	11	9	20	22	2	47	23	8	4	4	14	10	9	18	12	7	20	7	18	19	6	3	14	11	4	10	9	3	4	48	16	7	35	2	5
"txid796943"	100	57	126	94	0	60	104	111	80	139	53	0	89	66	68	278	54	132	128	242	37	54	119	145	78	220	26	85	64	140	57	106	137	114	157	93	166	58	64	28	0	55	55	54	449	71	72	49	162	55	102	56	53	95	39	43	56	71	81	97	67	29	107	31	37	128	29	99	123	134	126	8	232	100	99	46	55	121	57	34	160	114	60	120	58	93	121	42	65	149	237	38	89	142	26	77	263	153	41	120	41	89
"txid237576"	83	60	91	115	0	67	118	131	63	108	60	0	101	58	47	166	77	277	86	221	48	103	82	131	62	142	43	59	58	119	40	132	108	123	119	160	161	48	80	24	1	57	59	60	340	69	61	41	127	39	64	51	46	99	39	42	84	78	55	119	46	37	101	23	37	147	28	99	159	99	99	7	219	79	77	71	37	76	37	30	157	92	51	143	61	77	137	39	43	127	131	40	95	129	20	51	254	165	34	134	30	78
"txid2606632"	0	0	1	2	0	2	1	1	1	2	1	0	1	0	1	3	1	2	0	13	1	1	1	1	0	0	3	5	2	2	2	1	1	4	4	1	4	0	0	0	0	1	3	1	25	6	4	1	11	4	2	2	1	1	3	3	1	2	2	1	2	0	3	3	1	5	1	0	3	4	5	0	12	4	5	1	2	2	3	2	2	2	1	6	1	5	7	3	1	1	1	1	2	0	0	1	18	3	3	8	0	1
"txid2763669"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	1	0	0	1	1	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	2	0	0	0	0	2	0	2	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	4	0	0	3	0	0
"txid301302"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0
"txid622312"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
"txid2605790"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid84037"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2606635"	4	2	8	3	0	3	2	1	3	0	4	0	2	4	2	2	2	4	5	3	4	2	3	0	7	4	1	4	5	2	4	2	3	2	2	2	3	2	2	1	0	2	4	1	11	1	1	1	7	1	2	2	0	1	1	1	2	1	0	4	4	1	2	0	0	2	0	4	4	5	2	0	2	2	3	4	0	3	2	0	3	6	1	2	1	0	2	0	2	0	1	1	4	2	0	1	8	10	0	5	1	0
"txid2763667"	100	47	89	18	0	16	52	18	38	32	18	0	30	48	19	118	17	33	34	43	23	16	30	29	52	111	11	42	31	26	24	29	21	16	70	32	25	43	14	16	2	28	53	5	125	17	39	15	55	16	3	58	9	38	13	12	26	20	23	104	10	24	61	11	26	72	7	15	140	89	43	10	93	6	15	49	7	44	27	27	34	15	13	33	10	37	37	6	33	57	15	18	57	31	12	44	50	84	11	59	28	16
