"ID"	"Ginger_2"	"Padme_5"	"Padme_6"	"Ginger_7"	"Padme_7"	"Charles_9"	"Franc_9"	"Grogu_9"	"Henry_9"	"Ivy_9"	"Buddy_11"	"Joans_11"	"Padme_11"	"Ginger_14"	"Buddy_17"	"Ivy_17"	"Padme_17"	"Buddy_18"	"Ginger_18"	"Ivy_18"	"Franc_19"	"Ivy_19"	"Ginger_20"	"Buddy_21"	"Joans_21"	"Franc_22"	"Grogu_22"	"Henry_22"	"Joans_22"	"Marshmallow_22"	"Franc_24"	"Ginger_24"	"Henry_24"	"Ivy_24"	"Marshmallow_24"	"Henry_25"	"Ginger_29"	"Henry_29"	"Joans_29"	"Ginger_36"	"Grogu_36"	"Henry_36"	"Franc_37"	"Grogu_37"	"Grogu_41"	"Joans_41"	"Ginger_42"	"Grogu_42"	"Henry_42"	"Ivy_42"	"Buddy_44"	"Franc_44"	"Ginger_44"	"Ivy_44"	"Joans_44"	"Marshmallow_44"	"Buddy_45"	"Franc_45"	"Grogu_45"	"Henry_45"	"Ivy_45"	"Joans_45"	"Marshmallow_45"	"Buddy_46"	"Charles_46"	"Ivy_46"	"Joans_46"	"Marshmallow_46"	"Franc_47"	"Ginger_47"	"Ivy_47"	"Marshmallow_47"	"Buddy_48"	"Charles_48"	"Franc_48"	"Grogu_48"	"Ivy_48"	"Joans_48"	"Marshmallow_48"	"Charles_49"	"Franc_49"	"Ginger_49"	"Henry_49"	"Ivy_49"	"Joans_49"	"Marshmallow_49"	"Buddy_50"	"Charles_50"	"Franc_50"	"Ginger_50"	"Grogu_50"	"Ivy_50"	"Joans_50"	"Charles_51"	"Franc_51"	"Joans_51"	"Buddy_52"	"Charles_52"	"Ginger_52"	"Grogu_52"	"Marshmallow_52"	"Franc_53"	"Marshmallow_53"	"Charles_55"	"Ginger_55"	"Ivy_55"	"Buddy_56"	"Franc_56"	"Grogu_56"	"Joans_56"	"Buddy_57"	"Joans_57"	"Ginger_58"	"Henry_59"	"Joans_60"	"Marshmallow_60"	"Joans_62"	"Henry_66"	"Ivy_67"	"Franc_68"
"txid1796646"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2094151"	0	0	0	5	0	0	1	7	0	1	1	1	0	0	0	7	0	0	0	1	7	1	3	0	0	5	0	5	1	3	12	6	4	3	0	3	0	9	2	5	0	6	5	0	0	0	8	2	17	1	1	0	4	8	1	2	0	9	2	6	5	0	1	9	0	1	0	1	2	3	2	2	2	0	9	1	2	0	1	0	7	4	4	0	1	2	3	0	5	5	2	4	2	0	7	2	3	0	10	1	7	8	0	2	8	2	0	1	1	1	2	1	4	2	0	0	0	10	1	0
"txid2606626"	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	3	1	2	3	0	2	2	2	0	2	0	3	1	0	0	0	2	1	4	0	1	0	1	2	0	1	0	2	0	0	3	0	0	3	0	0	0	0	1	4	1	1	0	0	6	1	0	0	1	0	4	3	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	5	1	0	0	0	0	0	0	2	1	0	1	0	2	2	0
"txid671218"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
"txid76122"	0	6	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	2	0	2	0	1	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0
"txid76123"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	2	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid840"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	5	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	9	0	2	3	0	0	0	3	0	3	1	0	2	0	1	0	0	0	0	0	8	0	0	1	0	0	6	0	0	0	2	0	1	0	2	0	0	4	3	0	8	11	2	0	0	0	0	3	0	0	0	0	1	0	0	2	1	0	0	0	2	0	0	0	0	2
"txid189722"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid407975"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid228603"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	6	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	6	0	1	8	0	0	0	2	0	2	1	0	1	0	1	0	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	2	1	0	4	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
"txid1776379"	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid1841864"	0	6	1	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	4	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0
"txid1870999"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid454154"	0	0	1	0	1	3	0	1	2	2	1	0	7	0	1	0	0	1	1	6	0	2	0	1	0	0	1	1	7	0	0	0	1	2	2	0	0	1	0	0	2	0	2	1	0	0	2	0	1	4	5	1	0	0	0	0	0	0	0	0	2	0	3	3	0	3	2	0	0	0	4	0	0	373	0	2	30	10	1	16	0	0	1	22	0	0	0	29	0	0	1	0	2	86	0	2	2	96	0	3	0	0	1	49	1	26	0	20	2	0	1	0	0	1	0	0	0	2	2	0
"txid454155"	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	3	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid28128"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	1	1	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid1236509"	0	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0
"txid28129"	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid2801997"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	7	0	0	0	0	5	0	0	1	30	11	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	2	0	0	3	0	0	0	0	7	0	0	31	47	0	9	16	0	0	0	17	0	19	9	0	9	0	2	0	0	0	2	0	26	0	0	2	0	0	19	0	0	0	18	0	3	0	17	0	0	10	14	0	28	59	7	0	0	0	0	10	0	0	0	0	8	0	0	8	2	2	0	0	4	0	17	0	0	8
"txid2800387"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	3	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	1	1	0	2	6	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid2490854"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	1	2	0	0	0	3	0	3	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	7	0	0	0	3	0	0	2	1	0	4	6	1	0	0	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	1	0	2	0	0	2
"txid2854755"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2479840"	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	5	0	0	0	0	3	0	0	0	5	5	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	0	7	6	0	5	6	0	0	0	11	0	4	4	0	5	0	1	0	0	0	1	0	9	0	0	1	0	0	7	0	0	0	15	0	0	0	7	0	0	7	6	0	8	9	4	0	0	0	0	8	0	0	0	0	3	0	0	3	1	0	0	0	1	0	3	0	0	3
"txid1852370"	37	309	86	0	105	46	2	0	0	0	84	51	26	0	9	0	0	0	119	0	0	0	144	35	0	0	0	169	78	65	0	0	174	0	0	193	0	214	11	0	26	133	0	17	12	41	222	37	0	0	90	0	0	0	67	48	156	0	35	0	0	126	24	182	39	0	76	41	0	0	0	47	22	103	0	23	0	137	28	49	0	0	121	0	65	58	23	157	0	0	7	0	136	270	0	166	59	382	0	30	167	0	11	184	0	0	40	0	28	86	103	40	0	218	25	28	13	265	0	0
"txid305719"	4	72	19	0	14	9	0	0	0	0	12	2	8	0	1	0	0	0	12	0	0	0	31	7	2	0	0	24	13	8	0	0	15	0	0	36	0	19	1	0	4	29	0	2	3	11	34	5	0	0	15	0	0	1	17	12	19	2	7	0	0	21	4	43	10	0	11	10	0	0	0	4	2	19	0	2	0	26	3	11	1	0	15	0	13	14	7	34	0	0	1	0	23	55	0	30	4	53	0	7	25	1	0	17	0	0	10	0	3	5	11	5	0	44	3	7	1	26	0	0
"txid873513"	1	27	10	0	3	2	0	0	0	0	3	9	2	0	0	0	0	0	5	0	0	0	10	3	0	0	0	9	3	5	0	0	7	0	0	8	0	5	1	0	1	13	0	1	0	3	10	1	0	0	3	0	0	0	8	4	6	0	2	0	0	6	1	23	5	0	3	2	0	0	0	4	3	6	0	1	0	4	3	4	0	1	7	0	2	3	1	18	0	0	1	0	5	23	0	11	1	15	0	1	6	0	0	5	0	0	4	0	1	4	4	1	0	26	1	3	1	8	0	0
"txid537011"	30	132	469	588	198	65	92	530	878	199	612	540	82	160	368	1066	2	0	455	0	620	0	524	554	306	792	25	365	0	380	654	1132	344	0	13	264	386	307	216	529	2	130	714	11	8	447	339	356	381	0	201	0	258	549	620	173	631	541	78	238	0	951	64	624	1115	0	674	152	291	65	0	140	192	11	498	18	0	346	87	8	371	185	88	0	769	62	137	154	122	228	25	90	1295	430	366	1171	170	731	412	45	313	260	9	461	592	1	34	0	7	497	226	75	442	318	237	372	689	610	1	317
"txid2518605"	0	1	1	2	0	0	0	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	1	2	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"txid439703"	0	6	2	0	1	0	0	0	0	0	1	2	0	0	0	6	0	0	0	0	0	0	0	1	6	6	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	3	4	1	0	1	2	1	0	0	1	0	0	9	9	2	4	7	2	0	0	7	0	10	3	0	5	0	4	0	0	0	1	1	5	0	0	0	0	0	9	0	3	0	8	0	2	3	8	0	0	5	3	8	13	14	1	1	0	1	1	13	0	0	0	0	3	0	0	4	1	2	0	4	1	1	6	0	0	6
"txid28135"	0	2	1	0	0	0	0	0	0	0	1	6	1	0	0	7	0	0	0	0	5	0	0	1	19	9	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	2	0	0	3	0	0	0	0	8	0	0	11	18	0	21	9	0	0	0	20	0	12	5	0	15	0	2	0	0	0	1	0	14	0	0	2	0	1	13	0	1	0	32	0	2	1	13	0	0	8	19	0	12	36	12	1	0	0	1	12	0	0	0	0	4	0	0	13	3	4	0	0	10	0	10	0	0	4
"txid185294"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid915438"	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	2	0	0	0	18	4	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	0	0	1	0	0	10	14	0	3	6	0	0	0	10	0	10	2	0	6	0	3	0	0	0	0	0	7	0	0	2	0	0	8	0	1	0	5	0	1	1	6	0	0	3	5	1	4	29	3	0	0	0	0	4	0	0	0	0	3	0	0	1	0	1	0	2	3	0	6	0	0	2
"txid1676614"	0	0	0	0	0	0	0	1	0	0	5	38	0	0	1	162	0	0	0	0	113	0	0	7	116	85	0	0	0	0	123	0	0	0	0	0	0	0	22	0	0	0	40	0	0	17	0	0	0	0	40	0	0	160	120	0	133	131	0	0	0	197	0	67	42	0	100	0	103	1	0	0	13	0	143	0	0	19	0	0	140	0	0	0	254	0	8	0	352	0	0	160	130	0	337	206	72	0	0	0	0	436	0	0	0	0	15	0	0	101	25	34	0	0	63	0	71	0	0	39
"txid328813"	0	0	4	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid28117"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid328814"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid871327"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid823"	12	35	80	75	85	21	6	14	0	50	6	7	35	32	3	41	1	0	16	117	56	53	25	1	0	41	8	79	39	13	84	51	66	77	8	73	44	109	5	192	8	61	39	10	5	0	103	18	181	138	52	29	84	69	17	63	18	103	36	39	48	15	12	94	22	13	15	11	93	49	63	43	12	76	209	17	63	1	32	30	141	24	95	49	48	36	33	19	115	37	22	97	32	28	206	47	69	24	45	15	70	343	8	36	163	34	23	62	16	14	33	16	37	24	16	25	1	212	23	18
"txid387661"	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	2	0	2	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1
"txid46503"	6	11	15	36	17	7	4	6	23	19	6	6	20	21	5	8	0	0	28	12	11	6	56	6	0	7	1	81	15	39	23	17	97	10	4	87	72	62	10	68	3	41	32	4	3	5	69	14	85	11	19	3	86	29	16	19	22	32	112	58	9	18	8	58	24	5	18	15	23	32	12	37	10	15	53	8	14	34	22	4	38	19	66	5	18	11	16	6	17	39	7	17	34	10	40	30	30	2	58	12	80	64	3	27	89	35	6	33	15	11	28	10	37	10	12	22	2	144	20	24
"txid204"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid134605"	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1755100"	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1852365"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"txid850"	4	3	1	0	36	12	0	25	228	0	12	6	210	0	369	0	0	1	8	109	0	38	13	307	3	0	0	4	86	0	1	0	1	35	0	4	0	6	14	0	0	21	4	0	0	0	3	0	0	26	13	29	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	16	0	3	5	0	0	4	3	0	1	0	0	0	3	0	0	10	0	0	0	0	0	0	8	0	0	6	10	0	0	0	0	0	14	0	0	0	0	0	0	10	0	0	1	0	0	0	24	4	0
"txid852"	1	0	0	0	4	3	0	3	110	0	2	0	98	0	44	0	0	0	1	16	0	3	2	47	1	0	0	0	8	0	0	0	0	14	0	1	0	1	1	0	0	12	1	0	0	0	0	0	0	1	1	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	2	0	0	1	0	0	2	0	0	0	1	0	0	9	0	0	0	0	0	0	3	0	0	2	2	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	4	1	0
"txid856"	25	3	17	0	50	62	0	53	891	0	19	24	706	138	241	4	1	1	16	248	21	166	48	561	40	12	0	41	1	0	19	16	38	621	0	26	1	14	39	34	0	75	23	0	0	127	26	0	61	75	55	452	0	1	0	0	0	1	0	0	2	0	0	12	5	23	0	0	4	0	171	0	29	41	0	0	11	49	0	12	0	0	7	21	0	0	22	5	0	0	0	0	0	15	6	0	10	11	0	0	0	0	0	16	0	1	10	1	0	0	29	2	0	35	0	0	1	119	140	4
"txid2153"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	30	0	13	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	4	0	0	0	0	9	0	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7	1
"txid1852381"	22	8	6	4	5	1	4	3	0	28	9	16	1	3	30	13	0	1	25	16	14	13	8	16	9	23	2	33	8	20	16	25	23	26	1	22	19	29	4	23	3	21	9	1	7	48	27	13	31	12	7	19	3	43	17	23	25	12	16	7	11	28	3	13	11	8	27	19	10	5	17	36	12	1	22	6	7	29	4	0	18	1	21	6	19	7	8	2	14	5	4	13	44	11	16	11	8	23	17	8	26	8	3	5	15	35	8	35	5	19	13	7	16	24	26	23	26	20	10	23
"txid2584944"	13	5	9	18	10	4	5	14	17	9	12	8	8	17	31	17	0	14	48	12	11	14	7	13	13	18	1	13	3	6	33	10	20	17	0	37	9	18	9	37	1	11	9	2	2	48	38	3	35	27	2	58	14	32	7	4	17	25	2	14	17	21	1	10	7	6	16	5	14	12	87	9	8	5	15	3	27	23	1	2	15	1	10	47	16	5	6	11	24	10	0	21	14	27	30	3	4	35	17	2	32	16	0	5	18	17	5	16	1	11	9	5	3	19	8	1	12	20	12	12
"txid1944635"	54	22	18	91	31	19	23	51	149	87	69	50	34	107	120	61	0	91	200	69	32	43	30	73	104	84	2	44	20	37	116	32	84	106	2	123	46	100	44	160	7	50	38	8	5	309	152	19	158	112	20	324	52	160	75	24	67	143	18	52	130	102	2	62	27	55	68	19	57	74	314	29	63	15	90	5	88	115	20	7	106	22	41	181	48	28	34	54	83	43	5	64	72	105	107	35	29	132	87	8	130	53	0	31	102	97	37	82	1	71	56	29	38	109	43	14	105	96	76	79
"txid40545"	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
