"Taxa"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"jarjarbinks_3"	"goose_4"	"padme_5"	"korra_6"	"padme_6"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"	"ophelia_9"
"Genetic Information Processing|Replication and repair"	0.0168235659055744	0.0172885322952964	0.0154338792178965	0.0179449271220707	0.0159015603394696	0.0166324288620744	0.016314195266986	0.0166056200463777	0.0177437400186044	0.0166269830339031	0.0173680351565266	0.0153075852266878	0.0149592858973254	0.0158910354479	0.0145006054400632	0.0177544324989808	0.0187442032967989	0.0174311516232943	0.0179600333887455	0.016815080496868	0.014876954492048	0.0169915680519181	0.0149154325219355	0.014871125177569	0.0179278044265426	0.0178831856254393	0.0148362758218279	0.0146437339020397	0.0146949993007005	0.0178411107674341	0.0154957586622937	0.0157595830653003	0.0165971098063314	0.0163339162292813
"Genetic Information Processing|Translation"	0.0181006716380497	0.0179999042171193	0.0140523051512217	0.0185428378046688	0.0158673356187643	0.0164376195187297	0.0164078483806119	0.0156965866275816	0.0206761572137669	0.0173867854264467	0.0171496491700695	0.01572088013716	0.0131918661452405	0.0161946143916544	0.0123756324257308	0.0185520781247678	0.0194398803097708	0.0173638639098305	0.0197667355018702	0.0159241683591353	0.0128499744302593	0.0179054630480439	0.012931268737199	0.0130804570382333	0.019343829698464	0.0185178418741459	0.0128210027733466	0.0126313344113933	0.0127117277790806	0.0183435473497596	0.013801441741651	0.0144841248064198	0.0170980550137963	0.0174937803669222
"Metabolism|Xenobiotics biodegradation and metabolism"	0.0156850181366798	0.0167728093415379	0.0174940904604479	0.0144613202185949	0.0150528581815427	0.0147082781382633	0.0158311408005338	0.0156639597697452	0.0108974842079292	0.0142518986172972	0.0123305605701546	0.0171565034543232	0.0168429008831538	0.0134461439012108	0.017717684076996	0.0134712658012968	0.00964751949992139	0.0104664468785368	0.0161147917501006	0.0164001334280102	0.01758795630857	0.0125030017394709	0.0172974348069241	0.017471299397778	0.0165256378511503	0.0158089317335999	0.0169836553032582	0.0174494142663198	0.0176495913259318	0.0155692665642068	0.0171846756341857	0.0161127349797518	0.0148500177975004	0.0153295207235418
"Metabolism|Metabolism of other amino acids"	0.0135390594244158	0.0139752281100456	0.0149652881168312	0.0122718493636708	0.0134282708038008	0.0132289573785827	0.0145226003061121	0.0145794540707407	0.0130920805410379	0.0133493073721562	0.0131289141338181	0.0118902593424465	0.0148995888209102	0.0123330811439048	0.0153477636824006	0.012903175513455	0.0124984123246876	0.0130115687693891	0.01418880488402	0.0149554855874245	0.0152443707496477	0.0123478963627395	0.0151546119723048	0.0152542050523857	0.0141441362872145	0.014055545558826	0.0150715707766614	0.0150764765006935	0.0153185907765301	0.0140193628688134	0.015237059961491	0.014678649436751	0.012864130488349	0.0124130798301073
"Human Diseases|Drug resistance: Antimicrobial"	0.0113336988003861	0.0112566025239708	0.0152298903507363	0.0109569701268515	0.0136030695041303	0.0131928747431927	0.0137282128017725	0.0121316848574263	0.0109662225641489	0.0128873599785625	0.0117899636050334	0.0133776141473332	0.0162814834387197	0.0118202402936429	0.0169581854215808	0.0118417774794333	0.0123662318200811	0.0138290732179445	0.0108029131644227	0.0159488962059688	0.0165975795525988	0.0120081250037838	0.0165544799237459	0.0165041985824336	0.0106723551913094	0.010730134766067	0.0165840269011421	0.016574745989694	0.0167724986195297	0.0117153157321316	0.0151232257664203	0.0153000625295348	0.0126363667686908	0.0120741880123662
"Metabolism|Glycan biosynthesis and metabolism"	0.0125132350099855	0.0145029881441851	0.0112520858365896	0.0130924789211152	0.0117781649196322	0.0138554285560501	0.0116575889935924	0.0128379565993646	0.0135585224967847	0.0129187440189245	0.0199719168294736	0.0116919445209112	0.0109890791329237	0.0129104249375281	0.0103199330481784	0.0186231106636143	0.0212145733708427	0.021767778951088	0.0128364966204653	0.0109568620885519	0.0110908560197962	0.0151049307786386	0.0115742137830812	0.0105544448432265	0.0129572352522717	0.0130149726987316	0.0118482236737988	0.0106323694656581	0.0103880622034757	0.0163448280074994	0.0113561286618594	0.0135563543653015	0.0133217394242054	0.0123692785711499
"Metabolism|Biosynthesis of other secondary metabolites"	0.0119920792886053	0.0129673828892904	0.0109075053237432	0.0108822355751229	0.0107314512802785	0.0111749454070112	0.0110802865250165	0.0116560146800665	0.0112255944254876	0.0110510521325523	0.0143878064874655	0.0107601406122117	0.0103785086594722	0.0120433492523883	0.0101565049499271	0.0131978070210251	0.0149548601968452	0.0144114979448728	0.0121279068422559	0.0110036453933086	0.0105036111951598	0.0121432415370546	0.010624790964081	0.0103178787076663	0.0124921956281046	0.0130704772779135	0.0106821040653478	0.0103332831867383	0.010193491850721	0.0126750930143371	0.0105940257881843	0.0115391439356949	0.0121169582092244	0.0113327931015948
"Genetic Information Processing|Folding, sorting and degradation"	0.0101842071116366	0.0101533245969739	0.00939432620627209	0.00933591857420458	0.00943188098563462	0.00959168562262415	0.0099313927388916	0.00900124435604806	0.010912124776191	0.00999011745717443	0.0097410201821429	0.00891526522697622	0.00915907559900007	0.00916136191691955	0.00901681566447047	0.0107777860604653	0.0107250601065273	0.0108092243535989	0.0108110456481383	0.00930992533328678	0.00916736458705593	0.0100992656599925	0.00919633570157686	0.0092040157674394	0.0106209509956742	0.0101621403202307	0.00913425759960122	0.00901547331867858	0.00911237097805013	0.0107318336542364	0.00914087477466297	0.00969088072661926	0.00959179523295203	0.0096623480767516
"Metabolism|Metabolism of terpenoids and polyketides"	0.00894371091388587	0.00914835591120482	0.0108119210722144	0.00730207788178746	0.0093397093662898	0.00865367335948098	0.0102213387147513	0.00883942450683416	0.00826782665873216	0.00869182811942748	0.00796052606637108	0.00846408872112299	0.0108250434557617	0.00853135246380361	0.0113979633878232	0.00869372208019921	0.00828949740371102	0.00898435935030568	0.00960976847475649	0.0105419349233471	0.0111285254792722	0.00826058102755427	0.0110259513512732	0.0111265563730755	0.0096520974830843	0.00952830913860303	0.0110352850431282	0.0110716766642701	0.0111707561284057	0.00944418780220331	0.0104655090642572	0.0104357143780221	0.00916523240630679	0.00871503377204343
"Cellular Processes|Cell motility"	0.00444081698621892	0.00430739545096248	0.0103269859265804	0.00346225315125384	0.00775700025073535	0.00675255059541397	0.00718899167463201	0.00690257057095731	0.00146610888068387	0.00572900829785125	0.00451975212626815	0.00804401222816695	0.0120368234729517	0.00638088595673731	0.013053601079031	0.00347638950530747	0.00323970524906078	0.00510678052359841	0.00193455459537681	0.0107049646958846	0.0123732646997058	0.00479300756007148	0.0121785989660602	0.0121544617613099	0.00228703293174372	0.00324887854118288	0.0122041249600322	0.0125772062125326	0.0127285245556774	0.00353036139918455	0.0106133033588135	0.00987387245569204	0.00563848324094186	0.0053053624280717
"Cellular Processes|Cell growth and death"	0.0059896293173898	0.00674488717358507	0.00454185903307014	0.00591827484531985	0.00542440866960156	0.00584168478577692	0.00479447680801319	0.00597437965379078	0.00582007394397879	0.00570812467381175	0.00857395638251762	0.0066162979606553	0.00431133909977203	0.00728211605775205	0.0039618204026048	0.00753105306602443	0.00974226622385322	0.00896952101478586	0.00541612980031914	0.00441082435788427	0.0042565056397581	0.00713115219973517	0.00447067103553677	0.00408197809320777	0.0056678351690871	0.00639281152602567	0.00454857148787063	0.0042971811698341	0.00397529637692387	0.00638016717237364	0.00455097825811092	0.00521812372729924	0.00720619439908277	0.00645875597973944
"Human Diseases|Infectious diseases: Bacterial"	0.00393827600229034	0.00448919073191039	0.00675828252642979	0.00424696385837235	0.00547148824033725	0.00547862037451375	0.0057069514417638	0.00581132537669913	0.00375887460266669	0.00485184450215943	0.00556273814621353	0.00465475615929409	0.00729201085954432	0.0042435553068527	0.00787227980101796	0.0048113667227738	0.00628903768358343	0.00686301305318922	0.00383819847063421	0.00716878205948761	0.00764308488700489	0.00435551466535133	0.00769740503865983	0.00753687339994123	0.00376419724380243	0.00404477977360741	0.00776683051013234	0.00760665414991509	0.00767114172154686	0.00474285083433394	0.0071034929077275	0.00687911365607656	0.00503151703417651	0.00405531036295068
"Organismal Systems|Endocrine system"	0.00407223150095128	0.00440535799038366	0.00345711251802653	0.00415352030233378	0.00365735479443495	0.00396496707552294	0.00360801887533115	0.00369577161636772	0.00395683258198011	0.00385132971579629	0.00446146875024265	0.00389739459406349	0.00330871949704689	0.00383002998659455	0.00316834437686189	0.00479495234080109	0.00496174312733335	0.00486375239255403	0.00410793944700435	0.00360192495713445	0.00329957214858289	0.00417213365098542	0.00335523661556898	0.00323271858374866	0.00417377693743148	0.00406083836276387	0.00335612151686504	0.00321338069271008	0.00318747753817258	0.00457533160809257	0.00342210224202265	0.00369408458449842	0.00404034304410795	0.00398320694365585
"Human Diseases|Cancers: Overview"	0.00252209848603293	0.00288071206684502	0.00352196063515141	0.00295645959364132	0.00302990304716418	0.00323399886204572	0.00311175515114707	0.00311233464368232	0.00231476916752094	0.00287842947026554	0.00282531945995105	0.0028898663799619	0.00372819744052131	0.00235126125370009	0.00388468724178961	0.00296991494099473	0.00324951896390381	0.0036294644942476	0.00249411164073377	0.00381144727848742	0.00383759852256879	0.00265693662552705	0.00384367172989387	0.00378124250796677	0.00252828724080601	0.00253770157901915	0.00382924566761247	0.00378876130040826	0.00383708034058275	0.00297459144396193	0.00363194567226192	0.00360349559321816	0.00282262966255574	0.00258193635409877
"Cellular Processes|Transport and catabolism"	0.00136509939746659	0.00209496655190787	0.00149501438184616	0.00209829845050846	0.00160128783499502	0.0022978564115347	0.00119477590973592	0.0018777292976096	0.00108006641459822	0.00163618492427343	0.00391293974797101	0.00203466241664548	0.0016009357028061	0.0019605048726707	0.00148750121955476	0.00341717163321768	0.00459560685647982	0.0046808182403925	0.000930479545169545	0.00162233583045816	0.00164959779583361	0.00238545253614321	0.00181029126966278	0.0014321375166258	0.00108906049600399	0.00129325088924934	0.00192321151913417	0.00157712457039795	0.0014384984634435	0.00242126708550177	0.00160064317876378	0.00218635915561851	0.00200429751111536	0.00163769762850819
"Organismal Systems|Aging"	0.00152226588671492	0.00161803787922702	0.00223403084230475	0.00129668296526893	0.00182836040800874	0.00180615469373701	0.00191087489197618	0.00169381359936836	0.00129293456083709	0.00170550418186406	0.00176803674474874	0.00170018899840934	0.00238772712188307	0.00149683704012806	0.00253628310532176	0.00179394680663419	0.00210255897989771	0.00231534036443615	0.00137708336854615	0.0026171269647247	0.00249138978540949	0.00162047985368411	0.00250066695859951	0.00244652104226048	0.00137507374974739	0.00139561735549565	0.00250957392331219	0.00246288382484032	0.00248943398176799	0.00170871951440554	0.00222029841603159	0.00230907092634576	0.00168232529240294	0.00147976764272787
"Human Diseases|Drug resistance: Antineoplastic"	0.00186371581163245	0.00181354557872549	0.00166243634537753	0.00188725157672536	0.00175413991533139	0.00177455611841031	0.00178756420092907	0.00168433531147991	0.00203439916446606	0.00184705534844217	0.00162811951878786	0.00162525871420566	0.00164556182496499	0.00164615825383681	0.00162185447253577	0.00180210733636294	0.00177858265064992	0.00175810331333528	0.00189599849961303	0.00177845599595566	0.00163107156842351	0.00179167314299859	0.00163234918085618	0.00165307899615629	0.00184931144469647	0.00176835821194092	0.00161902046770531	0.00161132226651653	0.00164034640737142	0.00181896996317623	0.00166454048622503	0.00167927700426661	0.00169819438059786	0.0017442748915734
"Organismal Systems|Immune system"	0.00160294608482516	0.00188344262296994	0.00118863844825369	0.00206994479836367	0.00146319547379074	0.00173649811210708	0.0012734748576574	0.00152658054821202	0.00154684396486441	0.00156408907837189	0.00236034192302814	0.00171256492349709	0.00113114050417957	0.001781219173919	0.000988645530770311	0.00217892546055877	0.00256605788348129	0.00236347136990678	0.00154336857318611	0.000946769491988452	0.00108742781066504	0.00186422623789011	0.0011374773238436	0.00103361013930609	0.00162785987591737	0.00167666986272852	0.00115682736651096	0.00106091627180741	0.00100529071759048	0.00189363904028292	0.00119042076932192	0.00140719546464005	0.00178350537097767	0.00168814296354206
"Human Diseases|Endocrine and metabolic diseases"	0.00156766062849918	0.00171190395155145	0.00151552161598121	0.00120586151047188	0.00136483209142271	0.00137747439294163	0.00153771980442641	0.00130078452471154	0.00148829225445972	0.00147776432243668	0.00153908352299639	0.00147123442107958	0.00141424796010908	0.00131720491746004	0.00142576299511562	0.00169897381164525	0.00174700237658318	0.00170646687481917	0.00174616459154319	0.00147410338091609	0.00147202527989616	0.00144674777583643	0.00147697482352959	0.00145661416442464	0.00176381321010969	0.0017080242889622	0.00145216512700034	0.0014067591078065	0.00143884370208948	0.00178536490146921	0.00142510413036443	0.00154470353573537	0.00157221631012192	0.00148841800469809
"Human Diseases|Cardiovascular diseases"	0.00098159587937908	0.00131814918315449	0.00104908670266184	0.00127029979066239	0.00103035196147719	0.00128157755083109	0.000946691735587635	0.00120379144230033	0.000858816054076025	0.00105886057869648	0.0016941137982681	0.00108876786053559	0.00107674888104832	0.00104863112075477	0.00105615348021406	0.00157808502961688	0.00202358932111631	0.00206077797810608	0.000865182704002866	0.00103723739807783	0.00110295771855654	0.00121549497997188	0.00115122656403977	0.00103870662063129	0.000931021323435609	0.000991865194497598	0.00116395582385592	0.0010673580056817	0.00104044139681856	0.00135729828142501	0.00111387269314865	0.00125224289094828	0.0011711691626755	0.000992591325381059
"Organismal Systems|Environmental adaptation"	0.000973711430610789	0.0012089573931444	0.00114052058373315	0.00112946560456965	0.00106544413096986	0.00122741795863013	0.000949508296256824	0.00113535930501755	0.000684642326707516	0.000979254635576405	0.00139037901948367	0.00112929212337835	0.001200203855371	0.00108159780151712	0.00120776758792227	0.00145926552384288	0.00176671135332725	0.001868680288921	0.000773994320088682	0.00113255031669657	0.00122191479428749	0.00119212686148633	0.00125458704931757	0.00115946066112657	0.000845049041412059	0.000928397435990649	0.00127180364562161	0.00120249425879149	0.00117366575164299	0.00124141694328303	0.00118006323491795	0.00128259104231097	0.00115839749360067	0.000991637529879894
"Organismal Systems|Nervous system"	0.000750347614605413	0.00104519155773338	0.00105544633587158	0.000922965967402306	0.00093343908420803	0.00114800443391495	0.000852542940737113	0.0011021495447719	0.000630990422174256	0.000931912529634055	0.00127869561494401	0.00094893066006466	0.00113248864890951	0.000792103106635802	0.00117101629769086	0.00134571510693181	0.00173023610132885	0.00187463349916966	0.000567619807810327	0.00111367595306814	0.00118476661103076	0.00104565958400771	0.00122416488090622	0.00112080207213432	0.000604603871883907	0.000677701307700282	0.00123541890222178	0.00116173073194605	0.00114390271551133	0.00112103616106392	0.0011599965500354	0.00124069520471058	0.000912292933804496	0.000777512022743796
"Genetic Information Processing|Transcription"	0.00117835111191423	0.00100849803947021	0.000828943543998501	0.00093258451123137	0.000999592886552705	0.000902272888034026	0.00105282392345256	0.000797375215006427	0.00147355955449437	0.00112191621052336	0.000870098615445274	0.00100789603108983	0.000777000637810441	0.00107314547172127	0.000726533455464904	0.00101432558382117	0.000955076326343386	0.000825719873907848	0.00128629175757901	0.000985860440181434	0.000739970958927266	0.00113188699698113	0.000735109432356107	0.000782336359142661	0.00121286997296258	0.0011270236816582	0.000724828183610279	0.00074267259775595	0.000755833198383674	0.00102232722447967	0.0007582727711773	0.0008193081817303	0.00105642339487859	0.0011564424480283
"Human Diseases|Cancers: Specific types"	0.000701585422609363	0.000803601609570753	0.00105195261124236	0.000775226287479979	0.000774087848042504	0.000795926028155838	0.000866189058416406	0.000790530679259659	0.000386387406846064	0.000693896449870575	0.000601649308326568	0.000604058889947374	0.00106304110215273	0.000513704754141877	0.00115680406648961	0.000630288018430716	0.000568522208428238	0.000695815199182806	0.000710666052875566	0.00101575312730791	0.00113378765823388	0.000520421934275255	0.00111699588254645	0.00111707502093347	0.000757219281012523	0.000751988387840002	0.00110022998598805	0.00109982147524061	0.00113730576214053	0.000773211632779465	0.00103951815305721	0.000997900386080581	0.000646829119352241	0.000554636832553627
"Human Diseases|Neurodegenerative diseases"	0.000467967166231266	0.000490320861060587	0.000980719766963355	0.000318554317292787	0.000702704756752732	0.000637398196516651	0.000735851194033685	0.000611274992897936	0.000270091330021192	0.000578599565374101	0.00043546046603622	0.000627972222876463	0.00111228204740563	0.000429464312668994	0.00123868865881846	0.000402494220815226	0.000451795634796411	0.000636707507523141	0.00029295931830316	0.00110742635389464	0.00118061792672138	0.000421375718115805	0.00117507099334394	0.00116790533426948	0.000288929326394107	0.000320047640680792	0.00116855437356911	0.0011735871151697	0.00120909773215446	0.000426738026352559	0.00100740228333102	0.000962780116828048	0.000505495510868377	0.000439627366017954
"Organismal Systems|Digestive system"	0.000465071002602549	0.000582403447090199	0.000445241936231745	0.000355027417704078	0.000422787899667653	0.000494049789975014	0.000398502532469154	0.000380986725768772	0.000341155125140429	0.000453646558710656	0.000715863695599846	0.000521964844763482	0.000418567322722979	0.000552328413644218	0.000398306905720395	0.00086362653851145	0.00115651622654419	0.0011964020400395	0.00041528730652612	0.000509261272947384	0.000439553854068441	0.00062659587701907	0.000468150820699719	0.000401266565080149	0.000466129626507215	0.000494194256002801	0.000466725723023136	0.000418506548983856	0.000394596013984875	0.000677516076501618	0.000379741326539618	0.000570475612966287	0.000626905960410876	0.000493223527631538
"Human Diseases|Infectious diseases: Viral"	0.000328529346570959	0.000383638401688567	0.000304006218389649	0.000244445790013732	0.000268900067541403	0.000283879186224694	0.000297938957262239	0.000324920360476113	0.000275990388459594	0.000280762805763153	0.000294190513669113	0.000296018551726198	0.000282314190595184	0.000261416395331179	0.000286861785958997	0.000332757907310152	0.000303650698128242	0.000329851992642418	0.000324122122415151	0.000303378317892988	0.000292622353149331	0.00028787881253169	0.00029177033638732	0.000287706810865989	0.000341280615746753	0.000341168442178139	0.000287816160217577	0.000291054434931953	0.000286157298326981	0.000358827655748715	0.000308942853526941	0.000305946122162673	0.00028784125619678	0.000289900919090189
"Human Diseases|Immune diseases"	0.000157052268027217	0.000161853352414948	0.000229403791692015	0.000213067618165776	0.000225323247476819	0.000250972973014502	0.000211699168502501	0.000247991222297289	0.0002218932063063	0.000222040982165644	0.000252821921052427	0.000152451145572134	0.000270260391074698	0.000186985347762901	0.000273352354788175	0.000236314485816415	0.000324303721341455	0.000354137951030093	0.000119063985753672	0.000333728146394016	0.000266375075252071	0.000237126646917882	0.000271776699260052	0.000263831275885076	0.000108127033314559	0.000129356873695534	0.000277424169846376	0.000270648723653954	0.000268822653811986	0.000181271529714648	0.000260053911061435	0.000265168626525995	0.000173744731030005	0.000154836421023384
"Organismal Systems|Excretory system"	7.29303837098905e-05	0.000144001101235471	0.000222040240593441	0.000205128816765573	0.000185992174149147	0.000232143423028938	0.000154868154469378	0.000271820064373355	5.27175131842859e-05	0.000147097372498161	0.000200308242017543	0.000189429509881865	0.00025755394915513	0.000144609003336438	0.00027066655045837	0.000179380796473867	0.00023866136907492	0.000282126887219354	3.87379889359211e-05	0.000216893662612498	0.000262189504902885	0.000153349543411853	0.000266846901608074	0.000249013306756938	5.57256861544393e-05	8.96169821396118e-05	0.000270431021356559	0.000270612170394547	0.000259511831741856	0.000165667336594021	0.000271289737820296	0.000237751996073705	0.000152983869102603	0.000142112816172852
"Human Diseases|Infectious diseases: Parasitic"	7.19292445365402e-05	0.000115547454267873	0.000233237886952143	0.000190451265484215	0.00018373444318578	0.000194356889375135	0.000163805447938491	0.000224350142604107	2.97330180347948e-05	0.000122433423951747	0.000171854064627508	0.000194951089003505	0.000275243459056914	0.00012098299211718	0.000309431998904809	9.44431379831536e-05	0.000209557790204439	0.000211744251329876	2.57279760533069e-05	0.000299979785617018	0.000287496665955028	9.01103854679107e-05	0.000288995411499889	0.000282662687790899	3.2543915513431e-05	6.80444083410455e-05	0.000297855607952375	0.000297616164471228	0.000292530707054785	6.86874237119065e-05	0.000267000038064742	0.000230904024859753	0.00016025745293482	0.000109912607693507
"Environmental Information Processing|Signaling molecules and interaction"	2.49652238829801e-05	3.72471486734942e-05	9.24376577391382e-06	1.809944318224e-05	1.75093042910289e-05	3.1151767143925e-05	4.32366545428522e-06	2.21594025692117e-05	1.05088822370746e-05	2.3712899618684e-05	2.83834042376969e-05	3.66952753430201e-05	5.8561537653505e-06	3.21129998311439e-05	8.6484164818059e-07	7.08199550358534e-05	5.23669077301759e-05	8.79912428906792e-05	8.97553497243762e-06	4.13752344546874e-06	4.59383003608459e-06	4.78566598316907e-05	7.11274102736372e-06	2.83741243176341e-07	1.51054439832232e-05	1.22353510195991e-05	7.49694728089654e-06	6.92384585652433e-06	3.39004400643431e-07	4.96248555340481e-05	8.04920553611208e-06	2.32941763830292e-05	1.96874435790764e-05	2.77500673074808e-05
