"Taxa"	"jarjarbinks_29"	"korra_29"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"grogu_70"
"Genetic Information Processing|Replication and repair"	0.0164891282408656	0.0149865143998498	0.0165861095557043	0.0172864805737451	0.0161115466262488	0.0170385476680272	0.0157225453237847	0.0174205714413042	0.0167348646005063	0.0147064798259423	0.0172488726872949	0.016268861732782	0.0165602018472723	0.0179861507922298	0.0184335796494874	0.0179384442912227	0.0153866705498347	0.0182089247292253	0.0184098908006537	0.0165773867315371	0.0146686225969996	0.0184245092699199	0.0174158124623566	0.0158532857678138	0.016921702532342	0.0156019805943076
"Metabolism|Xenobiotics biodegradation and metabolism"	0.0159428643027793	0.017034436356506	0.014759945726247	0.0125810696263833	0.0166866803321567	0.0154279952640566	0.0176645384124854	0.0130368308331926	0.0167464123181595	0.0177649111444349	0.0164332491077021	0.013749820605747	0.0136556539825061	0.0159534310987206	0.0149445804268063	0.0145071099666231	0.0182715068755545	0.0146920928177819	0.0149149939980002	0.0163353561179851	0.0176079568489593	0.0147899331205925	0.0140741879261139	0.017031472561033	0.0154890931742142	0.0152849018074612
"Metabolism|Metabolism of other amino acids"	0.0144208586067749	0.0150798206828795	0.0135074964146734	0.0133676398150741	0.0146678594673251	0.0143174510613394	0.0118840733916091	0.013209678703557	0.0146733506525777	0.0151629453886986	0.0135173664590196	0.0130273410434529	0.0131948752062952	0.0143848108579559	0.0145553670010971	0.0137020878005147	0.0154424098742286	0.0139971431155578	0.0141789238161805	0.0146077848386588	0.0153472354171207	0.014149873502921	0.0137416641654772	0.0145638141481187	0.0143322152807822	0.0144480666857592
"Human Diseases|Drug resistance: Antimicrobial"	0.0134054376245249	0.0162355376046062	0.0128529136856857	0.0121442527243106	0.0143222169996601	0.0125897656172052	0.0131034374780064	0.0118219558069163	0.0131946797468167	0.0168348088142922	0.0116155066924856	0.0130513424152839	0.0129693515052236	0.0111834116659001	0.0104158929515577	0.010974326802523	0.0162058109333581	0.0106989438544729	0.0107142611867007	0.0135138859571288	0.0164799146540137	0.0107425575923163	0.0121201508876615	0.0138013620219825	0.0128554945649387	0.0158492881079412
"Metabolism|Glycan biosynthesis and metabolism"	0.0118865446420974	0.010637264966614	0.0121580539645987	0.0136507606729563	0.0118040669844861	0.0122703360021868	0.012320071400082	0.0149971587773104	0.0118724390705174	0.0104864934533494	0.0133672468023353	0.0130681846973123	0.0137919490852053	0.012569552043581	0.0144317055517953	0.0136610057977941	0.0107775299481125	0.0130742667652764	0.0137294003209776	0.0117608262165228	0.0106263182994416	0.0128477366300091	0.0175992966169235	0.0123605295922975	0.0121356242441235	0.0151185112592679
"Metabolism|Biosynthesis of other secondary metabolites"	0.0112856470289851	0.010324342217628	0.011290097784021	0.0115958308309145	0.0111973439392258	0.0118778740742526	0.0109621151492096	0.0118913654438664	0.0119790457095797	0.0101573229184829	0.0125226554897027	0.0111290583275435	0.0113125946828658	0.0126072199682082	0.0129293063978654	0.0125619500425085	0.010251883905754	0.0122170766974322	0.0124048593861131	0.0113399223711027	0.0103592003013187	0.0120106055523321	0.0137572327830532	0.011498425240932	0.011467633651972	0.0112346317021664
"Genetic Information Processing|Folding, sorting and degradation"	0.0100138889829185	0.00924630523463848	0.00999266089622722	0.0106988423475553	0.00977357283116115	0.0102186909348158	0.00920836172246947	0.0104111815815502	0.00995567217859142	0.0090221735422099	0.00977386207350665	0.00999932329611585	0.0102091794720731	0.0106651859159338	0.0105268755880157	0.0103880709646957	0.00930260613228871	0.0109286897451815	0.0110369942251822	0.00998490264241206	0.00926706562532	0.0111058786556023	0.0101973694987256	0.00966187416413675	0.0102809134634978	0.00984573999116047
"Metabolism|Metabolism of terpenoids and polyketides"	0.0101857647659295	0.0109166653900323	0.00938988575847156	0.00879322254293789	0.0104215258356226	0.00996242190876788	0.00865251150659756	0.00863976484883163	0.0103029227440681	0.0107449424686926	0.00905735663848825	0.00914700847821708	0.00917785519619388	0.00988247284256452	0.00906168569741649	0.00916074834102918	0.00979353260102098	0.00940770823392405	0.00937882186725575	0.00991866674837061	0.0115026739340389	0.00956070493018388	0.00864262536354721	0.00996029295557731	0.00993458038706633	0.0103380353849764
"Cellular Processes|Cell motility"	0.00675946094748478	0.0118146223811752	0.00563058239187539	0.0035688660556469	0.00843464022675903	0.0052141751461797	0.00710462590624	0.00374272992123623	0.00657979118067252	0.013056548255354	0.00477275447422748	0.00589990200936169	0.00529039367599373	0.00275813784936367	0.0018158181191714	0.00265104795798602	0.0111899527949758	0.00134048614791931	0.00129857180263346	0.0068453271898986	0.0113448389123808	0.00111006120321909	0.00475554141888639	0.00847293106192402	0.00548455866617927	0.0104528720037828
"Cellular Processes|Cell growth and death"	0.00499185124728122	0.00417576084328337	0.00572254653028072	0.00601902641940861	0.00481769945772052	0.00539183437646791	0.00651114012304619	0.00624634949908012	0.00526740165045895	0.00416894893104583	0.00666455606292949	0.00600128638551381	0.00607223638341734	0.00550426480332508	0.00626559269921167	0.00643621369055936	0.00436338611942278	0.00561816954871945	0.00558784296560854	0.00488400817723884	0.00416046974931972	0.00509858944228747	0.00857410470481124	0.00548708633321315	0.00506334200337753	0.00545030895756525
"Human Diseases|Infectious diseases: Bacterial"	0.00538976318891019	0.00727666538114638	0.00480223779470907	0.00434528192307338	0.00602697794003967	0.00500706616343381	0.004488085693918	0.00452899269435789	0.00542536180123965	0.00762402669196753	0.00460407956587327	0.00488346792906941	0.00491546345776339	0.00405134390563678	0.00447296860968348	0.00419642899766471	0.00710776091831915	0.0037949317507435	0.00387300040260327	0.00548721465193676	0.00804158816392213	0.00370892998987916	0.00588369561518532	0.00592811407780743	0.00508176336088562	0.00719779167450365
"Organismal Systems|Endocrine system"	0.00372789369804513	0.00326718069184754	0.00379473085106649	0.0040068603120594	0.00362642254374529	0.00380324728583828	0.00408458006992241	0.00418220679979202	0.00372884697755182	0.00320130898862789	0.00411865277251197	0.00389673080450255	0.00401319540811296	0.00402558236166627	0.00421205660762816	0.00413352684919849	0.00326441688792617	0.0040956246928786	0.00418485257315945	0.00363479579218301	0.0032023901226616	0.00406633175218252	0.00472787087740772	0.00384849721228628	0.00377616698157389	0.00397151500904093
"Human Diseases|Cancers: Overview"	0.00304605238278125	0.00368324349490096	0.00283810370258031	0.00263381774358639	0.0032981464572958	0.00288741487881713	0.00292785105340109	0.00281281310467534	0.0030875173693429	0.00384962730810165	0.00281579911822642	0.00282192351115878	0.00288874202056176	0.00265860196156681	0.00273365364026092	0.00260188484776989	0.00372572789276477	0.00244835489861718	0.00256569043194581	0.00306503784931649	0.00378986087391127	0.00249200290641164	0.00321061211739616	0.00326858933932735	0.00292820494384996	0.00379069865939296
"Organismal Systems|Aging"	0.0018278824946715	0.00237081009480427	0.00166468649149751	0.00155480825725822	0.00203164235383236	0.00169717884742879	0.00166872262117319	0.00158071238009229	0.00183781347124982	0.0024872679307185	0.00153676884908663	0.00171647512518097	0.00174228975619782	0.00144643877443303	0.00140069401248679	0.00144454022465726	0.00237523768674015	0.0013391846448428	0.00139348014103196	0.00189539152469773	0.0024792648342073	0.00135383932777196	0.00200106182061628	0.00204991920303136	0.00174137727227409	0.00245229386112071
"Human Diseases|Drug resistance: Antineoplastic"	0.00178419866830179	0.00166215421398088	0.00182793659671474	0.00196022882621802	0.0017301425685957	0.00181691308909429	0.00165958535572161	0.00188765035466916	0.0017431194557348	0.00162882388613081	0.00172397449172005	0.00183562356635711	0.00187174451062323	0.00187011960652554	0.00185674036402356	0.00183883492239886	0.00172521466805677	0.00194666640631322	0.00195991515837642	0.00179317362860509	0.00168913323576205	0.00199102110182259	0.00185121583305026	0.00178196344730636	0.00184060846501918	0.00168685410754461
"Human Diseases|Endocrine and metabolic diseases"	0.00158846150871501	0.00144830258279378	0.00153234227280132	0.00155207322763941	0.0015721706558895	0.00164161114757165	0.00155930112990745	0.00151410200460181	0.00166735981858106	0.00143294221115057	0.0016737517609067	0.00146329158245482	0.0015168771687972	0.00180633748750563	0.00173536051217938	0.00167323708586581	0.00156933042385835	0.00173690775063087	0.00177787437554633	0.00161538887143349	0.00147313445451982	0.00177885263699699	0.00165288594991749	0.00153568070809426	0.00162601179059873	0.00154234211030494
"Cellular Processes|Transport and catabolism"	0.00121027290519701	0.00139803084252354	0.00131295037394124	0.00144284260496325	0.00140119892071907	0.0011617785394724	0.00206676338839594	0.00206860964600253	0.00122728229971951	0.00153976092256555	0.00179654204556746	0.0017204515497104	0.00187392650328333	0.000912226244707248	0.00152375452139513	0.00145927728855639	0.00137701107864255	0.000898552771157057	0.00108409067860838	0.00116356275518808	0.00143120859215404	0.000700944769352461	0.00340231494859311	0.00174376495575031	0.00111428765660589	0.00280168062443695
"Organismal Systems|Immune system"	0.00135655710045079	0.00107107570157495	0.00148712422535634	0.00162115068117714	0.00129638596008358	0.00142819433004116	0.00180586856708795	0.0017922850786191	0.00138603024571958	0.00105312951374455	0.0017970966289463	0.00158256513310727	0.00165297867312149	0.00153835316564182	0.00171804978398906	0.00170186936081394	0.00108247571992639	0.00155925758858485	0.00160885467176932	0.00130097374270167	0.000995265437475418	0.00149435062248963	0.00212167679421498	0.00141209736780834	0.00137593410655677	0.00153922264975202
"Human Diseases|Cardiovascular diseases"	0.000959604573249185	0.00101771347255275	0.000968069255363546	0.00101462924255402	0.00101877356028486	0.00095204821552153	0.00113869574196525	0.00120510176433787	0.000991126357813048	0.00106748760304485	0.00116057514951203	0.00106326510682855	0.00114357309538384	0.000903747929543864	0.00113180695383479	0.00104316886486188	0.00107574605744567	0.000864916868730509	0.000949414700544297	0.000947492716547649	0.00105925159098943	0.000822017972193386	0.0017326292753769	0.00116486644653175	0.000929911017577024	0.00145009006879119
"Genetic Information Processing|Transcription"	0.00106432196647703	0.00081674221386222	0.0011669713193576	0.00132123924128851	0.000955980198098457	0.00113349426250766	0.00103907227785686	0.00113512697469232	0.00101364795435003	0.000739231524031555	0.00102772586977298	0.00115940852485656	0.00115034296381449	0.00123477954108848	0.00113361160866101	0.00119106820553833	0.00080782056699381	0.00135493965601705	0.00132139720291022	0.00105754966516667	0.000797378032184518	0.00140075443337562	0.000910709042423437	0.000921540997695562	0.00115052543526802	0.000756137353133427
"Organismal Systems|Environmental adaptation"	0.000966192050344883	0.00113489715056611	0.000931096266391956	0.000873806265030808	0.00105830526809937	0.000910924509560584	0.00112795945884343	0.00107631908118225	0.000983127874154897	0.00119095937347127	0.00107757675349324	0.00102539585831067	0.00105709697411657	0.000793828752421462	0.00092472439729742	0.000925868317735528	0.00103559663525722	0.000728036717052964	0.000767271415435906	0.000915554472749092	0.0011383079380806	0.000646663277770219	0.00162230817177412	0.00121414054319927	0.000888342173065509	0.00148715170719182
"Organismal Systems|Nervous system"	0.000820812856690514	0.00107512632736168	0.000781282156293398	0.000748678212953155	0.000951687022749151	0.000769342305839471	0.000927407127968663	0.000988498972807915	0.000830361159034307	0.00117727979808827	0.000896750699383116	0.000893530356672483	0.000934557107068746	0.00060559711320731	0.000847085415398043	0.000753988751699683	0.00120544491897639	0.000544384231939081	0.000623553593709355	0.000852254715400406	0.00116026868597473	0.000509149893429482	0.00150013210578208	0.00110650959725062	0.000768080383493348	0.00148214979928851
"Human Diseases|Cancers: Specific types"	0.000849138556732787	0.00106480419158083	0.000687739084218586	0.000562864706949173	0.000948424089558509	0.000809367598469993	0.000604348560266882	0.000624774723707955	0.000932869638464106	0.00112205539450688	0.00072731591536482	0.000621984339671068	0.00064371342414724	0.000794705066881406	0.000711831673262929	0.000664267008858399	0.00115063152969038	0.00064727792835298	0.000683026658115818	0.000899566960043804	0.0011457853129059	0.000672495064214277	0.000769886882621198	0.000939012528954044	0.000804132377750772	0.000968317153991438
"Human Diseases|Neurodegenerative diseases"	0.000671449648392653	0.00111168471634266	0.000557285523440171	0.000423811203538872	0.000823135062335719	0.000560944253147925	0.00057354878764438	0.0004198133759838	0.000666343716223942	0.00121880428993872	0.000418846440818944	0.000563878647489936	0.000548634891730947	0.000360639594268889	0.000291724223754888	0.000322373882055112	0.00113652447524215	0.000265819208473886	0.000279730952276795	0.00070869105213853	0.00117615814228108	0.000288180621805372	0.000666764222635241	0.00088710361248186	0.00060750755855839	0.00101546601069489
"Organismal Systems|Digestive system"	0.000421801428217017	0.000397482525825258	0.000419714013572499	0.000446486531034496	0.000437225937357397	0.000434311348819421	0.000541161898877378	0.000526072555465388	0.000462608238493952	0.000412422415606939	0.000555530349438001	0.000472850984893715	0.000505527887265216	0.000429636294958643	0.0004770206369399	0.000522642763990583	0.000394837329993163	0.000407725858587047	0.000430204598587665	0.000413736527677342	0.000393897499977636	0.000355792442501862	0.000847558574014473	0.000460730529874997	0.000400690858152321	0.000679610598524651
"Human Diseases|Infectious diseases: Viral"	0.000303509345289885	0.000283797090175781	0.000289824187647467	0.000289921476749856	0.000305913642714588	0.000313842719722744	0.000311817299767961	0.000301155913299301	0.000322524729875388	0.000283750834623543	0.000341570240352711	0.000283185946056648	0.000290656499256705	0.000344043527675084	0.000364613650326722	0.000333666330978887	0.000289720939103783	0.000317165898727379	0.000336598030212205	0.000304824106362938	0.000293447468089532	0.00032905466459777	0.000374011265505256	0.000341058399944406	0.000309616792659796	0.000313635660217085
"Human Diseases|Immune diseases"	0.000192010217882954	0.000259755538385182	0.000190394553250691	0.000211866555126676	0.000213118385063182	0.000181626153899996	0.000136046260792764	0.000227228990524194	0.000174115852656246	0.000268844382891838	0.000148031265339888	0.000217750582910732	0.000217803341282768	0.000125671188226254	0.000171789076001007	0.000160717703669034	0.000250477273769824	0.000136317836310281	0.000145210248542749	0.000195900553039548	0.000262486645667643	0.000136627474788837	0.000265696281433631	0.00022266506540963	0.000187606912283985	0.000303303042115531
"Organismal Systems|Excretory system"	0.000144196189399047	0.000238666630697308	0.0001237933644236	7.60003110587745e-05	0.000179608784588035	0.000110562705741258	0.00017149090233232	0.000151412576271377	0.000140048762762142	0.000267038968503806	0.000147402312542428	0.000144267467340522	0.000143123937211968	5.2498921224189e-05	0.000122547134836128	0.000103895109349237	0.000235414803377081	2.64073598427928e-05	3.98541284847232e-05	0.000130826047273154	0.000244890248315121	1.58054418468147e-05	0.000208471545710722	0.000183350015708838	0.000111375794733504	0.000293227105810367
"Human Diseases|Infectious diseases: Parasitic"	0.00014279826735513	0.000265026859797743	0.000126932609522788	6.64891012497321e-05	0.000181217393142855	0.000114498739813519	0.000187209898902933	9.71012284362283e-05	0.000145580170654907	0.00029002309698992	0.000139877543938589	0.000132049226032128	0.000125331553289268	4.97684827571943e-05	8.3149612380551e-05	6.88926508773057e-05	0.000237299195115475	2.27072388765237e-05	2.53869524859643e-05	0.00014135731274245	0.000301624985589733	1.46047452835862e-05	0.00018660677839393	0.000195164208981715	0.000115651514439789	0.000231061914399237
"Environmental Information Processing|Signaling molecules and interaction"	6.80105041835434e-06	9.50482522871227e-07	1.09275953929552e-05	1.78146751222728e-05	8.4202697012923e-06	5.79850924601901e-06	3.68152317176542e-05	3.52383437660886e-05	5.13732449586587e-06	3.01687889758208e-06	2.33732458515333e-05	2.6064987116381e-05	2.83225775574774e-05	4.59910484194064e-06	1.60765708760792e-05	1.95004159223014e-05	1.85836125161543e-06	3.72015255696041e-06	1.04036247156876e-05	5.67187086084044e-06	6.63480891644456e-07	1.09276099151968e-06	4.60105052158359e-05	1.93612277831914e-05	4.74488709149809e-06	4.55174608894793e-05
"Organismal Systems|Development"	5.65706596720786e-06	7.24944297105173e-07	7.32381393357632e-06	1.36392872541735e-05	6.7378315479758e-06	2.62904701330837e-06	2.64992539561416e-05	2.9097843061251e-05	2.43246930507089e-06	2.38300070899058e-06	1.68287370131039e-05	1.88698240846308e-05	2.36381268486568e-05	1.9586093175457e-06	1.60765708760792e-05	1.31690266422407e-05	1.34964783636875e-06	2.91888892930739e-06	9.80571524926875e-06	1.00091838720714e-06	5.79037869071525e-07	6.65641213108432e-07	4.38075398498246e-05	1.42119650748958e-05	3.12700295428241e-06	4.52836954997314e-05
"Human Diseases|Substance dependence"	2.63996411803034e-06	4.22884173311351e-07	8.94100875747594e-06	1.12433930225304e-05	4.6655847949113e-06	8.81826185713849e-06	2.74771370283278e-05	1.57256725367791e-05	7.31641158165856e-06	1.83580737414656e-06	1.42789283747549e-05	1.93857802286317e-05	1.2905371525279e-05	6.09345121014218e-06	0	1.06131958136479e-05	1.09010017552861e-06	2.40379088295903e-06	3.8992697998174e-06	1.40128574208999e-05	4.86228371911875e-06	1.17113487628889e-06	3.5793976033304e-05	3.29432663867724e-05	4.84307800552145e-06	1.75324042310907e-06
"Organismal Systems|Circulatory system"	1.31998205901517e-06	0	0	0	6.36216108396995e-07	0	9.64110071169393e-07	0	1.33025665121064e-06	0	1.78486604684436e-06	1.03033360836518e-06	1.1333348489082e-06	0	2.08399992838064e-06	3.03234166104227e-06	7.26733450352403e-07	0	0	0	0	2.32974424587951e-06	4.74970211753347e-05	2.51787503629635e-05	2.58367989668647e-06	1.40259233848725e-06
"Metabolism|Chemical structure transformation maps"	0	0	0	2.19136275907038e-07	0	0	0	2.99536619748172e-07	0	7.39883284646269e-09	7.13946418737742e-07	1.14458431090567e-07	0	0	0	0	0	0	1.06080711783985e-07	0	4.04509317809039e-07	5.16677151303923e-08	3.25707244974787e-08	0	0	0
