"Taxa"	"ginger_29"	"henry_29"	"joans_29"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"grogu_37"	"grogu_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"grogu_42"	"henry_42"	"ivy_42"	"ophelia_57"	"wolverine_57"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"iris_59"	"ophelia_59"	"iris_60"	"wolverine_60"	"hamlet_67"	"hera_67"	"jarjarbinks_68"
"human_pathogens_pneumonia"	0	0	0	0.000112095056608004	0	0	0	0	0	0	0	0	0	0.0044359464627151	0	0	0	0	0	0	0.000392178833548098	0	0	0	0	0	0	0
"human_pathogens_septicemia"	0	0	0	0.000112095056608004	0	0	0	0	0	0	0	0	0	0.0044359464627151	0	0	0	0	0	0	0.000392178833548098	0	0	0	0	0	0	0
"ureolysis"	0	0	0	0.000112095056608004	0	0	0	0	0	0	0	0	0	0.0044359464627151	0	0	0	0	0	0	0.000392178833548098	0	0	0	0	0	0	0
"nitrate_respiration"	0	0.000102632524246934	0	0.000112095056608004	0	0	0	0	0	0	0	0.000223713646532439	0	0	0	0	0	0.00203621869855298	0	0.000101750101750102	0.000112051095299457	0	0.000335042911265174	0	0.000121469784391133	0	0	0.000206611570247934
"nitrite_ammonification"	0	0.000102632524246934	0	0.000112095056608004	0	0	0	0	0	0	0	0.000223713646532439	0	0	0	0	0	0.00203621869855298	0	0.000101750101750102	0.000112051095299457	0	0.000335042911265174	0	0.000121469784391133	0	0	0.000206611570247934
"nitrite_respiration"	0	0.000102632524246934	0	0.000112095056608004	0	0	0	0	0	0	0	0.000223713646532439	0	0	0	0	0	0.00203621869855298	0	0.000101750101750102	0.000112051095299457	0	0.000335042911265174	0	0.000121469784391133	0	0	0.000206611570247934
"nitrogen_respiration"	0	0.000102632524246934	0	0.000112095056608004	0	0	0	0	0	0	0	0.000223713646532439	0	0	0	0	0	0.00203621869855298	0	0.000101750101750102	0.000112051095299457	0	0.000335042911265174	0	0.000121469784391133	0	0	0.000206611570247934
"fumarate_respiration"	0	0.000102632524246934	0	0.000112095056608004	0	0	0	0	0	0	0	0.000223713646532439	0	0	0	0	0	0.00203621869855298	0	0.000101750101750102	0	0	0	0	0	0	0	0.000206611570247934
"nitrate_ammonification"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112051095299457	0	0.000335042911265174	0	0.000121469784391133	0	0	0
"dark_hydrogen_oxidation"	0	0	0	0	0	0	0	0	0	4.45216152442011e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161127895266868	0	0.000166389351081531	0	0
"dark_oxidation_of_sulfur_compounds"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112051095299457	0	0.00010309012654313	0	0	0	0	0
"dark_thiosulfate_oxidation"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112051095299457	0	0.00010309012654313	0	0	0	0	0
"human_pathogens_nosocomia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112051095299457	0	0.00010309012654313	0	0	0	0	0
