"ID"	"jarjarbinks_29"	"korra_29"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"goose_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"hamlet_41"	"hera_41"	"goose_42"	"lambchop_42"	"buddy_57"	"joans_57"	"ginger_58"	"henry_59"	"joans_60"	"marshmallow_60"	"joans_62"	"henry_66"	"ivy_67"	"franc_68"	"grogu_70"
"txid147207"	2	1	54	6	24	1	33	5	2	11	83	8	8	0	3	10	0	2	0	0	0	1	104	69	2	1
"txid1937461"	0	0	0	0	1	0	2	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0
"txid147206"	0	0	18	0	0	0	1	1	1	0	28	0	0	0	1	0	0	0	0	0	0	0	27	6	0	0
"txid742742"	4	1	11	8	28	4	13	11	4	0	9	5	2	2	5	11	1	2	3	1	1	7	90	27	3	5
"txid1870987"	3	0	4	5	6	4	9	2	6	0	14	1	4	2	5	9	0	1	1	0	1	2	49	14	2	1
"txid883106"	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1379"	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
"txid29391"	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0
"txid1179782"	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	4	0	0	0
"txid1179787"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"txid46125"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"txid137732"	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	8	0	0	0
"txid1156431"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0
"txid1338"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
"txid2382163"	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	2	0	0	0	3	0	0	0
"txid28037"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0
"txid655813"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0
"txid1547447"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	4	1	0	0	4	0	0	0
"txid760570"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
"txid1305"	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
"txid2853160"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	0	0	0
"txid1673717"	0	0	4	5	0	0	0	11	0	7	2	2	4	0	0	0	0	0	0	0	0	0	0	12	1	0
"txid642589"	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid501571"	0	0	0	8	0	0	8	23	0	0	0	37	13	0	0	1	0	0	0	0	1	0	0	20	5	1
"txid1561"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
"txid2126740"	1	1	2	7	4	2	15	14	2	5	3	29	6	3	0	2	2	2	1	20	0	1	2	20	2	3
"txid1347366"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	13	0	0	4	1	0	1	0
"txid1958780"	0	0	1	2	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"txid195103"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
"txid1650661"	0	0	12	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2605778"	18	5	23	25	34	13	115	12	17	10	39	111	51	9	0	18	9	5	0	32	9	0	1	6	12	1
"txid2479838"	0	0	0	0	2	1	0	0	2	0	0	3	1	0	0	0	0	0	0	0	1	1	0	0	1	0
"txid2784388"	0	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"txid53442"	0	0	0	1	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid29322"	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	2	0
"txid1732"	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1632013"	0	0	1	2	2	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0
"txid292800"	2	0	5	10	10	0	160	4	0	16	30	67	25	0	0	2	1	0	0	0	0	0	0	11	2	0
"txid1870988"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2714358"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"txid1535"	0	0	9	4	0	0	0	11	0	3	6	3	1	0	2	0	0	0	0	0	0	0	0	16	1	0
"txid2741"	8	2	1	2	5	2	4	1	0	3	23	10	6	0	0	4	1	0	0	0	1	0	0	3	2	0
"txid1643805"	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2086584"	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid384638"	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid1527"	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid433286"	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"txid1727145"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid259063"	0	1	1	0	3	2	1	1	2	1	0	2	0	1	0	1	0	2	0	3	2	0	0	1	1	0
"txid1745713"	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
"txid2606636"	12	4	9	16	47	18	28	10	12	3	12	71	12	14	17	3	3	5	12	15	7	5	8	7	8	1
"txid1912897"	0	0	1	0	2	1	0	1	1	0	0	4	0	1	0	0	1	2	0	0	0	1	0	1	1	0
"txid2696678"	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1796615"	0	0	0	3	1	0	1	0	0	0	1	3	1	1	0	0	0	1	0	0	1	0	0	0	0	0
"txid1532"	0	0	0	1	6	1	0	1	0	1	0	4	0	2	0	0	0	0	0	0	1	0	0	3	0	0
"txid536633"	29	13	13	94	57	21	34	41	17	49	90	110	60	20	2	12	46	13	3	17	16	4	47	72	23	1
"txid537007"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid2025493"	0	0	4	0	9	2	1	1	4	4	0	3	0	3	0	0	0	0	0	0	2	0	0	3	4	0
"txid53443"	0	0	1	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid1121114"	1	0	1	0	4	1	1	2	3	1	0	3	0	2	0	0	0	1	0	0	1	0	0	0	1	0
"txid1796616"	0	0	1	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid180164"	1	0	1	3	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid45851"	0	0	3	1	7	1	1	4	1	4	1	9	1	2	0	0	0	2	0	0	1	0	1	2	2	1
"txid831"	0	0	2	2	3	2	0	1	1	2	1	5	1	2	0	1	0	1	1	1	0	0	2	5	1	0
"txid185008"	4	1	2	1	2	1	4	1	0	0	11	5	2	0	0	1	2	0	0	0	0	0	0	3	0	0
"txid43305"	0	0	0	2	2	2	0	0	1	0	0	6	1	3	0	0	0	2	1	1	3	1	0	1	3	0
"txid673271"	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
"txid33043"	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid1796618"	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0
"txid2850323"	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2850322"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid1432052"	0	0	1	2	0	0	0	0	0	0	0	10	6	0	0	0	1	0	0	0	0	0	0	2	0	0
"txid208479"	22	11	21	22	32	15	54	14	21	13	25	81	31	16	0	16	9	19	5	10	4	2	12	13	15	0
"txid358743"	0	0	2	0	1	1	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	0
"txid1531"	1	1	2	5	5	2	7	1	1	2	1	8	5	2	0	1	1	0	0	1	0	1	0	0	2	0
"txid1917870"	0	0	1	0	1	0	1	0	1	0	1	4	0	2	0	0	0	0	0	0	1	0	0	0	0	0
"txid460384"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0
"txid2788944"	1	0	1	3	3	2	0	0	0	5	6	12	6	0	0	1	1	1	0	0	2	0	0	4	10	0
"txid39482"	1	0	1	3	3	1	1	1	0	6	3	6	10	0	0	1	1	0	0	1	1	0	0	3	6	0
"txid2726362"	0	0	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0
"txid290055"	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
"txid1544"	0	0	0	2	2	1	0	1	1	3	2	6	0	1	0	0	0	0	1	0	0	0	0	3	4	0
"txid1912855"	0	0	1	1	1	0	1	0	1	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	0
"txid1150298"	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid1408099"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid1912090"	0	0	0	0	2	1	0	0	1	0	1	3	0	0	0	0	0	0	1	1	1	0	0	2	2	0
"txid2885351"	2	1	8	6	11	6	3	4	3	2	1	11	2	5	0	0	1	1	0	0	4	0	1	3	2	1
"txid1096246"	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid154046"	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0
"txid2763671"	0	0	0	1	2	1	0	0	2	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0
"txid1469948"	1	0	1	1	7	2	1	2	3	1	2	5	1	2	1	2	1	3	0	2	2	1	3	0	2	0
"txid29364"	0	0	0	0	4	4	1	1	4	0	0	3	0	3	0	0	0	2	0	0	1	0	0	0	0	0
"txid1926283"	0	0	1	1	1	0	4	2	1	0	2	11	1	2	0	0	0	1	1	1	1	0	1	2	1	0
"txid1871021"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
"txid1852382"	2	3	2	3	5	3	6	1	3	2	3	10	2	3	0	2	2	3	2	0	2	1	2	5	2	0
"txid36832"	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid94868"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"txid253257"	0	0	2	3	4	1	8	2	2	1	0	16	2	2	0	1	0	0	0	2	1	0	0	3	2	1
"txid1286362"	3	1	4	8	5	3	34	5	4	4	13	32	9	2	0	4	3	2	0	16	1	1	9	29	5	0
"txid69825"	0	0	3	2	6	2	13	6	0	3	2	12	4	2	0	1	0	0	1	2	1	0	0	10	2	0
"txid84030"	0	0	0	0	2	1	1	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"txid29370"	1	1	0	3	3	3	6	5	3	2	3	16	6	2	0	2	0	1	0	2	0	0	1	7	1	0
"txid384636"	0	0	1	2	1	1	2	4	1	0	0	5	2	2	0	0	0	0	0	0	1	0	0	7	0	0
"txid168384"	3	0	1	2	7	3	6	5	6	0	3	12	2	3	0	0	0	4	1	1	1	0	1	1	3	0
"txid1298596"	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid411470"	0	0	1	105	0	2	5	37	0	24	3	73	17	0	2	2	1	0	0	1	0	0	0	15	3	1
"txid471875"	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"txid1653435"	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0
"txid1337051"	0	0	1	0	3	1	1	2	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid796944"	11	2	12	20	76	39	20	13	44	9	9	91	15	39	3	4	3	28	5	6	19	11	10	11	24	0
"txid796943"	252	68	57	75	383	195	141	71	235	32	140	507	128	158	31	71	58	217	32	90	106	58	184	61	156	3
"txid237576"	162	50	52	85	344	151	190	76	171	29	142	502	142	134	87	53	34	149	41	94	89	44	104	70	127	8
"txid2606632"	2	1	1	1	23	12	7	3	18	1	1	23	2	12	0	1	1	12	2	1	8	4	1	2	6	0
"txid2763669"	0	0	1	0	4	2	1	1	4	0	0	3	1	3	0	0	0	3	0	0	1	0	0	0	2	0
"txid301302"	0	0	0	1	2	1	1	1	0	0	0	3	0	1	0	0	0	3	1	0	1	0	0	0	0	0
"txid622312"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2605790"	0	0	0	0	1	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"txid1653434"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"txid2681861"	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid84037"	0	0	1	1	0	1	1	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"txid2606635"	3	0	2	3	6	2	1	5	3	1	4	13	1	2	0	2	0	2	0	4	1	0	5	2	4	1
"txid2763667"	54	11	19	20	128	37	32	24	68	29	65	114	19	54	0	43	24	38	2	65	36	4	58	50	57	2
"txid2654621"	734	438	670	637	1464	1156	910	792	862	423	932	1792	774	891	1184	937	233	892	864	1321	546	654	554	474	514	57
"txid742816"	923	988	330	831	550	369	489	1470	258	162	1615	1311	1135	407	446	485	441	676	621	1009	176	746	259	834	650	158
"txid158847"	245	290	250	704	455	238	163	279	136	74	62	903	400	256	157	123	106	507	463	221	133	579	64	277	447	26
"txid491921"	14	7	18	47	43	16	12	171	17	10	7	65	17	19	8	7	7	49	33	6	8	43	3	55	27	41
"txid209880"	18	17	27	18	33	16	6	14	61	2	0	21	9	80	67	17	8	0	0	17	11	38	0	17	58	4
"txid156456"	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0
"txid1852378"	0	0	0	0	4	1	0	1	2	0	0	1	0	4	0	0	0	3	3	0	1	1	0	0	3	0
"txid1852379"	0	0	1	0	3	3	0	1	5	0	0	3	0	7	1	0	0	11	3	1	3	5	0	2	6	0
"txid1122219"	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid1064535"	219	115	117	179	466	264	132	110	360	30	276	184	116	449	269	95	112	309	365	148	101	284	125	285	295	20
"txid1675036"	0	0	0	1	5	2	0	1	1	0	0	0	0	2	0	0	0	4	1	0	0	1	0	0	1	0
"txid879612"	76	47	44	91	286	70	38	41	77	12	28	76	31	108	32	99	90	234	209	141	65	316	48	107	156	0
"txid1232428"	64	61	33	54	121	39	50	38	65	9	52	42	38	55	43	66	72	146	139	104	44	139	69	110	109	4
"txid187326"	2	2	1	5	11	6	4	3	5	1	2	4	1	10	4	1	1	23	21	4	6	19	3	11	15	0
"txid349095"	66	20	57	97	278	76	45	47	91	13	18	67	22	140	21	20	15	249	250	23	103	232	21	114	189	2
"txid2144175"	41	27	21	42	105	21	34	16	24	5	12	31	26	25	12	19	20	104	84	35	24	74	27	43	54	9
"txid349094"	0	0	0	0	1	1	0	1	2	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	1	0
"txid2045301"	3	2	6	22	56	17	5	15	18	4	0	17	1	24	3	1	1	56	58	1	20	26	3	27	28	0
"txid1111454"	0	0	1	1	1	1	0	2	1	0	0	1	0	3	0	0	0	1	2	0	1	1	0	0	0	0
"txid1936062"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"txid479436"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"txid85831"	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid47678"	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1411144"	3	0	0	1	5	2	7	0	1	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid28111"	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
"txid1077285"	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0
"txid338188"	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	7	0	0	4
"txid1462571"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	4	0	1	0	0	0	0
"txid2792859"	1	0	4	11	9	0	16	5	0	2	5	24	14	0	6	0	0	0	1	0	0	0	10	19	0	2
"txid1912896"	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
"txid1841856"	25	16	9	39	60	15	49	12	14	19	11	31	15	15	8	13	11	14	43	5	6	6	36	21	17	32
"txid28116"	0	0	0	0	5	0	1	1	0	1	1	3	1	0	2	0	0	0	0	1	0	0	4	2	0	0
"txid291644"	0	0	0	4	1	0	14	8	0	21	0	41	23	0	0	0	0	0	0	0	0	0	0	11	0	0
"txid449673"	0	0	2	2	4	1	1	14	0	8	3	7	6	0	2	1	0	0	0	0	1	0	5	0	1	0
"txid818"	0	0	0	0	1	0	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3
"txid820"	0	0	2	13	0	0	29	29	0	46	23	13	15	0	0	0	0	0	1	0	0	0	6	3	0	0
"txid657309"	0	0	0	4	1	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	10	1	0	2
"txid2650157"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	1	0	0
"txid2725562"	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	0	1
"txid376804"	3	2	1	14	13	6	12	5	6	6	3	8	2	4	1	1	0	2	10	1	2	3	6	8	3	1
"txid470145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0
"txid387090"	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"txid357276"	2	2	11	8	10	3	50	35	2	4	24	15	7	3	11	4	1	5	13	0	1	1	23	43	3	11
"txid2786956"	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid204516"	0	0	0	3	0	0	2	58	1	7	66	13	7	0	27	0	0	2	0	0	0	0	13	17	6	0
"txid484018"	1	0	0	224	28	0	614	1	2	167	0	474	327	1	0	1	1	11	88	2	0	2	297	3	1	1
"txid1236538"	133	61	20	112	153	54	195	29	53	55	58	101	57	47	53	56	51	41	130	18	11	5	208	53	31	18
"txid435590"	32	11	21	98	111	10	164	118	9	52	50	272	157	6	49	29	13	13	50	5	8	3	209	137	24	243
"txid487174"	3	0	3	2	44	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1
"txid397865"	0	0	1	2	5	0	1	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0
"txid1349822"	0	0	1	3	0	0	5	4	0	3	3	3	3	0	0	0	0	0	0	0	1	0	36	1	1	0
"txid2518971"	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	1	0	0	0	2	1	0	0	0	1	0
"txid2530391"	1	0	1	2	4	1	2	0	1	2	1	2	1	0	0	1	1	3	0	1	1	0	4	1	2	5
"txid2094150"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"txid2530390"	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
"txid2094151"	4	0	1	5	19	1	5	1	1	6	0	2	1	2	0	2	1	4	2	0	0	0	10	1	0	1
"txid2606626"	1	0	0	2	4	0	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	2	2	0	2
"txid671218"	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0
"txid76122"	0	0	3	5	1	1	1	0	1	0	0	2	0	1	0	0	0	0	3	0	1	0	0	0	0	0
"txid28127"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
"txid76123"	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"txid840"	0	0	0	0	0	4	0	0	1	0	1	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0
"txid189722"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"txid407975"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"txid228603"	0	0	0	0	0	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	3	0
"txid1776379"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"txid1002367"	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid1841864"	0	0	1	2	3	1	1	0	1	0	0	2	0	1	0	0	0	0	3	0	1	0	0	0	0	0
"txid454154"	0	0	0	0	0	0	3	1	0	4	1	2	5	0	0	1	0	0	0	0	0	0	2	2	0	0
"txid454155"	0	0	0	2	4	2	1	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0
"txid28128"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
"txid1236509"	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
"txid28129"	0	0	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
"txid1236517"	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2801997"	0	0	0	1	0	13	0	0	9	0	9	0	0	14	0	2	2	0	0	4	0	17	0	0	8	1
"txid2800387"	0	0	0	2	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0
"txid2490854"	0	0	0	0	0	1	0	0	2	0	2	0	0	3	0	0	0	0	0	1	0	2	0	0	2	0
"txid2479840"	0	0	0	0	0	3	0	0	2	0	4	0	0	2	0	1	0	0	0	1	0	3	0	0	3	0
"txid1852370"	73	36	39	132	172	79	153	0	80	34	0	159	150	74	0	103	40	0	218	25	28	13	265	0	0	120
"txid305719"	10	3	8	40	46	21	31	0	18	11	0	46	22	24	0	11	5	0	44	3	7	1	26	0	0	1
"txid873513"	3	1	2	13	21	6	11	0	6	5	0	26	6	10	0	4	1	0	26	1	3	1	8	0	0	0
"txid537011"	140	36	20	0	504	499	0	273	379	0	0	0	0	310	1524	226	75	442	318	237	372	689	610	1	317	2515
"txid2518605"	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	10
"txid439703"	0	1	2	3	5	5	4	0	4	0	2	4	1	6	0	1	2	0	4	1	1	6	1	0	6	0
"txid28135"	0	0	0	0	2	8	0	0	6	0	10	0	0	9	0	3	4	0	0	10	0	10	0	0	4	0
"txid185294"	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
"txid915438"	0	0	0	0	0	4	1	0	6	0	2	0	0	9	0	0	1	0	2	3	0	6	0	0	2	0
"txid1676614"	0	0	0	0	0	33	0	0	35	0	109	0	0	50	0	25	34	0	0	63	0	71	0	0	39	1
"txid2585119"	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid328814"	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid823"	4	17	23	50	19	31	67	11	41	28	63	40	26	24	52	33	16	37	24	16	25	1	212	23	18	17
