"Taxa"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"jarjarbinks_3"	"goose_4"	"padme_5"	"korra_6"	"padme_6"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"	"ophelia_9"
"Metabolism|Carbohydrate metabolism|Amino sugar and nucleotide sugar metabolism"	0.0163314714766642	0.016666426004235	0.0157185412830962	0.0266192421282529	0.017908501932698	0.0205755856855235	0.0165117946591564	0.0217689519158032	0.0189885910341937	0.0177393544896932	0.0194844632429735	0.0133385767090518	0.0165210203565294	0.0165972622421632	0.0156613481373331	0.017377096027383	0.0195144925786692	0.0184181601470969	0.0157269240365567	0.0154008559516274	0.0156179017964742	0.0179985332579691	0.0157167595643714	0.0156428491465846	0.0158497600942393	0.0165734486414111	0.0161298949161871	0.0159274194932882	0.0155818607479193	0.0165442927454894	0.0178674309593097	0.0162670166853204	0.0151641722321891	0.0149423820629612
"Metabolism|Nucleotide metabolism|Purine metabolism"	0.0147553928238647	0.0144350193275044	0.0145782476446752	0.0138146523914422	0.014457198682882	0.0141554712824281	0.0149827590023642	0.0137242838701311	0.0155185545898945	0.0147900945280961	0.0138451726554656	0.0135677393280548	0.0144543585445933	0.0142060602309081	0.0144212854471998	0.0145879732172181	0.0146564143943343	0.0144566683500004	0.0153348008753716	0.0157473223473949	0.0144644921201633	0.0145382808277011	0.0144082313757219	0.0145414779186605	0.0152415894238782	0.0150358371042699	0.0143368456454175	0.014356583792676	0.014499474847565	0.0149863542363458	0.0142917873078832	0.0145739545226578	0.0143609752491916	0.0144299110137804
"Metabolism|Carbohydrate metabolism|Glycolysis / Gluconeogenesis"	0.0128291668529855	0.012756110465609	0.0127891594139593	0.0198009138359682	0.0140559552705313	0.0154283957212187	0.0127641312877677	0.0163706215699872	0.0128698732549814	0.013474423896682	0.013100127089294	0.0127743338972665	0.0131521453939711	0.0133471087855991	0.0127435280233457	0.0122231258719455	0.0112554314956595	0.0109585478005292	0.0122646109218	0.0125660703895891	0.0126152193113857	0.013234806483675	0.0125439352114299	0.0126349830187881	0.0126084400996558	0.0129373415786819	0.0126844860514649	0.0129944758054832	0.0126726074966273	0.0122915291275375	0.0139751215883602	0.0123033055821881	0.0121653329338972	0.0127350607635106
"Metabolism|Carbohydrate metabolism|Fructose and mannose metabolism"	0.0104704170715171	0.00874568419331036	0.0134007500973971	0.0135602929586146	0.0131828870025157	0.0128375652906803	0.0129026888855027	0.0118994412430227	0.0122562224514144	0.012443529918437	0.00899775405523008	0.00919858282055367	0.0148147149464285	0.010830411767122	0.0150403283551121	0.00939349749586566	0.0101234747344358	0.0100960819415687	0.00978493663558997	0.0135938216931847	0.0144742937116714	0.0108080609071373	0.0142814246719526	0.0146817321529134	0.00937954904793717	0.00905590878682386	0.0144450340575221	0.0146675604240185	0.0149294080957665	0.00944497692751478	0.0138260775603596	0.01314382972354	0.00955342017464907	0.0100325179997676
"Metabolism|Carbohydrate metabolism|Pyruvate metabolism"	0.0120961992630011	0.0130528695519255	0.0115142810062689	0.0100962510314025	0.010887613126083	0.0107770291435732	0.0115323757540366	0.0117200796916439	0.0109112531206843	0.0112237095682373	0.0121425036015187	0.0128082520504756	0.0107427475878771	0.0115834443907618	0.0107922489204903	0.0122334580705826	0.0114977164645559	0.0113311500794536	0.0131019373939402	0.0108009258013269	0.0110315388445511	0.0113455766318876	0.0110258897762529	0.010960067133093	0.0133124971933406	0.0132341936168286	0.0108796604192007	0.0108845415871316	0.0108612810926791	0.0127931920480593	0.0112357090803327	0.0112904372925359	0.0126264856845163	0.0122558933435228
"Metabolism|Carbohydrate metabolism|Starch and sucrose metabolism"	0.0130387243203963	0.0103504457809831	0.00926860403282957	0.0166942156216845	0.0126830394408127	0.0127394511136294	0.011318218241881	0.0113334732602082	0.0161874139815467	0.0133001675191528	0.0118724716200592	0.0100838641323885	0.00955099753605496	0.0134895068331987	0.0085873711923041	0.0114621623657882	0.0118925839512957	0.0104612742033769	0.0120635361223651	0.0105644048714815	0.00862908694500734	0.013781998939348	0.00862825686206997	0.00896616228581185	0.0116853466750611	0.0114819654204949	0.00887615782125765	0.00899103397086669	0.00880590994764477	0.0101042202933392	0.00924267787716648	0.00953319647377931	0.0109305104433206	0.0119559748059869
"Metabolism|Nucleotide metabolism|Pyrimidine metabolism"	0.0109772880543977	0.0108563576445722	0.010761888783158	0.0111776603169489	0.0109074409988403	0.0110179403583086	0.0112873283072088	0.0108174435156149	0.012245221217023	0.0113194484246211	0.0106459687421626	0.0103006659722809	0.0107775946436294	0.010331649476916	0.0106587292006162	0.0111643459678694	0.0110656095351147	0.0109881173740915	0.0116280239352727	0.0117717709061396	0.0106960342116273	0.0110953974839317	0.0106793181251925	0.0107859788308803	0.0114105267192935	0.0111373723547187	0.010649519303405	0.010623174276813	0.0107321263179806	0.0113375093436259	0.0108479101493208	0.0108705195749942	0.0106931599669575	0.0108115168817491
"Genetic Information Processing|Translation|Ribosome"	0.011057475150035	0.0110936959786187	0.00885997345639802	0.01129398256702	0.00983877119466714	0.010196080900437	0.0102364774149491	0.00980578968591472	0.0127223700500396	0.0107582608752323	0.0108552480645342	0.00973074296037368	0.00839760433466687	0.00997279949493172	0.00793486865655478	0.0115612434459241	0.0124670537482029	0.0110757136398724	0.0121501754275326	0.010273373684687	0.0082232197496134	0.0110522042440801	0.00828182867668927	0.00834972414341992	0.0118547524097958	0.0113797747732044	0.00822518067545484	0.00807930094848267	0.00813233023432519	0.0113381011332363	0.00874092014946472	0.00918228168829249	0.010632021829895	0.0107525945356945
"Metabolism|Carbohydrate metabolism|Propanoate metabolism"	0.00934990612050312	0.0100487916171242	0.0092564204054138	0.0085020288966526	0.00877421475832226	0.00881168755483742	0.00916510431857691	0.00944327630623496	0.0085741504459717	0.00888966615761325	0.00920223687626631	0.0100822765854914	0.00891518902835314	0.00878394641611937	0.00898134124699468	0.0094470037237945	0.00840968544691104	0.00870725431758106	0.0100234659067294	0.00865105292952172	0.00905298214038748	0.00866853418697525	0.00902764649572018	0.00901953560852751	0.0100708634903282	0.00978356254917065	0.00895580004353423	0.00899691876849836	0.00898900153561324	0.00986300218622801	0.00925954436972579	0.00905992020567737	0.00966074194446662	0.00950185435462308
"Metabolism|Carbohydrate metabolism|Glyoxylate and dicarboxylate metabolism"	0.0091994341604832	0.00897174369497404	0.00911423322081604	0.00569616098873599	0.00850485962988202	0.00776425715297335	0.00933773873339751	0.00716558742397071	0.00957439151661013	0.00889139940995791	0.00866781921099547	0.00906286490620022	0.00895270720666247	0.0086954716431686	0.00909465872061185	0.00935678698501474	0.0091444909512525	0.00967882001347276	0.00986634387744053	0.00824905928914731	0.0091447287538502	0.00871373145469373	0.00916063026579659	0.00920180759918742	0.00957293091937617	0.00911439532875367	0.00907190521419401	0.0089270686340734	0.00916005372404177	0.00949156325310368	0.00847983737975542	0.00928171057085757	0.00957935067903836	0.0092325186747753
"Metabolism|Carbohydrate metabolism|Butanoate metabolism"	0.00775155336544769	0.00860144839420618	0.00917810151963092	0.00774044347717404	0.00781988622611646	0.00792120438652216	0.00845130778572251	0.00926786816338673	0.00628036253508102	0.0075127889604643	0.00708428988908842	0.00843453775661743	0.00894428748365836	0.00683418385526273	0.0093232506498155	0.00740291933222511	0.00571697829876902	0.00633136383822966	0.00866302676632934	0.00817750321881603	0.00925579009175321	0.00662133349860378	0.0091404430094752	0.00921521539173925	0.00875463162793314	0.00850597657944709	0.00900740857350479	0.00918040072716878	0.00927806194932755	0.00849277408885861	0.00945660575726986	0.00858094065270283	0.00792995929355416	0.00770572223793248
"Metabolism|Energy metabolism|Carbon fixation pathways in prokaryotes"	0.00841171070443331	0.00848083778851802	0.00739527741841609	0.00791283016434546	0.00789664075062502	0.00800502167647771	0.00807915964197191	0.0085909518565946	0.00958793899250316	0.00833971963002225	0.00883099617605555	0.00856393716707453	0.00724160918336104	0.00828943845203251	0.00701467616809569	0.00871715011891596	0.00834047242826709	0.00828670174228857	0.00905469138134723	0.00684928917333904	0.00710285646078034	0.00858726145013355	0.00715795397240236	0.00719181395944083	0.0087577157279576	0.00859979357425147	0.00715452351475241	0.00710285954135454	0.00709080712885309	0.00859385245762044	0.00764313240294816	0.00750933790212752	0.00863768913747163	0.00865796036362956
"Metabolism|Amino acid metabolism|Cysteine and methionine metabolism"	0.00900715418287841	0.00879499664888976	0.0068757233799441	0.00948728953284804	0.00793612885237775	0.00806280364562557	0.00794967016395367	0.00869234428733321	0.00988446472711321	0.00843321643149105	0.00853908206916549	0.00796367380147451	0.0064548645768642	0.008649021113524	0.00605662989092248	0.00833009548020805	0.00797555955737073	0.00706674919745627	0.00951690896303895	0.00744116607924852	0.0062158254665741	0.00866437754563771	0.00622180605789794	0.00635208056027774	0.00937951346838786	0.00925315041242846	0.00621388115485497	0.00627036756336806	0.00620134386362133	0.00841564632874032	0.0070330262625007	0.00675757494661988	0.00827939247538222	0.00871258017599347
"Metabolism|Energy metabolism|Methane metabolism"	0.00765718903349438	0.00796741743452791	0.00780026341374279	0.00804119449350432	0.00758407607924709	0.0077336517752344	0.00779299682633203	0.00857087811137681	0.0075726890084217	0.00747467850028344	0.00780035423824105	0.00747648708655631	0.00759667090027964	0.00780477717852554	0.0075773977653219	0.00742060368933792	0.0070495145842498	0.00678412665873899	0.00816616919138118	0.0070758052418254	0.00759754560600668	0.00748661249602606	0.0075526388193637	0.00758917380509402	0.00825423274731291	0.00850690924406408	0.00755536926488744	0.00757411473377125	0.00756709689156493	0.00805536864321072	0.00803396292780984	0.00753893376468429	0.00768961472326174	0.00771911134622749
"Metabolism|Carbohydrate metabolism|Galactose metabolism"	0.00649455053598196	0.00647651798974628	0.00727878882421889	0.00877457621616906	0.00780817408143732	0.00849045389804161	0.00704113346821949	0.00756827300125739	0.00744491303672093	0.0076405702182557	0.0086722527730881	0.00666817295689818	0.0079388975059483	0.00759982396126409	0.00769518099417043	0.00831420182022297	0.00942846844051809	0.00962664564053558	0.00579569237978666	0.00804156575343691	0.00770403184633249	0.00821306037268052	0.00779062600489718	0.00752970611582194	0.005857467736417	0.00609953538903692	0.00802702674750335	0.00774553656193591	0.00761523759352027	0.00729204596701051	0.0075788819947655	0.00793792902229557	0.00674514437778088	0.00688891538514879
"Metabolism|Amino acid metabolism|Glycine, serine and threonine metabolism"	0.00775803074337066	0.00740641668806162	0.00673875954226191	0.00565764243460852	0.00697457647736266	0.00646304805958714	0.00731381174283845	0.00666559108683591	0.00846103898417346	0.00735444461947813	0.00757784526198622	0.00716617694623134	0.00653529788762526	0.00773052256226502	0.00647388992066336	0.00727587845283002	0.00735378828656995	0.00718177400896315	0.00790296111449584	0.00681614018472071	0.00652569595851181	0.00749226828818553	0.00655434642052384	0.00661362868797703	0.0077236234793043	0.00771268515964744	0.00653648973370176	0.00649086964007617	0.00654030702191963	0.00734618473211916	0.00655437671797606	0.00678437802291233	0.00759665254199507	0.00760108651941701
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Escherichia coli"	0.00504569719243917	0.00498749441010041	0.00832561415342331	0.00342009414133597	0.00670407897056582	0.00612808231183207	0.00720632460556448	0.00630599338666098	0.00534398056712466	0.00622295241803956	0.00671730102210659	0.00540891109594832	0.0092475404475884	0.0057245792700436	0.00990912191854612	0.00549468620770591	0.00743990860482024	0.00825535690761165	0.00448865041272432	0.00837499205822472	0.00959664711464944	0.0055068825447287	0.00963064621253673	0.00953370850676843	0.00422659322530955	0.0046181704878006	0.00972225708911761	0.00952788332910319	0.00974472951299754	0.00521575411178125	0.00850675304956459	0.00865945043929308	0.00605954070142491	0.00498985267204558
"Human Diseases|Drug resistance: Antimicrobial|beta-Lactam resistance"	0.00577459599424337	0.00554606221303444	0.00793829191607533	0.00580464221123809	0.00702172318316809	0.00671586668563212	0.00700903811884601	0.0062169699877047	0.00518387017367171	0.00649165825395931	0.0056089320160627	0.0065495490511846	0.00848727466795761	0.00604699639435413	0.0088728539029815	0.00565390355365499	0.00540709024671719	0.00635754226023268	0.00536243574091256	0.00834890800737799	0.00864510139975767	0.00583682429190572	0.00858208217118689	0.0085949252191258	0.00538121667794533	0.00538377303187748	0.00859037150669749	0.00863541241626733	0.00876731944820541	0.00582884871596532	0.00787887953870153	0.00780951805232113	0.00617564662568476	0.00598952025067465
"Metabolism|Amino acid metabolism|Alanine, aspartate and glutamate metabolism"	0.00663559381122916	0.00714833225376841	0.00673408237591665	0.00539087240667645	0.00624919275834479	0.00626136897629681	0.00663276258338916	0.00625345046684985	0.00633629199434774	0.00653534669064219	0.00701289403670666	0.00638182347623341	0.00648012007411607	0.00630882495602196	0.00656419201923068	0.00733880688106573	0.00779869828623824	0.00789086421499174	0.00690359475391441	0.00677207531397907	0.0066874112392956	0.00659332640104837	0.00672668695337672	0.00660285862867719	0.00702235058803583	0.00704854636136578	0.00666474843721766	0.00652562999405651	0.00658392165755362	0.00742916969747105	0.00653642484904351	0.00694337292965803	0.00678535646786999	0.00648075088597371
"Cellular Processes|Cellular community - prokaryotes|Biofilm formation - Vibrio cholerae"	0.00530878569768523	0.00615568762216848	0.00665344667051743	0.00786556639991076	0.00651785575490176	0.00734322067846339	0.00620893176950814	0.00842927479353329	0.00579801334020621	0.00613978076575968	0.00744680864081103	0.00600326637269002	0.00719617783531478	0.00594343788600314	0.00722101971757899	0.00630831988001516	0.00725086313070597	0.00761744717566401	0.00505397903535668	0.00624756688566074	0.00712632572405758	0.00611966121348735	0.00721159812457315	0.00702388480529083	0.00511184604076998	0.00563772121562936	0.00733181241865285	0.00723267212455516	0.00709709434249009	0.00616038887484107	0.00767342212149908	0.00687861073219926	0.00630573650664922	0.00564965459927331
"Metabolism|Carbohydrate metabolism|Pentose phosphate pathway"	0.00611145949985899	0.00602138188729411	0.00667540751910798	0.00694687112984634	0.00674086023722101	0.00681414706467634	0.00637825166354552	0.00635761389306212	0.00594411600541368	0.00639106583120512	0.0060680219007411	0.00666089968926602	0.00694685273987042	0.0067368962085872	0.00690514273765718	0.00640034885588028	0.00668420365920814	0.00661472096065213	0.00575447496756061	0.00685732247853387	0.00684024389742494	0.00658115670190795	0.00682410668963461	0.00679313042276721	0.00588414400409173	0.00602509460466945	0.00685453215382287	0.00688953481277552	0.00684912041785748	0.00620722092459054	0.00669380451729318	0.00664475748696641	0.00647281371441233	0.00654328622344126
"Metabolism|Metabolism of cofactors and vitamins|Porphyrin and chlorophyll metabolism"	0.00857830225615899	0.00761842840199654	0.00493431479885641	0.00679043963464673	0.00658388623432615	0.00632588213589064	0.00680554844283551	0.00613730048159483	0.0107172049366607	0.00779713172425523	0.00641607622742817	0.00733702151781399	0.00432614042352987	0.00740417217912227	0.00376451471683145	0.00751036873780149	0.00543264627113447	0.00615433049966577	0.00924494371350261	0.00313631401327387	0.00394756012112728	0.00812329576989896	0.00400582328062019	0.00427402533512028	0.00878342359525842	0.00817694307918178	0.00386246591818298	0.0039735520675682	0.004023713986851	0.00758503000866916	0.00472162410157983	0.00502435127718474	0.00755565308915205	0.00814116983877284
"Metabolism|Global and overview maps|Fatty acid metabolism"	0.00652906717693064	0.00695619018424059	0.00603716944754173	0.0065531082653184	0.00603686164261905	0.00637268985589209	0.00598166928049773	0.00596546631471697	0.00579461811817069	0.00606125946217353	0.00631404026644569	0.00666222854765039	0.00589029364630164	0.00583841332848077	0.00585076803048491	0.00729165112572781	0.00655985214541361	0.00736459070573759	0.00659552654409035	0.00579675310460947	0.00593050878005353	0.00626609802581577	0.00598011637245268	0.00587179643227241	0.00660375994997746	0.00622307059491774	0.00594735384736788	0.00585609558462264	0.00583704356308553	0.00701590256777701	0.00591675853989495	0.00624660822864189	0.0066034722058153	0.00636303706809128
"Metabolism|Energy metabolism|Oxidative phosphorylation"	0.00515306353067917	0.00554513443287028	0.00614957973798349	0.00559345655215495	0.00594292423989792	0.00616091573108918	0.00558541103245482	0.00626964927532921	0.00486429813014211	0.00565709763356648	0.00646203081661943	0.00647924934111801	0.00648006639867743	0.00579761114231995	0.00663162594654225	0.00580136750494364	0.0060828577342443	0.0064584234883055	0.00454139249099678	0.00646360556906472	0.00655656062684179	0.00580546615993485	0.00661303209216467	0.00644341988477745	0.0045878413870441	0.0048585597334564	0.00667367606053741	0.00661107863681266	0.00653687192692745	0.00541272903047159	0.00645188458053325	0.00629913168906896	0.00561823494476562	0.00565568358039939
"Metabolism|Global and overview maps|2-Oxocarboxylic acid metabolism"	0.00668625256652374	0.00618921315792635	0.00579273280575831	0.00438843619750757	0.00556076392967331	0.00499856767605835	0.00624053834829213	0.00421205355514299	0.00662727001187194	0.00595217101161176	0.00532745785649062	0.00556556479172247	0.00535127495497296	0.00584103200766937	0.00533840615141747	0.0061969630093429	0.00587398625034835	0.00560786263875954	0.00738007229090381	0.00553757216987346	0.00545144815341269	0.00583953821185799	0.00541308340088103	0.00553994958907517	0.00727881380671879	0.00680615552678527	0.00530150469633543	0.00523949881390989	0.0054482098328216	0.00654453000777006	0.00498646316065207	0.00572398130446481	0.00623190129415268	0.00621429363898007
"Metabolism|Carbohydrate metabolism|Citrate cycle (TCA cycle)"	0.00568583568578347	0.0056448720919675	0.00540293989960465	0.00455205895790091	0.00553523464870745	0.00544021159230615	0.00584897998162147	0.00598403312556032	0.00697682397108035	0.00582305671919455	0.00642316287538536	0.00590917774455296	0.00553465427269311	0.0057818106906085	0.00543676065323177	0.00601157186399452	0.0060903695666911	0.00626202323473109	0.00608715076892391	0.00506247583499563	0.00543374293757441	0.00594864911384723	0.00549614360827996	0.00551515582936127	0.00571177966040529	0.00561381052443604	0.00553107844579403	0.00542865371199191	0.0054656718840208	0.00578840285916457	0.00564989165829029	0.00560018614007379	0.00608031720722821	0.00593721651553602
"Metabolism|Energy metabolism|Sulfur metabolism"	0.00485096207956189	0.00506754846774327	0.00681022045330149	0.00547124475602381	0.00563665785951693	0.00565845978697782	0.00592529451996307	0.00578836420942974	0.00389506696151278	0.00508218654359086	0.00434869549100544	0.00454635486117142	0.00711190225747293	0.00437545265561381	0.00749527918601968	0.00425781769699935	0.00386862144752848	0.00459438257299409	0.00472341398869529	0.00695580942649363	0.00730962317912912	0.00430903716723585	0.00720911415124726	0.00726147701099796	0.00488943902247024	0.00501902346747574	0.0071778860949979	0.00723353205205106	0.00739563587204918	0.00500569838833138	0.00693500883734721	0.0064912648883258	0.0046089089937667	0.00435896194691186
"Environmental Information Processing|Membrane transport|Bacterial secretion system"	0.00463688742532628	0.00446630202339711	0.00673891151944377	0.00378978191503842	0.00550429310126136	0.00517798890812109	0.00615328721187754	0.00506153343460053	0.00482013258184606	0.00525799586741205	0.00387780515533335	0.00443891941625911	0.00729128110616228	0.00403560514636392	0.00763007953913765	0.00443691489268175	0.00414331668401168	0.00490651661498062	0.00490705238939061	0.0071536364749698	0.00740212948200417	0.00434265883504314	0.00730414549948589	0.00744756517043364	0.00465499172809223	0.00438813784857781	0.00725203132636707	0.00729788153217008	0.0075755562347543	0.00489700857641663	0.00680342142913158	0.00662409186599408	0.00455365923246075	0.00438891951662757
"Metabolism|Amino acid metabolism|Valine, leucine and isoleucine degradation"	0.00699274908305553	0.00732550699843835	0.00468957560531389	0.00513871968768227	0.00483862946072249	0.00479824111215092	0.00536568786877435	0.0046791015799731	0.00603800382862252	0.00549030702600191	0.0059144778616685	0.00613940702744165	0.00377400917701021	0.0055172242188958	0.00360053774151892	0.00677193230324186	0.0055507721744401	0.00571948222185184	0.00785507706122625	0.00352634144060309	0.00390751170496631	0.00559381276452731	0.00394139933125076	0.00393119758865248	0.00784438505188384	0.00718498338199545	0.00379567187694854	0.00370673529063898	0.00374450370144248	0.00706537622651566	0.004077968254498	0.0046742559761883	0.00661501594909542	0.00631442957317598
"Genetic Information Processing|Translation|Aminoacyl-tRNA biosynthesis"	0.0061648561492692	0.00616982275888024	0.00437512251913742	0.00654485784393206	0.00518565435993561	0.00545231692284407	0.00528031013757482	0.0052273467059254	0.0068931749054185	0.00572865921959759	0.0055420723857308	0.00532041679896061	0.00395685632176697	0.00541715332877245	0.00361138044259608	0.00614648359961596	0.00615663208220866	0.00540879198446581	0.0067154278711581	0.00478942742402111	0.00380107840068188	0.00597477668468831	0.00382260691769266	0.00388520175582363	0.00664374859097171	0.0063513577201542	0.00377265502694625	0.00374045961776805	0.00373841634902262	0.00617843854630998	0.00428501396952284	0.00445563312477351	0.00568187292701739	0.0059429575872786
