"Taxa"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"nitrogen_respiration"	0.000199810180328688	0.000132209552140142	0	0	0	0	0	0	0	0	9.27729845069116e-05	0	0.000291790947996369	0	0	0	0	0	0	0	0.000148920327624721	5.9671211623952e-05	0	0	0	0	0	0.000132013201320132	0.000118497452304775	0	0	0	0.00331367422630267	0.000105482450357322
"nitrite_ammonification"	0.000199810180328688	0.000132209552140142	0	0	0	0	0	0	0	0	9.27729845069116e-05	0	0.000291790947996369	0	0	0	0	0	0	0	0.000148920327624721	5.9671211623952e-05	0	0	0	0	0	0	0.000118497452304775	0	0	0	0.00331367422630267	5.27412251786609e-05
"nitrite_respiration"	0.000199810180328688	0.000132209552140142	0	0	0	0	0	0	0	0	9.27729845069116e-05	0	0.000291790947996369	0	0	0	0	0	0	0	0.000148920327624721	5.9671211623952e-05	0	0	0	0	0	0	0.000118497452304775	0	0	0	0.00331367422630267	5.27412251786609e-05
"nitrate_ammonification"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00331367422630267	0
"human_pathogens_diarrhea"	0.000199810180328688	0.000132209552140142	5.80332530539999e-05	0	0	0	0	0	0	0	9.27729845069116e-05	0	0.000291790947996369	0	0	0	0	0.000105241001894338	0	0	0.000297840655249442	5.9671211623952e-05	0.000546241438715912	0	0	0	0	0	0.000207370541533357	0	0	0	0.000212804766826777	5.27412251786609e-05
"plant_pathogen"	0	0	0	0	0	0	0.000968347152454155	0	0	0	0	0	0	0	0	0.000119825055419088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608013619505077	0
"dark_hydrogen_oxidation"	0	6.61047760700711e-05	0	0	0.000156470035988108	0	0	0	0	0	0	0.000158843618457628	0	0	0	0.000119825055419088	0	0	0.000301750150875075	0	0	0	0	0	0	0	0.000152893509670514	0	0	0.000128949065119278	0	0.000165234633179114	6.08013619505077e-05	5.27412251786609e-05
"fumarate_respiration"	0.000199810180328688	0.000132209552140142	0	0	0	0	0	0	0	0	9.27729845069116e-05	0	0.000291790947996369	0	0	0	0	0	0	0	0.000148920327624721	5.9671211623952e-05	0	0	0	0	0	0.000132013201320132	0.000118497452304775	0	0	0	0	0.000105482450357322
"human_pathogens_pneumonia"	0	0	5.80332530539999e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105241001894338	0	0	0.000148920327624721	0	0	0	0	0	0	0	5.92487261523877e-05	0	0	0	0.000212804766826777	0
"human_pathogens_septicemia"	0	0	5.80332530539999e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105241001894338	0	0	0.000148920327624721	0	0	0	0	0	0	0	5.92487261523877e-05	0	0	0	0.000212804766826777	0
"ureolysis"	0	0	5.80332530539999e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105241001894338	0	0	0.000148920327624721	0	0	0	0	0	0	0	5.92487261523877e-05	0	0	0	0.000212804766826777	0
