"Taxa"	"ivy_17"	"korra_20"	"ophelia_20"	"kubo_21"	"franc_22"	"grogu_22"	"hamlet_23"	"franc_24"	"hera_24"	"ivy_24"	"kubo_24"	"ophelia_24"	"henry_25"	"kubo_25"	"ginger_44"	"iris_44"	"henry_45"	"korra_45"	"hamlet_46"	"joans_46"	"ginger_47"	"marshmallow_47"	"charles_48"	"grogu_48"	"henry_48"	"hera_48"	"kubo_48"	"kubo_49"	"franc_50"	"kubo_52"	"kubo_53"	"marshmallow_53"	"ginger_55"	"ophelia_55"	"buddy_56"
"human_pathogens_gastroenteritis"	0.0210006484760812	0.0302800158499538	0.00667634252539913	0.011870541892899	0.00533040683546288	0	0.00150829562594268	0.00966804137651274	0.000212344280860702	0.000204932030876426	0.031701090740311	0	0.0351110390662992	0.000215489376373745	0	0	0	0.0251096896970978	0.000226005725478379	0	0.0242483026188167	0.0297519675649893	0.000209951711106446	0	0.00034950370473927	0.00185842203074844	0	0	0	0.045013030087657	0.000321998969603297	0	0	0.0248037007730233	0.00923239250857293
"xylanolysis"	0.0190053374569761	0.00132082948091401	0.00058055152394775	0.000159693388693708	0.0168534922003606	0	0.000482654600301659	0.0225136907578933	0.000566251415628539	0.00566978618758112	0.000928289626363426	0.0014339201784434	0.000162100826714216	0.000215489376373745	0.000294002352018816	0.0434106673044726	0.00028436018957346	0.000528625046254692	0.000753352418261263	0.0149990625585901	0.000223830485712154	8.94347722394467e-05	0.00948981734201134	0.000105263157894737	0	0.00140789547783973	0.00364437020727356	0.000767990169725828	0.0527150217994451	0.000888415067519545	0.00148119526017517	0.000174800727171025	0.00206850901869932	0.000608679773571124	0.00118702189395938
"cellulolysis"	0.000249413877388138	0.00115572579579976	0.000145137880986938	0	0.000783883358156306	0	0	0.000338043404773173	0	0.000683106769588087	0.000464144813181713	0.000238986696407233	0	0	0.000294002352018816	0.000896914613728773	0.00028436018957346	0.000158587513876407	0.000226005725478379	0.000187488281982376	0	8.94347722394467e-05	0	0	0	0.000168947457340767	0.000759243793181991	0	0.000198176773682124	8.88415067519545e-05	0.000837197320968573	0	0.00206850901869932	0.000152169943392781	0.000131891321551042
"reductive_acetogenesis"	0	0.000429269581297055	0.000145137880986938	0.000159693388693708	0.000391941679078153	0	0	0.000202826042863904	0.000212344280860702	0.000546485415670469	0.000232072406590856	0.000398311160678722	0.000162100826714216	0	0	0.000298971537909591	0	0.000687212560131099	0.000226005725478379	0.000499968751953003	0	0.000298115907464822	0.000209951711106446	0.000105263157894737	0.000209702222843562	0.000732105648476657	0.000227773137954597	0.000230397050917748	0.000660589245607082	8.88415067519545e-05	0.000643997939206595	0	0.000413701803739864	9.13019660356686e-05	0.000131891321551042
"nitrate_respiration"	0.000149648326432883	0.000165103685114252	0	0	0	0	0	0.000202826042863904	0	0	0.000139243443954514	0	0.000324201653428432	0	0	0	0	0	0	0	0.000223830485712154	8.94347722394467e-05	0	0	0	0	0	0	0	8.88415067519545e-05	0	0	0	0.00328687077728407	7.91347929306252e-05
"nitrite_ammonification"	0.000149648326432883	0.000165103685114252	0	0	0	0	0	0.000202826042863904	0	0	0.000139243443954514	0	0.000324201653428432	0	0	0	0	0	0	0	0.000223830485712154	8.94347722394467e-05	0	0	0	0	0	0	0	8.88415067519545e-05	0	0	0	0.00328687077728407	7.91347929306252e-05
"nitrite_respiration"	0.000149648326432883	0.000165103685114252	0	0	0	0	0	0.000202826042863904	0	0	0.000139243443954514	0	0.000324201653428432	0	0	0	0	0	0	0	0.000223830485712154	8.94347722394467e-05	0	0	0	0	0	0	0	8.88415067519545e-05	0	0	0	0.00328687077728407	7.91347929306252e-05
"nitrogen_respiration"	0.000149648326432883	0.000165103685114252	0	0	0	0	0	0.000202826042863904	0	0	0.000139243443954514	0	0.000324201653428432	0	0	0	0	0	0	0	0.000223830485712154	8.94347722394467e-05	0	0	0	0	0	0	0	8.88415067519545e-05	0	0	0	0.00328687077728407	7.91347929306252e-05
"nitrate_ammonification"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00328687077728407	0
"human_pathogens_diarrhea"	0.000149648326432883	0.000165103685114252	8.70827285921625e-05	0	0	0	0	0.000202826042863904	0.000212344280860702	0	0.000139243443954514	0	0.000324201653428432	0	0	0	0	0	0	0	0.000373050809520257	8.94347722394467e-05	0.000545874448876758	0	0	0	0	0	0	0.000148069177919924	0	0	0	0.00024347190942845	7.91347929306252e-05
"plant_pathogen"	0	0	0	0	0	0	0.000904977375565611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608679773571124	0
"fumarate_respiration"	0.000149648326432883	0.000165103685114252	0	0	0	0	0	0.000202826042863904	0	0	0.000139243443954514	0	0.000324201653428432	0	0	0	0	0	0	0	0.000223830485712154	8.94347722394467e-05	0	0	0	0	0	0	0	8.88415067519545e-05	0	0	0	0	7.91347929306252e-05
"dark_hydrogen_oxidation"	0	9.90622110685511e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179382922745755	0	0	0.000226005725478379	0	0	0	0	0	0	0	0	0	0	0	0.000193199381761978	0	0	9.13019660356686e-05	7.91347929306252e-05
"human_pathogens_pneumonia"	0	0	8.70827285921625e-05	0	0	0	0	0	0.000212344280860702	0	0	0	0	0	0	0	0	0	0	0	0.000223830485712154	0	0	0	0	0	0	0	0	8.88415067519545e-05	0	0	0	0.00024347190942845	0
"human_pathogens_septicemia"	0	0	8.70827285921625e-05	0	0	0	0	0	0.000212344280860702	0	0	0	0	0	0	0	0	0	0	0	0.000223830485712154	0	0	0	0	0	0	0	0	8.88415067519545e-05	0	0	0	0.00024347190942845	0
"ureolysis"	0	0	8.70827285921625e-05	0	0	0	0	0	0.000212344280860702	0	0	0	0	0	0	0	0	0	0	0	0.000223830485712154	0	0	0	0	0	0	0	0	8.88415067519545e-05	0	0	0	0.00024347190942845	0
